"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.129433500E0,-1.960810852E1,5.358327866E0,-4.586698151E1
9.229921250E0,-1.873756027E1,6.294769287E0,-4.542297745E1
9.330410250E0,-1.710542107E1,7.598411560E0,-4.460978699E1
9.430899250E0,-1.651151466E1,1.009670639E1,-4.388063049E1
9.531387250E0,-1.733024216E1,1.068303680E1,-4.343804932E1
9.631876250E0,-1.607945824E1,1.246516228E1,-4.308853531E1
9.732365250E0,-1.415579128E1,1.404569530E1,-4.300483704E1
9.832854250E0,-1.245749569E1,1.545129013E1,-4.256818771E1
9.933343250E0,-1.334721279E1,1.442518997E1,-4.279114914E1
1.003383225E1,-1.496643257E1,1.282539558E1,-4.344460297E1
1.013432025E1,-1.641344833E1,9.983903885E0,-4.415920258E1
1.023481000E1,-1.791278076E1,7.129476547E0,-4.510649872E1
1.033529900E1,-1.840209961E1,5.685240746E0,-4.596053696E1
1.043578800E1,-1.856392097E1,4.978057384E0,-4.699594498E1
1.053627700E1,-1.886932755E1,3.878639698E0,-4.834455490E1
1.063676500E1,-1.893747711E1,2.594827175E0,-4.964350510E1
1.073725400E1,-1.929167557E1,5.828304291E-1,-5.119130325E1
1.083774300E1,-1.788491249E1,-4.665050507E-1,-5.306188583E1
1.093823200E1,-1.645292282E1,-1.561413765E0,-5.485455704E1
1.103872000E1,-1.511659050E1,-2.208888054E0,-5.756147385E1
1.113920900E1,-1.272669029E1,-3.157661438E0,-6.191862106E1
1.123969767E1,-1.168576336E1,-5.791887283E0,-6.579108429E1
1.134018667E1,-1.100662231E1,-7.969581604E0,-6.573429108E1
1.144067567E1,-1.289879704E1,-1.289506149E1,-6.319561386E1
1.154116367E1,-1.377150822E1,-1.696542549E1,-5.993376541E1
1.164165267E1,-1.469504547E1,-1.959846687E1,-5.731363297E1
1.174214167E1,-1.801208878E1,-2.269419098E1,-5.324769974E1
1.184263067E1,-2.089819336E1,-2.514489555E1,-4.850384903E1
1.194311867E1,-2.055738449E1,-2.583659935E1,-4.600214767E1
1.204360767E1,-2.027690125E1,-2.520254707E1,-4.424680328E1
1.214409667E1,-1.924625778E1,-2.403654289E1,-4.292614746E1
1.224458550E1,-1.696687698E1,-2.175661087E1,-4.327798843E1
1.234507350E1,-1.656252289E1,-1.923970985E1,-4.291231155E1
1.244556250E1,-1.648295403E1,-1.665448380E1,-4.258359146E1
1.254605150E1,-1.286733627E1,-1.191351891E1,-4.417932510E1
1.264653950E1,-1.164082909E1,-7.880378723E0,-4.475443649E1
1.274702850E1,-1.147846508E1,-4.576690674E0,-4.500302505E1
1.284751750E1,-9.854489326E0,-2.691087723E-1,-4.532745361E1
1.294800650E1,-1.076376534E1,3.493099689E0,-4.511227417E1
1.304849450E1,-1.233297729E1,7.549549103E0,-4.456263733E1
1.314898350E1,-1.493666267E1,1.034611130E1,-4.389587402E1
1.324947700E1,-1.669339180E1,1.231027985E1,-4.297942352E1
1.334996500E1,-1.790452957E1,1.375313759E1,-4.278780365E1
1.345045400E1,-2.311988449E1,1.569754028E1,-4.155105591E1
