"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.688352500E0,2.089580521E-3,9.183036163E-4,-8.577411063E-5
8.788838500E0,-1.592581160E-3,1.436093356E-3,-1.469934941E-3
8.889325500E0,1.701385714E-3,1.870973967E-3,-5.154232495E-4
8.989811500E0,-2.714527771E-3,7.610502653E-4,1.016928582E-3
9.090298500E0,-2.374695614E-4,1.336287707E-3,7.767656352E-4
9.190784167E0,2.426429652E-3,3.963368945E-4,2.276208717E-3
9.291271167E0,-9.966827929E-4,1.366673037E-3,9.344089776E-4
9.391757167E0,1.452915370E-3,8.770357817E-4,3.896350972E-4
9.492243167E0,1.729013398E-3,-3.745332360E-4,-1.420285553E-4
9.592730167E0,1.297631301E-3,2.361735329E-3,1.649771351E-3
9.693216167E0,-2.209991217E-4,-4.200255498E-4,-7.535344921E-4
9.793703167E0,-5.638711154E-4,2.051470801E-4,1.006925013E-3
9.894189167E0,-1.316976734E-3,5.646389909E-4,-8.469510358E-4
9.994675167E0,-1.347745769E-3,-2.258382738E-4,7.082000375E-4
1.009516217E1,-5.123605952E-4,-1.033026725E-3,7.947697304E-5
1.019564888E1,-1.115287654E-3,1.245581079E-3,7.046803366E-4
1.029613588E1,-2.335629426E-3,1.100698486E-3,-1.280873897E-3
1.039662187E1,7.232408971E-4,2.818145324E-3,-5.197676364E-4
1.049710788E1,-2.243124880E-3,1.516797580E-3,-5.821830127E-4
1.059759487E1,4.217540845E-4,2.532517537E-4,1.187155955E-3
1.069808088E1,1.964147203E-3,-2.168538049E-3,1.394505380E-3
1.079856787E1,1.167384908E-3,7.172776386E-4,-3.255114425E-4
1.089905388E1,-1.874341629E-3,-1.079628710E-3,-1.408259268E-3
1.099953988E1,4.263430834E-3,-1.165199094E-3,6.917142309E-4
1.110002688E1,4.325564951E-4,-1.999249216E-3,3.153039142E-4
1.120051250E1,-1.169406809E-3,-2.852170728E-4,-5.920415279E-4
1.130099850E1,-2.165476792E-3,-7.916991599E-4,-1.571210567E-3
1.140148550E1,-1.272873953E-3,-3.434950486E-5,5.820412189E-4
1.150197150E1,-1.521408558E-4,-2.793394495E-3,-1.428711927E-3
1.160245750E1,-6.828932092E-4,-2.112361602E-3,2.847327851E-4
1.170294350E1,-1.076829620E-3,7.167616859E-4,-1.843150239E-4
1.180343050E1,-3.754133359E-3,-2.034032252E-3,2.335105324E-3
1.190391650E1,-1.433973201E-3,-5.718730390E-4,-9.347263258E-4
1.200440250E1,1.742036082E-3,-7.466133684E-4,2.016376937E-3
1.210488950E1,-1.167033799E-3,4.147603177E-4,3.279568627E-4
1.220537492E1,8.624084294E-4,7.971492596E-4,-1.343773329E-3
1.230586092E1,-6.159665063E-4,-5.067419261E-5,-7.986952551E-5
1.240634692E1,-3.876127303E-4,-1.132545527E-3,-1.042160904E-3
1.250683392E1,6.154701114E-4,-1.040454488E-3,-1.357882284E-4
1.260731992E1,4.382282495E-4,2.062439453E-3,-1.557348412E-3
1.270780592E1,1.088559628E-3,4.921597429E-4,-1.013339264E-3
1.280829192E1,1.272754744E-4,-6.349426694E-4,-4.131277092E-4
1.290877792E1,1.646288671E-3,-1.631703693E-3,2.376347315E-3
1.300926492E1,-1.037497073E-3,-7.123788819E-4,4.361902829E-4
1.310975092E1,2.222146839E-3,-5.546235479E-4,-7.156340871E-4
1.321023704E1,7.229214534E-4,-6.827511825E-4,2.798088128E-3
1.331072304E1,-2.456838265E-3,-1.302188728E-3,-4.541946109E-4
