"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.078863375E0,-7.911706343E-4,1.130819321E-3,-2.073380165E-5
9.179348375E0,-1.594775356E-3,4.640580155E-4,-6.874585524E-4
9.279833375E0,-1.636883244E-4,1.612918451E-3,3.386102617E-5
9.380318375E0,-1.248399727E-3,-5.517327227E-4,2.195357578E-3
9.480803375E0,4.876069725E-4,2.183523029E-4,2.632092219E-4
9.581289375E0,8.600493893E-4,-2.220915630E-4,5.477378145E-4
9.681774375E0,-5.608927459E-4,2.925156150E-3,1.267658081E-3
9.782259375E0,-2.567021176E-3,-1.512826886E-3,-1.328153186E-3
9.882745500E0,1.628033817E-3,-1.487975009E-3,2.102961531E-3
9.983230500E0,-6.011445075E-4,-2.395609859E-3,6.590024568E-4
1.008371550E1,-7.146345451E-4,7.990421727E-4,-1.605638070E-3
1.018420150E1,1.411452889E-3,-4.962407984E-4,-6.820722483E-4
1.028468650E1,-1.245504245E-4,-4.851375706E-4,-1.060056500E-3
1.038517150E1,-1.305714250E-6,-1.770597883E-3,-1.734610763E-3
1.048565650E1,-2.401048318E-3,-1.808663830E-3,3.717576619E-4
1.058614150E1,4.875026643E-4,9.989831597E-6,-1.115616877E-3
1.068662650E1,-2.508051693E-6,-3.042985220E-3,-1.324611600E-3
1.078711250E1,4.560118541E-4,-1.196097117E-3,1.003859565E-3
1.088760042E1,-1.748306677E-3,2.052979544E-4,-1.030803891E-3
1.098808542E1,2.136747353E-3,-2.025015652E-3,-1.172889024E-4
1.108857042E1,-1.660531387E-3,1.250979025E-3,9.052527603E-4
1.118905542E1,-1.609376632E-3,2.034035511E-3,6.970716640E-5
1.128954042E1,4.830881953E-4,-1.903832890E-4,1.256945543E-3
1.139002542E1,-2.582128160E-3,-9.567397647E-4,5.994513631E-4
1.149051042E1,2.476025373E-3,1.750448719E-3,8.211964741E-4
1.159099642E1,-1.677755266E-3,6.134794094E-4,-6.861488800E-4
1.169148142E1,7.124282420E-4,5.860077217E-4,-6.024024915E-4
1.179196642E1,1.701465808E-3,3.604302183E-4,2.102836268E-3
1.189244812E1,-2.724703401E-3,1.089636236E-3,1.636497676E-3
1.199293313E1,1.721995883E-3,3.010174260E-4,-3.256681375E-4
1.209341813E1,9.499257430E-4,-4.345537163E-4,-1.807153225E-3
1.219390313E1,-1.894481480E-3,7.428782992E-4,-5.520437844E-5
1.229438813E1,2.105105668E-4,-8.346866816E-4,1.718887826E-3
