"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.268800000E-1,-1.078929752E-3,4.064762034E-4,7.237796672E-5
2.273780000E-1,-2.102411352E-3,1.196442172E-3,-8.548335172E-4
3.278760000E-1,-2.032833174E-3,-2.667787485E-4,-3.965671640E-4
4.283740000E-1,4.641711712E-4,-1.102639362E-5,-1.106533222E-3
5.288760000E-1,-3.374342807E-3,1.906350255E-3,-2.101888647E-3
6.293740000E-1,5.818605423E-4,4.143700935E-4,-1.414970611E-3
7.298720000E-1,-6.921412423E-4,-3.859186545E-4,9.599281475E-5
8.303700000E-1,-1.552621834E-3,1.740002539E-3,1.422345871E-3
9.308680000E-1,-4.091234878E-4,-2.016868908E-3,2.340513747E-4
1.031366000E0,1.846611500E-3,1.990520395E-4,-1.508049434E-3
1.131864000E0,-1.178480685E-3,1.660451293E-3,1.466871705E-3
1.232362000E0,1.168107614E-3,7.433914579E-4,2.296990249E-3
1.332860000E0,4.750536755E-4,-6.278483197E-4,-8.073411882E-4
1.433358000E0,-4.715034738E-4,2.571486402E-3,-1.487329369E-3
1.533851750E0,5.281064659E-4,-1.820357982E-3,5.167212803E-4
1.634349750E0,1.941802911E-3,-9.298184887E-4,6.733371411E-4
1.734847750E0,1.577381045E-5,-1.382885966E-3,-1.157529652E-3
1.835345750E0,4.495214671E-5,-5.858461373E-4,-2.496951725E-3
1.935842750E0,1.360233873E-4,-1.937504858E-4,-2.607375616E-3
2.036340750E0,-5.623204634E-4,-6.379312836E-4,-3.138999455E-5
2.136838750E0,1.076241955E-3,-9.931083769E-4,-2.410738729E-3
2.237336750E0,-1.497671008E-3,-1.436066814E-3,-1.031138236E-3
2.337834750E0,6.710737944E-4,-1.838185359E-3,-1.197916223E-3
2.438332750E0,1.583267003E-4,5.716411397E-4,4.404096399E-4
2.538831000E0,-2.614759840E-3,-8.757920004E-4,4.611880518E-3
2.639329000E0,-8.411081508E-4,-2.984799445E-3,-1.820893958E-4
2.739826000E0,2.850433812E-4,4.965630360E-4,-1.234456897E-3
2.840324000E0,-6.736451760E-4,5.520214327E-4,-1.303213648E-4
2.940822000E0,-1.126986928E-3,-3.993753344E-4,-9.272987954E-4
3.041320000E0,-2.384493127E-3,-1.795765478E-3,6.941433530E-4
3.141818000E0,-9.061275050E-4,4.556663334E-4,5.723650102E-4
3.242316000E0,1.139447093E-3,1.001603901E-3,-5.757543258E-4
3.342813000E0,1.151046716E-3,1.291891094E-3,1.611818094E-3
3.443311000E0,2.389661968E-4,1.141030807E-3,-1.316716312E-3
3.543808375E0,-1.779480837E-3,-1.767552458E-3,-9.699200746E-4
