"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.044230042E0,9.826465759E0,-2.395019531E-2,9.385482788E-2
9.144721042E0,9.830657043E0,-2.140548706E-2,8.023315430E-2
9.245212042E0,9.811347198E0,-1.601669312E-2,8.936416626E-2
9.345703042E0,9.808353424E0,-2.409988403E-2,1.031355286E-1
9.446194042E0,9.826166382E0,-2.724334717E-2,9.894424438E-2
9.546685042E0,9.810598755E0,-1.901046753E-2,7.933502197E-2
9.647176042E0,9.827812958E0,-2.260299683E-2,9.235794067E-2
9.747666042E0,9.819580078E0,-2.709365845E-2,8.906478882E-2
9.848156875E0,9.810598755E0,-2.574645996E-2,8.307723999E-2
9.948647875E0,9.805060272E0,-2.439926147E-2,9.505233765E-2
1.004913888E1,9.813891907E0,-2.260299683E-2,8.562194824E-2
1.014962987E1,9.807754669E0,-2.724334717E-2,8.083190918E-2
1.025012087E1,9.821076965E0,-2.335144043E-2,8.801696777E-2
1.035061188E1,9.818681946E0,-2.844085693E-2,1.032852173E-1
1.045110287E1,9.810000000E0,-2.439926147E-2,8.158035278E-2
1.055159387E1,9.818083191E0,-1.197509766E-2,8.008346558E-2
1.065208488E1,9.813143463E0,-2.035766602E-2,1.182540894E-1
1.075257587E1,9.815688171E0,-2.215393066E-2,9.580078125E-2
1.085306712E1,9.817334747E0,-2.424957275E-2,7.738906860E-2
1.095355813E1,9.817634125E0,-2.170486450E-2,9.595046997E-2
1.105404912E1,9.831255798E0,-2.260299683E-2,8.427474976E-2
1.115454012E1,9.820927277E0,-1.407073975E-2,7.918533325E-2
1.125503113E1,9.820029144E0,-1.916015625E-2,1.098715210E-1
1.135552212E1,9.817334747E0,-1.586700439E-2,9.460327148E-2
1.145601312E1,9.813442841E0,-1.841171265E-2,8.756790161E-2
1.155650413E1,9.803862762E0,-1.646575928E-2,8.996292114E-2
1.165699512E1,9.818831635E0,-1.167572021E-2,1.037342834E-1
1.175748612E1,9.818981323E0,-2.005828857E-2,8.113128662E-2
1.185798063E1,9.808054047E0,-2.529739380E-2,9.595046997E-2
1.195847162E1,9.830058289E0,-2.784210205E-2,9.056167603E-2
1.205896263E1,9.815837860E0,-2.125579834E-2,8.622070312E-2
1.215945363E1,9.815987549E0,-1.960922241E-2,9.280700684E-2
1.225994462E1,9.812993774E0,-2.634521484E-2,9.819580078E-2
1.236043563E1,9.799072723E0,-1.317260742E-2,8.217910767E-2
1.246092663E1,9.810149689E0,-2.409988403E-2,9.071136475E-2
1.256141762E1,9.818382568E0,-1.227447510E-2,9.610015869E-2
1.266190863E1,9.826615448E0,-2.589614868E-2,9.265731812E-2
1.276239963E1,9.814191284E0,-1.706451416E-2,8.741821289E-2
1.286288637E1,9.822873230E0,-2.155517578E-2,1.095721436E-1
1.296337738E1,9.821076965E0,-1.332229614E-2,9.026229858E-2
1.306386838E1,9.810748444E0,-2.290237427E-2,8.143066406E-2
1.316435937E1,9.802365875E0,-2.514770508E-2,9.205856323E-2
1.326485038E1,9.811945953E0,-1.212478638E-2,9.789642334E-2
1.336534137E1,9.815089417E0,-2.185455322E-2,9.909393311E-2
1.346583237E1,9.824220428E0,-2.260299683E-2,7.903564453E-2
