"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-8.098159790E-2,-2.170486450E-2,9.827064514E0
1.004930000E-1,-8.053253174E-2,-2.290237427E-2,9.812395020E0
2.009860000E-1,-7.679031372E-2,-2.320175171E-2,9.825417938E0
3.014817500E-1,-7.753875732E-2,-2.709365845E-2,9.807754669E0
4.019747500E-1,-7.708969116E-2,-2.814147949E-2,9.800868988E0
5.024687500E-1,-7.903564453E-2,-3.876937866E-2,9.814939728E0
6.029617500E-1,-7.664062500E-2,-3.592529297E-2,9.816735992E0
7.034547500E-1,-7.723937988E-2,-2.020797729E-2,9.810598755E0
8.039477500E-1,-8.023315430E-2,-3.083587646E-2,9.804311829E0
9.044407500E-1,-7.813751221E-2,-3.817062378E-2,9.810449066E0
1.004933750E0,-8.562194824E-2,-1.407073975E-2,9.817035370E0
1.105427750E0,-8.502319336E-2,-2.230361938E-2,9.821526031E0
1.205920750E0,-8.801696777E-2,-2.110610962E-2,9.826765137E0
1.306409708E0,-7.888595581E-2,-1.856140137E-2,9.819580078E0
1.406902708E0,-8.562194824E-2,-1.556762695E-2,9.833650818E0
1.507395708E0,-8.217910767E-2,-2.724334717E-2,9.789492645E0
1.607888708E0,-7.843688965E-2,-3.876937866E-2,9.795629883E0
1.708381708E0,-7.259902954E-2,-2.874023438E-2,9.780062256E0
1.808874708E0,-8.292755127E-2,-3.338058472E-2,9.799222412E0
1.909368708E0,-8.322692871E-2,-3.263214111E-2,9.799970856E0
2.009861708E0,-7.274871826E-2,-2.215393066E-2,9.806706848E0
2.110354708E0,-8.801696777E-2,-3.023712158E-2,9.816586304E0
2.210847708E0,-8.113128662E-2,-2.080673218E-2,9.798024902E0
2.311341708E0,-8.696914673E-2,-1.781295776E-2,9.801467743E0
2.411834708E0,-8.532257080E-2,-1.661544800E-2,9.824669495E0
2.512327708E0,-7.334747314E-2,-2.769241333E-2,9.818681946E0
2.612820708E0,-8.637039185E-2,-2.185455322E-2,9.808353424E0
2.713313708E0,-8.262817383E-2,-2.649490356E-2,9.809401245E0
2.813806708E0,-7.424560547E-2,-3.008743286E-2,9.809700623E0
2.914299708E0,-8.262817383E-2,-2.170486450E-2,9.803713074E0
3.014792708E0,-8.098159790E-2,-2.874023438E-2,9.824220428E0
3.115285708E0,-8.083190918E-2,-2.529739380E-2,9.832153931E0
3.215778708E0,-8.337661743E-2,-2.439926147E-2,9.811646576E0
3.316271333E0,-7.274871826E-2,-2.903961182E-2,9.829609222E0
3.416764333E0,-8.666976929E-2,-3.023712158E-2,9.787696381E0
3.517257333E0,-8.517288208E-2,-3.308120728E-2,9.807754669E0
3.617750333E0,-8.053253174E-2,-2.619552612E-2,9.807305603E0
3.718243333E0,-8.427474976E-2,-2.694396973E-2,9.802365875E0
3.818736333E0,-8.487350464E-2,-2.918930054E-2,9.819580078E0
3.919229333E0,-8.247848511E-2,-2.754272461E-2,9.808503113E0
4.019722333E0,-8.592132568E-2,-2.859054565E-2,9.815538483E0
4.120215333E0,-8.128097534E-2,-2.170486450E-2,9.815987549E0
4.220708333E0,-8.397537231E-2,-2.484832764E-2,9.805359650E0
4.321200958E0,-8.307723999E-2,-2.739303589E-2,9.815837860E0
4.421693958E0,-8.382568359E-2,-1.930984497E-2,9.808203735E0
4.522186958E0,-7.559280396E-2,-2.424957275E-2,9.795779572E0
4.622679958E0,-8.861572266E-2,-2.245330811E-2,9.805808716E0
4.723172958E0,-8.068222046E-2,-2.679428101E-2,9.802216187E0
4.823665958E0,-7.259902954E-2,-3.652404785E-2,9.806856537E0
4.924158958E0,-7.619155884E-2,-2.604583740E-2,9.792336731E0
5.024651958E0,-7.694000244E-2,-1.781295776E-2,9.815239105E0
5.125144958E0,-7.723937988E-2,-3.053649902E-2,9.819430389E0
5.225638583E0,-7.544311523E-2,-2.574645996E-2,9.809700623E0
5.326131583E0,-7.858657837E-2,-1.811233521E-2,9.819131012E0
5.426624583E0,-7.694000244E-2,-1.796264648E-2,9.820777588E0
5.527117583E0,-8.113128662E-2,-3.008743286E-2,9.796677704E0
5.627610583E0,-7.843688965E-2,-2.814147949E-2,9.795629883E0
5.728103583E0,-8.846603394E-2,-2.140548706E-2,9.819280701E0
5.828596583E0,-7.978408813E-2,-1.796264648E-2,9.803114319E0
5.929089583E0,-8.232879639E-2,-2.769241333E-2,9.787097626E0
6.029582583E0,-7.574249268E-2,-2.888992310E-2,9.776918793E0
6.130075583E0,-8.292755127E-2,-2.484832764E-2,9.797875214E0
6.230568500E0,-8.307723999E-2,-2.155517578E-2,9.812544708E0
6.331061500E0,-7.708969116E-2,-1.990859985E-2,9.806856537E0
6.431554500E0,-8.053253174E-2,-2.619552612E-2,9.806706848E0
6.532047500E0,-8.053253174E-2,-2.874023438E-2,9.798623657E0
6.632540500E0,-7.679031372E-2,-2.529739380E-2,9.806108093E0
