"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.004920000E-1,2.857266925E-3,8.995649405E-4,2.123448998E-3
2.009830000E-1,-8.533746004E-4,4.198097158E-3,-8.883508854E-4
3.014740000E-1,-1.182444394E-4,2.466440201E-4,-9.979219176E-4
4.019660000E-1,9.282138199E-4,-2.337223850E-4,-1.391835976E-4
5.024570000E-1,8.604852483E-4,4.551829770E-4,-4.702438600E-4
6.029480000E-1,1.947490498E-3,5.974173546E-4,1.276809489E-3
7.034390000E-1,-2.491660416E-4,3.418098204E-4,4.993914627E-5
8.039310000E-1,-7.528616115E-4,7.810522802E-4,-6.662744563E-4
9.044210833E-1,-1.521045342E-3,-2.259096131E-3,-3.168405732E-3
1.004912083E0,5.777832121E-4,-3.718771040E-5,2.284853254E-4
1.105403083E0,-1.696357504E-4,-1.184230670E-3,-1.795155113E-3
1.205895083E0,1.301243901E-3,-1.296175644E-3,-1.586015103E-3
1.306386083E0,2.756733447E-4,-5.152570084E-4,2.131401561E-4
1.406877083E0,1.422304660E-3,-3.585889703E-3,2.668951638E-4
1.507368083E0,1.219820231E-3,1.369225793E-3,1.424108865E-3
1.607860083E0,1.386119053E-3,1.520443708E-3,-3.422710579E-4
1.708351083E0,1.064009033E-3,-5.811410956E-4,9.095179848E-5
1.808842083E0,2.103352919E-3,6.448961794E-4,-1.254513161E-3
1.909333833E0,-5.561523139E-4,-1.175892074E-3,2.030037111E-3
2.009825833E0,-1.530382782E-3,-1.942788716E-3,1.894521760E-3
2.110316833E0,3.313487396E-4,1.120683737E-4,1.665181946E-3
2.210807833E0,1.049863175E-3,-1.726963092E-3,-1.151170116E-3
2.311299833E0,2.311550081E-3,-1.405386254E-3,3.921308089E-4
2.411790833E0,-6.814245135E-4,-1.743000466E-3,1.571823843E-3
2.512281833E0,-1.026109792E-3,-1.229438931E-3,7.395092398E-4
2.612772833E0,6.864974275E-4,-6.837416440E-4,-3.597210161E-4
2.713264833E0,-1.585167833E-3,-1.057823189E-3,5.747932009E-4
2.813755833E0,-6.961664185E-4,1.054711640E-3,-1.174141420E-3
2.914249708E0,-2.469813451E-3,-1.792691182E-3,-6.996360607E-4
3.014741708E0,-3.787782043E-4,-1.956546213E-3,7.823680062E-4
3.115232708E0,-6.888229400E-4,1.188591123E-3,9.942108300E-4
