"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-8.382568359E-3,-3.659889221E-1,9.813742218E0
1.004980000E-1,-4.191284180E-3,-3.746708679E-1,9.802665253E0
2.009960000E-1,2.694396973E-3,-3.758683777E-1,9.797126770E0
3.014940000E-1,-1.167572021E-2,-3.606001282E-1,9.801467743E0
4.019930000E-1,-5.089416504E-3,-3.740721130E-1,9.799671478E0
5.024950000E-1,1.496887207E-3,-3.623963928E-1,9.808802490E0
6.029930000E-1,-2.544708252E-3,-3.770658875E-1,9.802665253E0
7.034910000E-1,-1.945953369E-3,-3.849993896E-1,9.809850311E0
8.039890000E-1,-2.395019531E-3,-3.646417236E-1,9.807455292E0
9.044870000E-1,-4.939727783E-3,-3.695814514E-1,9.809401245E0
1.004984000E0,-3.143463135E-3,-3.728746033E-1,9.807904358E0
1.105483000E0,3.891906738E-3,-3.736230469E-1,9.813293152E0
1.205980000E0,3.891906738E-3,-3.746708679E-1,9.811047821E0
1.306478000E0,7.484436035E-4,-3.686833191E-1,9.810299377E0
1.406976000E0,-0.000000000E0,-3.647914124E-1,9.800120544E0
1.507469750E0,-7.634124756E-3,-3.656895447E-1,9.799521790E0
1.607967750E0,-3.143463135E-3,-3.620970154E-1,9.808652802E0
1.708465750E0,-7.484436035E-4,-3.718267822E-1,9.792037354E0
1.808963750E0,-6.586303711E-3,-3.710783386E-1,9.798024902E0
1.909461750E0,-1.496887207E-3,-3.650907898E-1,9.811796265E0
2.009959750E0,-4.490661621E-3,-3.582051086E-1,9.805359650E0
2.110457750E0,2.694396973E-3,-3.622467041E-1,9.814640350E0
2.210955750E0,-1.347198486E-3,-3.739224243E-1,9.808802490E0
2.311453750E0,-7.484436035E-3,-3.667373657E-1,9.811047821E0
2.411950750E0,-8.532257080E-3,-3.734733582E-1,9.799821167E0
2.512449000E0,-1.496887207E-3,-3.751199341E-1,9.800120544E0
2.612947000E0,-4.191284180E-3,-3.713777161E-1,9.805209961E0
2.713445000E0,-9.280700684E-3,-3.728746033E-1,9.803114319E0
2.813943000E0,-9.729766846E-3,-3.716770935E-1,9.809550934E0
2.914441000E0,-1.347198486E-3,-3.796105957E-1,9.813891907E0
3.014939000E0,5.987548828E-3,-3.665876770E-1,9.789792023E0
3.115436000E0,-7.334747314E-3,-3.716770935E-1,9.788594513E0
3.215934000E0,1.496887207E-3,-3.793112183E-1,9.804611206E0
3.316432000E0,-8.083190918E-3,-3.703298950E-1,9.799671478E0
3.416930000E0,4.041595459E-3,-3.698808289E-1,9.807455292E0
3.517427375E0,-3.442840576E-3,-3.665876770E-1,9.805659027E0
3.617924375E0,-6.436614990E-3,-3.682342529E-1,9.805359650E0
3.718422375E0,-7.783813477E-3,-3.860472107E-1,9.804012451E0
3.818920375E0,-1.347198486E-3,-3.703298950E-1,9.808503113E0
3.919418375E0,-8.083190918E-3,-3.673361206E-1,9.803264008E0
4.019916375E0,-5.987548828E-4,-3.748205566E-1,9.812095642E0
4.120413375E0,-1.871109009E-2,-4.052073669E-1,9.806108093E0
4.220911375E0,4.790039062E-3,-3.659889221E-1,9.791288910E0
4.321409375E0,-9.580078125E-3,-3.751199341E-1,9.791139221E0
4.421906375E0,5.688171387E-3,-3.614982605E-1,9.799671478E0
4.522404625E0,7.484436035E-4,-3.665876770E-1,9.802964630E0
4.622902625E0,-3.742218018E-3,-3.836521912E-1,9.801617432E0
4.723400625E0,-1.945953369E-3,-3.594026184E-1,9.811796265E0
4.823897625E0,2.395019531E-3,-3.600013733E-1,9.802216187E0
4.924395625E0,-4.041595459E-3,-3.760180664E-1,9.806557159E0
5.024893625E0,-8.382568359E-3,-3.616479492E-1,9.812395020E0
5.125390625E0,-5.388793945E-3,-3.797602844E-1,9.815388794E0
5.225888625E0,-9.280700684E-3,-3.585044861E-1,9.796228638E0
5.326386625E0,-5.987548828E-3,-3.722758484E-1,9.802066498E0
5.426883625E0,-5.538482666E-3,-3.751199341E-1,9.811197510E0
5.527381625E0,-4.490661621E-3,-3.754193115E-1,9.811496887E0
5.627879625E0,-6.286926270E-3,-3.634442139E-1,9.808503113E0
5.728376625E0,-5.837860107E-3,-3.757186890E-1,9.802515564E0
5.828874625E0,-3.742218018E-3,-3.713777161E-1,9.805209961E0
5.929372625E0,-1.017883301E-2,-3.682342529E-1,9.802216187E0
6.029869625E0,-0.000000000E0,-3.718267822E-1,9.806706848E0
6.130367625E0,-1.047821045E-3,-3.695814514E-1,9.809101868E0
6.230864625E0,-6.885681152E-3,-3.799099731E-1,9.815089417E0
6.331362625E0,2.694396973E-3,-3.773652649E-1,9.812395020E0
6.431860625E0,-3.143463135E-3,-3.706292725E-1,9.801318054E0
6.532357750E0,-3.592529297E-3,-3.737727356E-1,9.789193268E0
6.632855750E0,-1.347198486E-3,-3.776646423E-1,9.812694397E0
6.733352750E0,-1.646575928E-3,-3.713777161E-1,9.805209961E0
6.833850750E0,-8.981323242E-3,-3.665876770E-1,9.802216187E0
6.934347750E0,-1.167572021E-2,-3.643423462E-1,9.802515564E0
7.034845750E0,-4.490661621E-3,-3.646417236E-1,9.798174591E0
7.135343750E0,-4.340972900E-3,-3.697311401E-1,9.789642334E0
7.235840750E0,-1.496887207E-2,-3.604504395E-1,9.801467743E0
7.336338750E0,-8.831634521E-3,-3.522175598E-1,9.794432373E0
7.436835750E0,-2.993774414E-4,-3.715274048E-1,9.802216187E0
7.537333792E0,3.143463135E-3,-3.730242920E-1,9.820328522E0
7.637830792E0,-5.987548828E-4,-3.685336304E-1,9.811796265E0
7.738328792E0,-3.143463135E-3,-3.611988831E-1,9.815388794E0
7.838825792E0,-6.436614990E-3,-3.760180664E-1,9.806407471E0
7.939323792E0,-4.490661621E-4,-3.580554199E-1,9.805958405E0
8.039820792E0,-1.496887207E-4,-3.608995056E-1,9.803413696E0
8.140318792E0,-1.047821045E-3,-3.685336304E-1,9.797725525E0
8.240815792E0,-1.496887207E-4,-3.727249146E-1,9.804461517E0
8.341313792E0,-4.939727783E-3,-3.742218018E-1,9.802665253E0
8.441810792E0,-4.041595459E-3,-3.746708679E-1,9.801018677E0
8.542312167E0,-8.981323242E-3,-3.682342529E-1,9.815688171E0
8.642809167E0,-1.032852173E-2,-3.719764709E-1,9.792785797E0
8.743306167E0,-6.286926270E-3,-3.635939026E-1,9.797575836E0
8.843804167E0,-1.796264648E-3,-3.671864319E-1,9.802964630E0
8.944301167E0,-2.095642090E-3,-3.682342529E-1,9.815837860E0
9.044799167E0,1.197509766E-3,-3.655398560E-1,9.804162140E0
9.145296167E0,-5.239105225E-3,-3.706292725E-1,9.799970856E0
9.245794167E0,-3.742218018E-3,-3.691323853E-1,9.792187042E0
9.346291167E0,3.442840576E-3,-3.656895447E-1,9.792037354E0
9.446789167E0,-9.280700684E-3,-3.653901672E-1,9.786798248E0
9.547287250E0,-2.245330811E-3,-3.670367432E-1,9.773625641E0
9.647784250E0,-7.035369873E-3,-3.685336304E-1,9.780361633E0
9.748282250E0,5.987548828E-4,-3.754193115E-1,9.776469727E0
9.848781250E0,-4.340972900E-3,-3.634442139E-1,9.777966614E0
9.949279250E0,-6.586303711E-3,-3.698808289E-1,9.775571594E0
1.004977725E1,-1.945953369E-3,-3.724255371E-1,9.769883423E0
1.015027525E1,-4.340972900E-3,-3.658392334E-1,9.774523773E0
1.025077425E1,-6.885681152E-3,-3.667373657E-1,9.764195251E0
1.035127325E1,-3.143463135E-3,-3.661386108E-1,9.753417664E0
1.045177125E1,-1.841171265E-2,-3.606001282E-1,9.756411438E0
1.055226842E1,-1.601669312E-2,-3.740721130E-1,9.771979065E0
1.065276742E1,-1.167572021E-2,-3.776646423E-1,9.768236847E0
1.075326642E1,-2.125579834E-2,-3.863465881E-1,9.775421906E0
1.085376642E1,5.987548828E-4,-3.814068604E-1,9.772278442E0
1.095426542E1,-1.287322998E-2,-3.706292725E-1,9.777068481E0
1.105476542E1,1.496887207E-4,-3.700305176E-1,9.766739960E0
1.115526542E1,-6.436614990E-3,-3.698808289E-1,9.780511322E0
1.125576542E1,-5.239105225E-3,-3.767665100E-1,9.764794006E0
1.135626542E1,-1.347198486E-3,-3.739224243E-1,9.764195251E0
1.145676542E1,-5.388793945E-3,-3.688330078E-1,9.769883423E0
1.155726525E1,-2.544708252E-3,-3.635939026E-1,9.762398987E0
1.165776525E1,-8.083190918E-3,-3.772155762E-1,9.785001984E0
1.175826625E1,-1.407073975E-2,-3.682342529E-1,9.795180817E0
1.185876725E1,-5.987548828E-4,-3.755690002E-1,9.801617432E0
1.195926725E1,-7.634124756E-3,-3.701802063E-1,9.779463501E0
1.205976825E1,-8.232879639E-3,-3.679348755E-1,9.792486420E0
1.216026925E1,-5.089416504E-3,-3.567082214E-1,9.774523773E0
1.226077025E1,-5.987548828E-4,-3.722758484E-1,9.780960388E0
1.236127125E1,-1.392105103E-2,-3.656895447E-1,9.777218170E0
1.246177225E1,-7.334747314E-3,-3.743714905E-1,9.788295135E0
1.256227350E1,-2.694396973E-3,-3.745211792E-1,9.796078949E0
1.266277450E1,7.484436035E-4,-3.770658875E-1,9.780062256E0
1.276327450E1,-3.143463135E-3,-3.632945251E-1,9.783205719E0
1.286377550E1,-4.041595459E-3,-3.716770935E-1,9.792935486E0
1.296427750E1,-3.143463135E-3,-3.746708679E-1,9.785750427E0
1.306477850E1,-4.939727783E-3,-3.662882996E-1,9.787546692E0
1.316527950E1,7.035369873E-3,-3.736230469E-1,9.789193268E0
1.326578050E1,-1.496887207E-3,-3.715274048E-1,9.775421906E0
1.336628150E1,-7.334747314E-3,-3.574566650E-1,9.777218170E0
1.346678250E1,4.191284180E-3,-3.802093506E-1,9.786498871E0
1.356728725E1,-7.634124756E-3,-3.597019958E-1,9.787696381E0
1.366778825E1,-1.137634277E-2,-3.869453430E-1,9.780810699E0
1.376828925E1,-3.742218018E-3,-3.781137085E-1,9.771979065E0
1.386879125E1,1.496887207E-4,-3.692820740E-1,9.796528015E0
1.396929225E1,-2.544708252E-3,-3.748205566E-1,9.802216187E0
1.406979325E1,-2.694396973E-3,-3.682342529E-1,9.795779572E0
1.417029425E1,2.993774414E-3,-3.677851868E-1,9.788893890E0
1.427079525E1,-1.197509766E-3,-3.650907898E-1,9.780810699E0
1.437129725E1,-1.945953369E-3,-3.697311401E-1,9.795929260E0
1.447179825E1,-1.137634277E-2,-3.704795837E-1,9.799970856E0
1.457229554E1,-1.796264648E-3,-3.691323853E-1,9.799222412E0
1.467279754E1,-6.586303711E-3,-3.701802063E-1,9.792037354E0
1.477329854E1,-5.388793945E-3,-3.830534363E-1,9.783505096E0
1.487379954E1,-3.592529297E-3,-3.761677551E-1,9.792336731E0
1.497430154E1,-2.245330811E-3,-3.676354980E-1,9.789642334E0
1.507480254E1,6.286926270E-3,-3.769161987E-1,9.789193268E0
1.517530454E1,-5.388793945E-3,-3.700305176E-1,9.784103851E0
1.527580554E1,-5.987548828E-4,-3.676354980E-1,9.783056030E0
1.537630654E1,-5.837860107E-3,-3.694317627E-1,9.792336731E0
1.547680854E1,-2.245330811E-3,-3.763174438E-1,9.791737976E0
1.557731337E1,-3.891906738E-3,-3.677851868E-1,9.804611206E0
1.567781538E1,-1.496887207E-4,-3.704795837E-1,9.794132996E0
1.577831638E1,-7.185058594E-3,-3.616479492E-1,9.799970856E0
1.587881838E1,-9.131011963E-3,-3.685336304E-1,9.795629883E0
1.597932038E1,-6.137237549E-3,-3.616479492E-1,9.798473969E0
1.607982137E1,-1.197509766E-3,-3.613485718E-1,9.792935486E0
1.618032338E1,2.993774414E-3,-3.674858093E-1,9.789941711E0
1.628082437E1,7.484436035E-4,-3.638932800E-1,9.796677704E0
1.638132638E1,-3.293151855E-3,-3.680845642E-1,9.792336731E0
1.648182837E1,-8.083190918E-3,-3.718267822E-1,9.798623657E0
1.658232517E1,-5.538482666E-3,-3.715274048E-1,9.783355408E0
1.668282717E1,-2.993774414E-3,-3.742218018E-1,9.785301361E0
1.678332917E1,-3.293151855E-3,-3.650907898E-1,9.797126770E0
1.688383017E1,-0.000000000E0,-3.782633972E-1,9.792935486E0
1.698433217E1,2.993774414E-3,-3.700305176E-1,9.806108093E0
1.708483417E1,-4.490661621E-3,-3.574566650E-1,9.782307587E0
1.718533517E1,3.891906738E-3,-3.749702454E-1,9.777517548E0
1.728583717E1,-8.532257080E-3,-3.697311401E-1,9.795480194E0
1.738633917E1,-3.891906738E-3,-3.661386108E-1,9.791887665E0
1.748684117E1,-2.993774414E-3,-3.677851868E-1,9.780810699E0
1.758734350E1,-3.442840576E-3,-3.674858093E-1,9.802964630E0
1.768784450E1,-3.143463135E-3,-3.758683777E-1,9.806257782E0
1.778834650E1,-6.286926270E-3,-3.715274048E-1,9.791139221E0
1.788884850E1,-7.484436035E-3,-3.725752258E-1,9.799072723E0
