"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.283769683E1,-2.051058578E1,-4.325571442E1,3.606866837E0
1.293818583E1,-2.050453186E1,-4.311386490E1,3.354309559E0
1.303867583E1,-2.057223129E1,-4.312219238E1,3.317721844E0
1.313916583E1,-2.049861717E1,-4.313900375E1,3.474840641E0
1.323965583E1,-2.045257950E1,-4.327818298E1,3.433369637E0
1.334014483E1,-2.051378822E1,-4.305554581E1,3.478954792E0
1.344063483E1,-2.050306702E1,-4.309662628E1,3.442862988E0
1.354112483E1,-2.066938210E1,-4.308998871E1,3.428267002E0
1.364161483E1,-2.057661438E1,-4.316186142E1,3.464289188E0
1.374210383E1,-2.064337158E1,-4.310966492E1,3.243669987E0
1.384259313E1,-2.048241997E1,-4.308164215E1,3.343800068E0
1.394308312E1,-2.044527435E1,-4.325554657E1,3.206288815E0
1.404357212E1,-2.045289230E1,-4.308790207E1,3.498712540E0
1.414406213E1,-2.052886581E1,-4.318732452E1,3.320816994E0
1.424455212E1,-2.054973602E1,-4.326708221E1,3.293078423E0
1.434504112E1,-2.048426628E1,-4.319611359E1,3.378376961E0
1.444553113E1,-2.062166023E1,-4.323366165E1,3.354668617E0
1.454602013E1,-2.050652695E1,-4.303384018E1,3.511906624E0
1.464651012E1,-2.039165688E1,-4.329052734E1,3.594141006E0
1.474699912E1,-2.043544960E1,-4.329214096E1,3.380609989E0
1.484748938E1,-2.048821640E1,-4.306453323E1,3.267246723E0
1.494797838E1,-2.046358681E1,-4.314481735E1,3.370281219E0
1.504846837E1,-2.043637466E1,-4.306367874E1,3.190454006E0
1.514895738E1,-2.036569786E1,-4.327688217E1,3.532550812E0
1.524944738E1,-2.027841187E1,-4.313582611E1,3.203567028E0
1.534993637E1,-2.041584396E1,-4.306198883E1,3.406556129E0
1.545042637E1,-2.025904846E1,-4.307276917E1,3.030187607E0
1.555091538E1,-2.034839058E1,-4.310746384E1,3.302159786E0
1.565140538E1,-2.039840126E1,-4.295502090E1,3.133168697E0
1.575189437E1,-2.033912086E1,-4.309109116E1,3.361155510E0
1.585238383E1,-2.047739410E1,-4.295368958E1,3.290619373E0
1.595287383E1,-2.044073677E1,-4.311407852E1,3.209642410E0
1.605336283E1,-2.038178635E1,-4.304126740E1,3.294682026E0
1.615385183E1,-2.040441132E1,-4.311590958E1,3.270985603E0
1.625434183E1,-2.042479897E1,-4.304084015E1,3.225996017E0
1.635483083E1,-2.029128265E1,-4.326160812E1,3.143202305E0
1.645531983E1,-2.046578598E1,-4.311218262E1,3.374333858E0
1.655580983E1,-2.046791649E1,-4.311635971E1,3.290831089E0
1.665629883E1,-2.042975807E1,-4.299726486E1,3.530892372E0
1.675678783E1,-2.059849930E1,-4.301808167E1,3.166268349E0
1.685727633E1,-2.053688431E1,-4.314644623E1,3.452367306E0
1.695776633E1,-2.049489403E1,-4.313291550E1,3.369103909E0
1.705825533E1,-2.044480515E1,-4.320663071E1,3.221594810E0
1.715874433E1,-2.050884438E1,-4.306724930E1,3.362952232E0
1.725923333E1,-2.053275299E1,-4.292723846E1,3.196653843E0
1.735972333E1,-2.047135162E1,-4.290533829E1,3.327608585E0
1.746021233E1,-2.045924759E1,-4.292935562E1,3.283673286E0
1.756070133E1,-2.048251152E1,-4.292162704E1,3.404340267E0
1.766119033E1,-2.043315125E1,-4.291209030E1,3.311405659E0
1.776167933E1,-2.048652267E1,-4.310096741E1,3.172781467E0
1.786216796E1,-2.048131371E1,-4.293115234E1,3.508931637E0
1.796265696E1,-2.050181770E1,-4.303079224E1,3.529114246E0
1.806314596E1,-2.048113251E1,-4.295978928E1,3.300129414E0
1.816363496E1,-2.049579620E1,-4.314696121E1,3.226290226E0
1.826412396E1,-2.040370369E1,-4.319271851E1,3.148314953E0
1.836461296E1,-2.033058929E1,-4.311099625E1,3.467758656E0
1.846510196E1,-2.041886139E1,-4.331501389E1,3.398137093E0
1.856559096E1,-2.050557327E1,-4.315429688E1,3.262424469E0
1.866607996E1,-2.049803543E1,-4.306114197E1,3.414761066E0
1.876656896E1,-2.047861862E1,-4.316193008E1,3.167157173E0
1.886705846E1,-2.049467087E1,-4.307189178E1,3.240123272E0
1.896754746E1,-2.040910339E1,-4.313768005E1,3.271265030E0
1.906803646E1,-2.048099518E1,-4.322058105E1,3.070454121E0
1.916852546E1,-2.047571182E1,-4.325428009E1,3.441417217E0
1.926901446E1,-2.053055763E1,-4.311204910E1,3.295256615E0
1.936950346E1,-2.053562164E1,-4.311153793E1,3.283795834E0
1.946999246E1,-2.067576218E1,-4.304185104E1,3.258785725E0
1.957048046E1,-2.057732010E1,-4.312583542E1,3.242543221E0
1.967096946E1,-2.044039345E1,-4.305826569E1,3.250607014E0
1.977145833E1,-2.042526817E1,-4.308585739E1,3.538323879E0
1.987194733E1,-2.055345345E1,-4.298458862E1,3.247687817E0
1.997243633E1,-2.056263351E1,-4.300134659E1,3.343584538E0
2.007292433E1,-2.053233719E1,-4.314076996E1,3.293879032E0
2.017341333E1,-2.049870300E1,-4.291812897E1,3.406321049E0
2.027390233E1,-2.055218506E1,-4.293566132E1,3.246209145E0
2.037439133E1,-2.049122047E1,-4.304776001E1,3.204228878E0
2.047487933E1,-2.050653076E1,-4.305127716E1,3.362129688E0
2.057536833E1,-2.047138023E1,-4.305242920E1,3.082832336E0
2.067585733E1,-2.066661263E1,-4.286104202E1,3.223129749E0
2.077634471E1,-2.065491104E1,-4.307787323E1,3.273671150E0
2.087683371E1,-2.061151695E1,-4.290035248E1,3.255567074E0
2.097732271E1,-2.046926880E1,-4.312109756E1,3.285632610E0
2.107781071E1,-2.048570251E1,-4.312868118E1,3.115994453E0
2.117829971E1,-2.055954742E1,-4.297647476E1,3.314002991E0
2.127878771E1,-2.041891861E1,-4.296234512E1,3.214623928E0
2.137927671E1,-2.041361618E1,-4.311127090E1,3.272637367E0
2.147976571E1,-2.036664963E1,-4.324326324E1,3.153408527E0
2.158025371E1,-2.041112518E1,-4.310988998E1,3.124667645E0
2.168074271E1,-2.033963776E1,-4.323741913E1,3.246870041E0
2.178123183E1,-2.046991730E1,-4.328313828E1,3.202043056E0
2.188172083E1,-2.048551369E1,-4.320513535E1,3.182939529E0
2.198220883E1,-2.044574738E1,-4.329116058E1,3.380383015E0
2.208269683E1,-2.048838043E1,-4.312989807E1,3.414685249E0
2.218318583E1,-2.049934006E1,-4.315612030E1,3.474989891E0
2.228367383E1,-2.049834442E1,-4.323564529E1,3.271266460E0
2.238416283E1,-2.052293015E1,-4.313985825E1,3.545101166E0
2.248465083E1,-2.048591423E1,-4.312161255E1,3.794657707E0
