"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.831723850E1,-1.745349884E1,4.520225525E-2,-4.384983063E1
1.841774050E1,-1.673284149E1,-6.793079376E-1,-4.448195648E1
1.851824275E1,-1.682129860E1,-8.960261345E-1,-4.409097290E1
1.861874475E1,-1.672011375E1,-1.766320705E0,-4.306469727E1
1.871924675E1,-1.538626575E1,-2.846096516E0,-4.461734772E1
1.881974875E1,-1.556299019E1,-3.215349674E0,-4.361432648E1
1.892025075E1,-1.544374657E1,-3.884409428E0,-4.280897522E1
1.902075275E1,-1.359634304E1,-4.879542828E0,-4.546997833E1
1.912125475E1,-1.353167057E1,-4.564871311E0,-4.636026764E1
1.922175675E1,-1.403508186E1,-3.909605503E0,-4.622332001E1
1.932225875E1,-1.389778519E1,-3.514912128E0,-4.695506287E1
1.942276075E1,-1.508915138E1,-2.567812443E0,-4.532680511E1
1.952326342E1,-1.637005615E1,-1.556583881E0,-4.363107300E1
1.962376542E1,-1.679302597E1,-7.237858772E-1,-4.401691437E1
1.972426742E1,-1.723164368E1,-7.779121399E-2,-4.393932343E1
1.982476942E1,-1.753408813E1,2.040295601E-1,-4.392356110E1
1.992527142E1,-1.762463570E1,2.555198669E-1,-4.423158264E1
2.002577342E1,-1.769508934E1,2.724075317E-1,-4.425794983E1
2.012627542E1,-1.765121078E1,2.883086205E-1,-4.417281342E1
2.022677742E1,-1.771772766E1,2.867426872E-1,-4.383481598E1
2.032728042E1,-1.759788704E1,1.304664612E-1,-4.388511658E1
2.042778242E1,-1.722755241E1,-3.083038330E-2,-4.449008179E1
2.052828479E1,-1.776474953E1,4.805164337E-1,-4.415921783E1
2.062878679E1,-1.792224503E1,8.347692490E-1,-4.415250397E1
2.072928879E1,-1.759514809E1,6.417713165E-1,-4.449854279E1
2.082979079E1,-1.753191948E1,2.191386223E-1,-4.427923584E1
2.093029379E1,-1.728088188E1,2.366333008E-1,-4.469173431E1
2.103079579E1,-1.712978745E1,1.829242706E-2,-4.461945343E1
2.113129779E1,-1.732511520E1,1.277542114E-2,-4.438840485E1
2.123179979E1,-1.713220024E1,3.490400314E-2,-4.481146240E1
2.133230279E1,-1.725682831E1,2.261772156E-1,-4.479573822E1
2.143280479E1,-1.717793655E1,8.458614349E-2,-4.455775452E1
2.153330625E1,-1.715353584E1,-2.796220779E-2,-4.462039948E1
2.163380825E1,-1.721568680E1,1.893286705E-1,-4.450917816E1
2.173431125E1,-1.715481186E1,-5.445384979E-2,-4.448115540E1
2.183481325E1,-1.713091660E1,4.955863953E-2,-4.484585571E1
2.193531525E1,-1.711714363E1,-1.460380554E-1,-4.453982544E1
2.203581825E1,-1.709438324E1,-1.462073326E-1,-4.429994202E1
2.213632025E1,-1.752152634E1,3.249721527E-1,-4.418550110E1
2.223682225E1,-1.776125526E1,5.866355896E-1,-4.410825348E1
2.233732525E1,-1.753473473E1,4.777574539E-1,-4.449367523E1
2.243782725E1,-1.700368309E1,-6.908845901E-2,-4.515335083E1
2.253832929E1,-1.680977821E1,-4.741930962E-1,-4.494986725E1
2.263883229E1,-1.641651154E1,-7.662839890E-1,-4.584168243E1
2.273933429E1,-1.663666916E1,-6.201605797E-1,-4.551792908E1
2.283983629E1,-1.718043900E1,-9.623670578E-2,-4.457192230E1
2.294033929E1,-1.728022385E1,1.879715919E-1,-4.429550934E1
2.304084129E1,-1.713379288E1,-1.458883286E-2,-4.487769318E1
2.314134429E1,-1.692488670E1,-7.220172882E-2,-4.537846375E1
2.324184629E1,-1.734314156E1,3.867621422E-1,-4.480663300E1
2.334234829E1,-1.745875549E1,6.120557785E-1,-4.478263092E1
2.344285129E1,-1.734935379E1,6.292920113E-1,-4.513232422E1
2.354335337E1,-1.750057602E1,6.267876625E-1,-4.493485260E1
2.364385638E1,-1.766816902E1,7.076492310E-1,-4.454429626E1
2.374435837E1,-1.746369171E1,4.000277519E-1,-4.468193817E1
2.384486137E1,-1.742508698E1,4.578895569E-1,-4.470388031E1
2.394536338E1,-1.757504272E1,5.571174622E-1,-4.420932007E1
2.404586638E1,-1.736995888E1,2.602286339E-1,-4.425945282E1
2.414636837E1,-1.703002357E1,6.640911102E-2,-4.493452454E1
2.424687138E1,-1.696100426E1,-1.010003090E-1,-4.451222992E1
2.434737337E1,-1.701752090E1,-1.122260094E-1,-4.486854553E1
2.444787538E1,-1.697373772E1,-1.253442764E-1,-4.496527100E1
2.454837875E1,-1.697555733E1,-8.728742599E-2,-4.465875244E1
2.464888175E1,-1.696419525E1,-3.136281967E-1,-4.466008759E1
2.474938375E1,-1.693759918E1,-3.031768799E-1,-4.460424805E1
2.484988675E1,-1.699434471E1,4.566478729E-2,-4.490654755E1
2.495038875E1,-1.765923691E1,6.129899025E-1,-4.460487366E1
2.505089175E1,-1.789255714E1,5.319662094E-1,-4.411363220E1
2.515139375E1,-1.787897301E1,6.957755089E-1,-4.458029938E1
2.525189675E1,-1.776218033E1,7.716360092E-1,-4.458464050E1
2.535239875E1,-1.781929970E1,7.540836334E-1,-4.455692291E1
2.545290175E1,-1.794375992E1,1.050273895E0,-4.456791687E1
2.555340429E1,-1.778821182E1,9.304323196E-1,-4.452273560E1
2.565390729E1,-1.788260651E1,9.374012947E-1,-4.464356995E1
2.575440929E1,-1.804719543E1,9.850172997E-1,-4.452333069E1
2.585491129E1,-1.803680420E1,9.906711578E-1,-4.449588776E1
2.595541329E1,-1.809680557E1,1.254860878E0,-4.468782043E1
2.605591529E1,-1.810605431E1,1.217845917E0,-4.468742371E1
2.615641729E1,-1.809430313E1,1.199586868E0,-4.459293365E1
2.625691929E1,-1.811104774E1,1.179287434E0,-4.481563568E1
2.635742129E1,-1.818157959E1,1.333659649E0,-4.486886597E1
2.645792329E1,-1.814614677E1,1.259456158E0,-4.471737671E1
2.655842363E1,-1.811978912E1,1.316161156E0,-4.462791443E1
2.665892563E1,-1.819462776E1,1.296868801E0,-4.461640930E1
2.675942663E1,-1.811196518E1,1.180906773E0,-4.449607086E1
2.685992762E1,-1.820987320E1,1.250627995E0,-4.462176514E1
2.696042963E1,-1.821833420E1,1.355517864E0,-4.474868011E1
2.706093063E1,-1.817098618E1,1.137496471E0,-4.461680603E1
2.716143162E1,-1.830477142E1,1.200922012E0,-4.468857574E1
2.726193262E1,-1.817343712E1,1.234012604E0,-4.477363586E1
2.736243363E1,-1.814276886E1,1.137336254E0,-4.436174774E1
2.746293463E1,-1.810045433E1,9.966301918E-1,-4.434682465E1
2.756343562E1,-1.811101913E1,1.056487083E0,-4.422885895E1
2.766393663E1,-1.810136795E1,9.648022652E-1,-4.433809662E1
2.776443663E1,-1.815509415E1,9.749503136E-1,-4.421942139E1
2.786493763E1,-1.813248062E1,9.807643890E-1,-4.432338715E1
2.796543862E1,-1.825212479E1,1.243917465E0,-4.426085663E1
2.806593862E1,-1.827063370E1,1.222627640E0,-4.406898499E1
2.816643962E1,-1.818440437E1,1.174923420E0,-4.423756409E1
2.826693962E1,-1.842208481E1,1.551565170E0,-4.414910889E1
2.836744063E1,-1.843533325E1,1.482510567E0,-4.407270813E1
2.846794063E1,-1.849664116E1,1.564345360E0,-4.411013031E1
2.856844100E1,-1.838067055E1,1.429079533E0,-4.405701447E1
2.866894200E1,-1.830452728E1,1.220820427E0,-4.418951416E1
2.876944200E1,-1.838660240E1,1.500774860E0,-4.408328247E1
2.886994200E1,-1.835832596E1,1.463227272E0,-4.400858307E1
2.897044200E1,-1.841288948E1,1.523561001E0,-4.403344727E1
2.907094200E1,-1.834600067E1,1.395086765E0,-4.391311646E1
2.917144200E1,-1.830434990E1,1.467017651E0,-4.414118195E1
2.927194200E1,-1.835425949E1,1.522422791E0,-4.424056244E1
2.937244200E1,-1.840840912E1,1.491008282E0,-4.398240662E1
2.947294200E1,-1.810646248E1,1.260604382E0,-4.440150452E1
2.957344212E1,-1.824672318E1,1.255989552E0,-4.426062012E1
2.967394212E1,-1.815954208E1,1.168599129E0,-4.420792389E1
2.977444212E1,-1.811271667E1,1.228692055E0,-4.412390900E1
2.987494212E1,-1.815156174E1,1.240550041E0,-4.388581848E1
2.997544212E1,-1.825767136E1,1.240657330E0,-4.397050476E1
3.007594112E1,-1.816050529E1,1.194855213E0,-4.414366913E1
3.017644112E1,-1.833802414E1,1.396991730E0,-4.424265289E1
3.027694112E1,-1.839525223E1,1.435312748E0,-4.426291656E1
3.037744112E1,-1.829627037E1,1.299441338E0,-4.420563507E1
3.047794013E1,-1.838665199E1,1.273653984E0,-4.410278320E1
3.057844013E1,-1.833295822E1,1.333943367E0,-4.438294983E1
3.067893913E1,-1.841755676E1,1.180224419E0,-4.404033661E1
3.077943913E1,-1.823472404E1,1.289715290E0,-4.443098450E1
3.087993812E1,-1.833654022E1,1.270047188E0,-4.444538879E1
3.098043812E1,-1.821235657E1,1.315812111E0,-4.442132568E1
3.108093712E1,-1.827764320E1,1.311897755E0,-4.443724823E1
3.118143712E1,-1.836978149E1,1.397367001E0,-4.445805359E1
3.128193613E1,-1.832407379E1,1.242255688E0,-4.421601868E1
3.138243613E1,-1.835189438E1,1.351985931E0,-4.425021362E1
3.148293513E1,-1.848338127E1,1.405747414E0,-4.428237915E1
3.158343337E1,-1.830984497E1,1.535672188E0,-4.432502747E1
3.168393337E1,-1.849843597E1,1.539103508E0,-4.413454437E1
3.178443237E1,-1.841038513E1,1.508124828E0,-4.422811890E1
3.188493138E1,-1.836065865E1,1.400989532E0,-4.418088531E1
3.198543038E1,-1.827676392E1,1.326710701E0,-4.408853912E1
3.208593038E1,-1.833904266E1,1.349654198E0,-4.423082733E1
3.218642937E1,-1.831249428E1,1.464428902E0,-4.399451447E1
3.228692837E1,-1.826003647E1,1.409327507E0,-4.418878174E1
