"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-2.453398132E-1,-1.023870850E-1,9.789342957E0
1.004850000E-1,-2.507286072E-1,-9.595046997E-2,9.802515564E0
2.009700000E-1,-2.537223816E-1,-9.999206543E-2,9.797276459E0
3.014550000E-1,-2.450404358E-1,-1.011895752E-1,9.798773346E0
4.019400000E-1,-2.499801636E-1,-9.505233765E-2,9.801617432E0
5.024250000E-1,-2.478845215E-1,-9.849517822E-2,9.808652802E0
6.029059583E-1,-2.469863892E-1,-1.073268127E-1,9.813442841E0
7.033909583E-1,-2.583627319E-1,-9.624984741E-2,9.810598755E0
8.038759583E-1,-2.594105530E-1,-9.250762939E-2,9.797126770E0
9.043609583E-1,-2.465373230E-1,-9.520202637E-2,9.805659027E0
1.004844958E0,-2.501298523E-1,-9.520202637E-2,9.796528015E0
1.105329958E0,-2.511776733E-1,-1.044827271E-1,9.797575836E0
1.205814958E0,-2.486329651E-1,-1.049317932E-1,9.805209961E0
1.306299958E0,-2.505789185E-1,-9.505233765E-2,9.805659027E0
1.406784958E0,-2.510279846E-1,-9.430389404E-2,9.780661011E0
1.507269958E0,-2.592608643E-1,-9.265731812E-2,9.806856537E0
1.607754250E0,-2.454895020E-1,-9.759704590E-2,9.805509338E0
1.708239250E0,-2.577639771E-1,-1.020877075E-1,9.801916809E0
1.808724250E0,-2.472857666E-1,-1.050814819E-1,9.805509338E0
1.909209250E0,-2.383044434E-1,-1.073268127E-1,9.802365875E0
2.009694250E0,-2.559677124E-1,-1.002914429E-1,9.808952179E0
2.110178250E0,-2.486329651E-1,-9.879455566E-2,9.792785797E0
2.210663250E0,-2.427951050E-1,-9.744735718E-2,9.798473969E0
2.311148250E0,-2.402503967E-1,-1.055305481E-1,9.816286926E0
2.411632250E0,-2.523751831E-1,-1.052311707E-1,9.798473969E0
2.512117250E0,-2.559677124E-1,-9.864486694E-2,9.813592529E0
2.612601958E0,-2.508782959E-1,-9.879455566E-2,9.793534241E0
2.713085958E0,-2.522254944E-1,-1.029858398E-1,9.798324280E0
2.813570958E0,-2.475851440E-1,-1.011895752E-1,9.807754669E0
2.914055958E0,-2.299218750E-1,-9.265731812E-2,9.805209961E0
3.014539958E0,-2.519261169E-1,-9.999206543E-2,9.801168365E0
3.115024958E0,-2.448907471E-1,-1.004411316E-1,9.799521790E0
3.215509958E0,-2.481838989E-1,-1.026864624E-1,9.820927277E0
3.315993958E0,-2.516267395E-1,-1.008901978E-1,9.816586304E0
3.416478958E0,-2.526745605E-1,-1.028361511E-1,9.817185059E0
3.516963958E0,-2.414479065E-1,-9.984237671E-2,9.804012451E0
3.617447708E0,-2.513273621E-1,-1.080752563E-1,9.807455292E0
3.717932708E0,-2.442919922E-1,-9.774673462E-2,9.816586304E0
3.818416708E0,-2.393522644E-1,-9.834548950E-2,9.804311829E0
3.918901708E0,-2.447410583E-1,-9.624984741E-2,9.817634125E0
4.019386708E0,-2.472857666E-1,-1.022373962E-1,9.802964630E0
4.119870708E0,-2.436932373E-1,-1.041833496E-1,9.797126770E0
4.220355708E0,-2.594105530E-1,-9.026229858E-2,9.791288910E0
4.320839708E0,-2.444416809E-1,-9.595046997E-2,9.799372101E0
4.421324708E0,-2.598596191E-1,-1.050814819E-1,9.805659027E0
4.521808708E0,-2.450404358E-1,-1.070274353E-1,9.801767120E0
4.622294333E0,-2.415975952E-1,-9.385482788E-2,9.812844086E0
4.722778333E0,-2.466870117E-1,-1.026864624E-1,9.806257782E0
4.823263333E0,-2.487826538E-1,-9.684860229E-2,9.805209961E0
4.923747333E0,-2.501298523E-1,-1.026864624E-1,9.814640350E0
5.024232333E0,-2.472857666E-1,-1.064286804E-1,9.803862762E0
5.124716333E0,-2.378553772E-1,-9.205856323E-2,9.790989532E0
5.225201333E0,-2.508782959E-1,-9.580078125E-2,9.807604980E0
5.325685333E0,-2.445913696E-1,-9.295669556E-2,9.811047821E0
5.426170333E0,-2.526745605E-1,-1.049317932E-1,9.796827393E0
5.526654333E0,-2.418969727E-1,-9.550140381E-2,9.800868988E0
5.627143708E0,-2.579136658E-1,-9.909393311E-2,9.812544708E0
5.727627708E0,-2.463876343E-1,-1.004411316E-1,9.815538483E0
5.828111708E0,-2.427951050E-1,-1.061293030E-1,9.809850311E0
5.928596708E0,-2.436932373E-1,-1.035845947E-1,9.802066498E0
6.029080708E0,-2.529739380E-1,-1.031355286E-1,9.805209961E0
6.129565708E0,-2.469863892E-1,-8.622070312E-2,9.799970856E0
6.230049708E0,-2.484832764E-1,-1.064286804E-1,9.806257782E0
6.330533708E0,-2.375559998E-1,-9.565109253E-2,9.811646576E0
6.431018708E0,-2.435435486E-1,-1.031355286E-1,9.804162140E0
6.531502708E0,-2.411485291E-1,-1.019380188E-1,9.805509338E0
6.631983583E0,-2.576142883E-1,-1.118174744E-1,9.808652802E0
6.732467583E0,-2.486329651E-1,-1.101708984E-1,9.796827393E0
6.832951583E0,-2.502795410E-1,-1.041833496E-1,9.791438599E0
6.933436583E0,-2.477348328E-1,-9.954299927E-2,9.805509338E0
7.033920583E0,-2.567161560E-1,-1.059796143E-1,9.795929260E0
7.134404583E0,-2.475851440E-1,-8.951385498E-2,9.808802490E0
7.234889583E0,-2.406994629E-1,-1.025367737E-1,9.803264008E0
7.335373583E0,-2.477348328E-1,-1.091230774E-1,9.797575836E0
7.435857583E0,-2.493814087E-1,-1.025367737E-1,9.804311829E0
7.536342583E0,-2.471360779E-1,-1.157093811E-1,9.808952179E0
7.636826083E0,-2.540217590E-1,-1.014889526E-1,9.817334747E0
7.737310083E0,-2.477348328E-1,-1.083746338E-1,9.810149689E0
7.837794083E0,-2.442919922E-1,-1.004411316E-1,9.806108093E0
7.938279083E0,-2.568658447E-1,-9.939331055E-2,9.809700623E0
8.038763083E0,-2.495310974E-1,-1.013392639E-1,9.795330505E0
8.139247083E0,-2.435435486E-1,-9.744735718E-2,9.802216187E0
8.239731083E0,-2.448907471E-1,-1.041833496E-1,9.811347198E0
8.340216083E0,-2.498304749E-1,-9.041198730E-2,9.802964630E0
8.440700083E0,-2.520758057E-1,-1.020877075E-1,9.799970856E0
8.541184083E0,-2.501298523E-1,-1.014889526E-1,9.802814941E0
8.641667458E0,-2.448907471E-1,-1.005908203E-1,9.817933502E0
8.742152458E0,-2.451901245E-1,-1.068777466E-1,9.792336731E0
8.842636458E0,-2.429447937E-1,-1.043330383E-1,9.805060272E0
8.943120458E0,-2.570155334E-1,-1.026864624E-1,9.810149689E0
9.043604458E0,-2.417472839E-1,-1.020877075E-1,9.795629883E0
9.144088458E0,-2.493814087E-1,-1.052311707E-1,9.790241089E0
9.244573458E0,-2.621049500E-1,-1.008901978E-1,9.806407471E0
9.345057458E0,-2.448907471E-1,-1.010398865E-1,9.790540466E0
9.445541458E0,-2.507286072E-1,-9.430389404E-2,9.803264008E0
9.546025458E0,-2.426454163E-1,-9.714797974E-2,9.801617432E0
9.646513958E0,-2.489323425E-1,-9.999206543E-2,9.803114319E0
9.746997958E0,-2.502795410E-1,-9.774673462E-2,9.806557159E0
9.847482958E0,-2.432441711E-1,-9.924362183E-2,9.798773346E0
9.947966958E0,-2.583627319E-1,-1.020877075E-1,9.802964630E0
1.004845096E1,-2.451901245E-1,-9.430389404E-2,9.794132996E0
1.014893496E1,-2.597099304E-1,-9.669891357E-2,9.793085175E0
1.024941896E1,-2.442919922E-1,-1.002914429E-1,9.803264008E0
1.034990296E1,-2.457888794E-1,-1.059796143E-1,9.809700623E0
1.045038696E1,-2.471360779E-1,-1.004411316E-1,9.801916809E0
1.055087096E1,-2.445913696E-1,-1.044827271E-1,9.805509338E0
1.065135208E1,-2.371069336E-1,-1.065783691E-1,9.803563385E0
1.075183608E1,-2.487826538E-1,-1.107696533E-1,9.808353424E0
1.085232008E1,-2.490820312E-1,-1.037342834E-1,9.808802490E0
1.095280408E1,-2.552192688E-1,-1.028361511E-1,9.813592529E0
1.105328808E1,-2.532733154E-1,-1.068777466E-1,9.805359650E0
1.115377208E1,-2.450404358E-1,-9.400451660E-2,9.801168365E0
1.125425608E1,-2.549198914E-1,-1.035845947E-1,9.794731750E0
1.135474008E1,-2.426454163E-1,-1.011895752E-1,9.811796265E0
1.145522408E1,-2.513273621E-1,-9.909393311E-2,9.802515564E0
1.155570808E1,-2.475851440E-1,-1.022373962E-1,9.819580078E0
1.165619258E1,-2.430944824E-1,-1.031355286E-1,9.787696381E0
1.175667658E1,-2.450404358E-1,-1.059796143E-1,9.801916809E0
1.185716058E1,-2.478845215E-1,-1.026864624E-1,9.821975098E0
1.195764458E1,-2.492317200E-1,-1.023870850E-1,9.822124786E0
1.205812858E1,-2.535726929E-1,-1.191522217E-1,9.822873230E0
1.215861258E1,-2.667453003E-1,-1.013392639E-1,9.796378326E0
1.225909758E1,-2.718347168E-1,-1.112187195E-1,9.799072723E0
1.235958158E1,-2.571652222E-1,-9.999206543E-2,9.790540466E0
1.246006558E1,-2.501298523E-1,-1.098715210E-1,9.794582062E0
1.256054958E1,-2.405497742E-1,-9.834548950E-2,9.797426147E0
1.266103233E1,-2.444416809E-1,-9.684860229E-2,9.793534241E0
1.276151633E1,-2.439926147E-1,-9.669891357E-2,9.790091400E0
1.286200033E1,-2.541714478E-1,-1.050814819E-1,9.811047821E0
1.296248433E1,-2.423460388E-1,-1.047821045E-1,9.799671478E0
1.306296833E1,-2.508782959E-1,-1.025367737E-1,9.792037354E0
1.316345233E1,-2.504292297E-1,-9.460327148E-2,9.786947937E0
