"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.011129375E0,4.278505221E-4,1.463689376E-3,2.786207478E-3
9.111614750E0,1.921642572E-3,-2.832088619E-3,1.684669405E-5
9.212101750E0,-6.699897349E-4,1.057098154E-3,2.651227405E-3
9.312587750E0,2.496812493E-3,-2.853008918E-4,1.800278435E-3
9.413073750E0,2.263830043E-3,1.577313524E-3,-1.216337900E-3
9.513559750E0,1.601524651E-3,-1.367996912E-3,2.474875888E-3
9.614045750E0,8.594430983E-4,-1.844720915E-3,6.134449504E-4
9.714531750E0,1.927347854E-3,2.100646961E-3,-1.428378746E-4
9.815017750E0,-4.973262548E-7,-6.417939439E-4,7.591345347E-4
9.915504750E0,2.483958378E-4,-4.424382932E-4,-3.575247247E-4
1.001599075E1,-6.588418037E-4,5.255923606E-4,-7.199354004E-4
1.011647646E1,1.259515062E-3,4.337811843E-4,-1.902629621E-3
1.021696246E1,-9.317724034E-4,8.060801774E-4,1.834363211E-4
1.031744846E1,2.105827443E-3,-1.926041208E-3,6.952094845E-4
1.041793446E1,-2.809127793E-3,1.363967545E-3,3.030793741E-4
1.051842046E1,1.410027035E-3,-6.052013487E-4,-7.242448628E-4
1.061890646E1,1.822412014E-5,1.717184670E-3,-1.482307562E-3
1.071939246E1,1.778217964E-3,1.515113749E-3,1.519411337E-3
1.081987946E1,1.227179542E-3,2.705242950E-3,-3.345888108E-4
1.092036546E1,-3.538392484E-4,2.084665000E-3,-1.944624004E-3
1.102085146E1,-4.906067625E-4,7.015196607E-4,9.728954174E-4
1.112133821E1,-1.057317480E-3,2.065105829E-3,2.082763938E-3
1.122182421E1,7.886262611E-4,1.898852643E-3,1.946089556E-3
1.132231021E1,-1.979038119E-3,1.426960807E-3,-7.611666806E-4
1.142279621E1,4.759198055E-4,-5.814987235E-4,9.028334171E-5
1.152328221E1,-1.660764217E-3,1.559569966E-3,1.481231302E-4
1.162376821E1,-8.084597066E-4,6.308308803E-4,2.101843012E-3
1.172425421E1,9.569227695E-4,-7.472392172E-4,-1.055437606E-3
1.182474021E1,9.529851377E-4,1.271795481E-4,2.662320388E-3
1.192522621E1,-1.945612952E-3,-6.357929669E-4,7.866295055E-4
1.202571221E1,-1.179617830E-3,-2.090772148E-3,-1.113938168E-3
1.212619696E1,4.773819819E-4,1.620496158E-3,-1.086276025E-3
1.222668296E1,-8.712392300E-4,4.618172068E-3,5.054594949E-4
1.232716896E1,-2.520376816E-3,-5.036565941E-3,-1.286120736E-3
1.242765496E1,2.923368476E-3,-4.660715349E-4,1.609516097E-3
1.252814096E1,1.688505523E-3,1.000676304E-3,1.043281518E-3
1.262862696E1,3.366064280E-3,5.673216656E-4,2.401534235E-3
1.272911296E1,-1.101235859E-3,-7.144920528E-4,5.306771491E-4
1.282959796E1,-1.228246838E-3,-1.041990239E-3,2.426533028E-3
1.293008396E1,-4.133125767E-4,-2.800743096E-4,6.874226965E-4
