"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.793999994E-3,-8.879806846E-4,3.198021092E-3,-1.021664124E-3
1.143240000E-1,6.408356130E-4,5.118921399E-4,3.945061471E-4
2.198540000E-1,-1.193603501E-3,8.115032688E-4,1.696574036E-4
3.253840000E-1,1.041639596E-3,-2.021706197E-3,2.232980914E-4
4.309140000E-1,-7.210280746E-4,4.033669829E-4,-9.490665980E-5
5.364440000E-1,-1.725970767E-3,-2.451921348E-3,6.499793380E-5
6.419740000E-1,4.951134324E-4,2.826183103E-3,-1.540506259E-3
7.475038750E-1,-8.962862194E-4,3.466288559E-3,-8.663951885E-4
8.530338750E-1,1.081253402E-3,-2.156992443E-3,-1.064652810E-3
9.585638750E-1,1.608580351E-3,1.639071852E-4,2.004131675E-4
1.064093875E0,-1.733588986E-3,1.836257521E-3,-1.767106936E-3
1.169623875E0,9.500579908E-4,-2.359373495E-3,2.203404438E-4
1.275153875E0,-1.467989758E-3,3.192368895E-4,-2.366741654E-3
1.380683875E0,-1.244144514E-4,3.619911149E-5,-1.217406476E-3
1.486213875E0,-2.756034024E-3,3.414433450E-4,-1.793519943E-3
1.591743875E0,-9.156847373E-4,-2.984199673E-4,-9.412646759E-4
1.697273625E0,2.089887857E-4,1.137946267E-3,1.077868510E-3
1.802803625E0,-4.016915336E-4,5.492740311E-4,-1.122417860E-3
1.908332625E0,-2.453266643E-3,1.612952910E-3,-2.926289570E-3
2.013862625E0,1.581171528E-3,-1.729112118E-4,-1.063532429E-3
2.119392625E0,-2.061347477E-3,4.937318154E-4,2.677197568E-3
2.224922625E0,-4.409132525E-4,-1.170396339E-3,-9.083219338E-4
2.330452625E0,-2.054636367E-3,-4.197848029E-4,2.985566389E-4
2.435982625E0,-1.584673300E-4,9.089615196E-5,-8.425337728E-4
2.541511625E0,-1.168316230E-3,-1.831204165E-3,-2.099009696E-3
2.647041625E0,-1.669227146E-3,8.952794597E-4,-3.756564111E-4
2.752570750E0,-5.360180512E-4,-2.154622693E-3,8.120387793E-5
2.858100750E0,1.299411058E-3,9.757410735E-4,-3.059392329E-4
2.963630750E0,-8.562579751E-4,2.842713147E-3,-3.976777662E-4
3.069159750E0,1.807038672E-3,1.141890418E-3,-1.545822830E-3
3.174689750E0,1.539033838E-3,-4.722173326E-4,1.397447195E-4
3.280219750E0,-8.926028386E-4,2.362379339E-3,1.807858003E-3
3.385749750E0,5.009481683E-4,-1.376997679E-3,-8.857809007E-6
3.491279750E0,-1.452740282E-3,-1.348068472E-3,1.347323647E-3
3.596808750E0,-7.823128253E-4,2.040281892E-3,1.551734516E-3
3.702339125E0,-1.898054034E-3,-1.646351535E-3,-2.766086254E-4
3.807869125E0,2.084255219E-3,-4.001334310E-5,-1.016037073E-3
3.913399125E0,1.620776951E-3,1.721908804E-3,-6.485041231E-4
4.018928125E0,1.030374318E-3,3.855428658E-4,-1.354562119E-3
4.124458125E0,2.624504268E-3,-2.083190717E-3,6.181383505E-4
4.229988125E0,-5.809981376E-4,-8.670114912E-4,1.589031424E-3
4.335518125E0,1.666451804E-3,-1.370049082E-3,3.332034685E-4
4.441047125E0,-1.335001551E-3,-1.497245394E-4,-2.201832831E-5
4.546577125E0,1.345332712E-3,2.449938562E-3,-5.062988494E-4
4.652107125E0,-5.445862189E-4,1.335104462E-3,-1.258749282E-3
4.757636375E0,-8.643949404E-4,3.281626850E-4,6.683885586E-4
4.863166375E0,1.150067896E-3,-3.029172309E-3,5.904785357E-4
4.968696375E0,-1.387360506E-3,-1.837250311E-3,1.681734109E-3
5.074226375E0,1.070064493E-3,1.633100677E-3,1.584319398E-3
5.179755375E0,-1.943055540E-3,-1.177667174E-3,1.074210741E-3
5.285285375E0,-1.357246190E-3,3.925235942E-4,-7.582318503E-4
5.390815375E0,2.198880538E-4,-5.890242755E-5,7.739076391E-4
5.496344375E0,-3.291852772E-5,-2.009756863E-4,-8.501242846E-4
5.601874375E0,-9.017391130E-4,-3.430933459E-3,5.164891481E-4
5.707404375E0,-1.929299906E-3,1.111767720E-3,-1.269847620E-3
5.812933375E0,-2.892179415E-3,-1.168492250E-3,-3.184853122E-4
5.918463375E0,-8.949199691E-4,-9.975796565E-4,2.941018902E-4
6.023993375E0,7.611699402E-6,-1.922292169E-3,1.233976800E-4
6.129522375E0,-3.136880696E-5,-4.532514140E-4,-1.112983562E-3
6.235052375E0,1.849588007E-4,-1.561574172E-3,-4.251308274E-4
6.340582375E0,2.472335473E-4,4.120152444E-4,1.868314575E-4
6.446111375E0,-3.612330183E-4,-1.016417518E-4,1.045465702E-3
6.551641375E0,4.456257448E-4,1.317468006E-3,-5.826244596E-4
6.657171375E0,-1.465141773E-3,-3.130092286E-3,-1.359381713E-4
6.762700542E0,-2.825073898E-4,-1.372115687E-3,9.382923599E-4
6.868230542E0,-8.041923866E-4,-1.035226043E-3,-1.284111524E-3
6.973760542E0,-1.014496200E-3,-3.974447027E-4,3.807100002E-4
7.079289542E0,1.512076706E-4,1.809839159E-5,1.519038342E-3
7.184819542E0,1.773058437E-3,-1.688865013E-4,-1.880445052E-4
7.290348542E0,1.057588495E-3,1.118890010E-3,-1.814060379E-4
7.395877542E0,-5.229013041E-4,-2.061421983E-4,3.822625149E-4
7.501406542E0,-1.040757634E-3,2.650140319E-3,7.909978740E-5
7.606935542E0,1.963146962E-3,3.834643867E-3,-9.497115389E-4
7.712463625E0,-2.621966414E-3,3.778943792E-4,3.374833614E-5
7.903420625E0,5.725743249E-4,7.267384790E-4,-1.896789763E-4
8.003923625E0,-2.261792310E-3,-4.929779097E-4,1.064757816E-5
8.104426625E0,-1.779599115E-3,2.699673176E-3,1.440247055E-3
8.204930625E0,-1.978231594E-3,8.362438530E-5,-7.354903501E-4
8.305433625E0,6.252489984E-4,3.271042369E-4,3.000880359E-3
8.405936625E0,1.687807962E-4,6.730156019E-4,6.163113285E-4
8.506438625E0,-1.255786978E-3,7.756357081E-4,-7.367101498E-4
8.606941625E0,5.622580647E-5,9.385580197E-4,-9.030778892E-5
8.707445542E0,1.066420227E-4,2.267760690E-3,1.074623317E-3
8.807947542E0,1.164059155E-3,8.595897816E-4,1.414082712E-3
8.908450542E0,7.866937667E-4,7.990677841E-4,-9.859185666E-4
9.008953542E0,-8.686296642E-4,4.245145246E-4,-1.082126517E-3
9.109455542E0,-1.641980372E-3,-8.280379698E-4,-1.180706779E-3
9.209958542E0,1.808563247E-4,-2.121691126E-3,-2.452284331E-3
9.310461542E0,-6.034523249E-4,7.742037997E-4,-1.045690849E-3
9.410963542E0,-1.562087797E-3,4.020002671E-4,-4.137535580E-4
9.511466542E0,-1.765265130E-3,6.283260882E-5,4.615194630E-4
9.611969542E0,-1.230306923E-3,1.684715971E-5,-8.647632785E-5
9.712475875E0,9.870799258E-4,7.266420871E-4,-2.443923149E-4
9.812978875E0,5.114283413E-4,-1.264039427E-3,1.888733823E-4
9.913481875E0,2.753927372E-3,2.776359674E-3,1.866305247E-4
1.001398487E1,1.383615658E-3,1.676628366E-3,8.238374721E-4
1.011448787E1,1.554679126E-3,-2.247979864E-5,-4.192546476E-4
1.021499087E1,6.072716787E-4,1.830726396E-3,3.658604110E-3
1.031549388E1,-1.356772147E-3,-1.248301473E-3,1.313321060E-3
1.041599788E1,-1.121470705E-3,1.914846245E-3,-8.906612638E-4
1.051650088E1,-4.821624607E-4,-1.521402504E-3,1.553275622E-3
1.061700387E1,2.039740793E-3,5.039903335E-4,-1.206479501E-4
1.071750400E1,-2.547251992E-3,-2.797759138E-3,-6.703662220E-4
1.081800700E1,7.575573400E-4,-5.656112917E-4,2.500633709E-4
1.091851100E1,-3.931615502E-4,-9.900433943E-4,5.255418364E-4
1.101901400E1,9.234994650E-5,1.596845686E-3,1.059744274E-3
1.111951700E1,-9.685102850E-5,2.199907321E-3,4.755784757E-4
1.122002100E1,-8.480343968E-4,7.014772855E-4,1.821631100E-3
1.132052400E1,5.592685193E-5,-8.911420591E-4,1.430494711E-3
1.142102700E1,1.257766038E-3,4.174523056E-4,-1.023966121E-3
1.152153000E1,-4.647697322E-3,8.728411049E-4,-4.355655983E-4
1.162203400E1,-1.289912499E-3,9.065815248E-4,6.382092834E-4
1.172253617E1,-9.061722085E-4,6.526429206E-4,-3.452762030E-5
1.182303917E1,1.006168313E-3,1.010452397E-3,1.192246564E-4
1.192354317E1,4.198458046E-4,1.566668041E-3,3.795027733E-4
1.202404617E1,-2.593531273E-3,-1.626613084E-3,-1.103381859E-3
1.212455017E1,-8.786851540E-4,1.523655374E-3,-1.969963778E-4
1.222505317E1,-1.332906075E-3,-9.931433015E-4,1.450476702E-4
1.232555617E1,-1.675289124E-3,-3.086544108E-3,-8.552905638E-4
1.242606017E1,-4.131834954E-3,-2.680134028E-3,-4.941248335E-5
1.252656317E1,-1.733509824E-3,-2.113179304E-3,-2.017195337E-3
1.262706717E1,1.226088963E-3,-1.620628871E-3,-2.499244642E-3
