"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.436999300E1,1.910028076E-1,-7.170089722E-2,9.804461517E0
1.447048200E1,1.950444031E-1,-7.050338745E-2,9.797575836E0
1.457097150E1,1.932481384E-1,-7.065307617E-2,9.810598755E0
1.467146050E1,1.845661926E-1,-7.409591675E-2,9.797426147E0
1.477194950E1,1.986369324E-1,-7.514373779E-2,9.790241089E0
1.487243850E1,1.818717957E-1,-7.080276489E-2,9.801467743E0
1.497292750E1,1.869612122E-1,-6.451583862E-2,9.811496887E0
1.507341650E1,1.830693054E-1,-6.945556641E-2,9.802515564E0
1.517390550E1,1.863624573E-1,-6.810836792E-2,9.806257782E0
1.527439450E1,2.023791504E-1,-7.035369873E-2,9.791288910E0
1.537488250E1,1.950444031E-1,-7.185058594E-2,9.807604980E0
1.547537150E1,1.848655701E-1,-6.810836792E-2,9.815388794E0
1.557586000E1,1.896556091E-1,-6.661148071E-2,9.803413696E0
1.567634900E1,1.950444031E-1,-6.286926270E-2,9.808503113E0
1.577683800E1,1.892065430E-1,-6.855743408E-2,9.809700623E0
1.587732700E1,1.860630798E-1,-6.930587769E-2,9.803713074E0
1.597781600E1,1.944456482E-1,-6.870712280E-2,9.793085175E0
1.607830500E1,1.815724182E-1,-6.750961304E-2,9.795330505E0
1.617879300E1,1.833686829E-1,-7.080276489E-2,9.800120544E0
1.627928200E1,1.926493835E-1,-6.556365967E-2,9.814191284E0
1.637977100E1,1.892065430E-1,-7.484436035E-2,9.800270233E0
1.648026000E1,1.847158813E-1,-6.242019653E-2,9.803713074E0
1.658074992E1,1.910028076E-1,-6.271957397E-2,9.812993774E0
1.668123892E1,1.896556091E-1,-7.499404907E-2,9.811047821E0
1.678172692E1,1.830693054E-1,-5.852828979E-2,9.804760895E0
1.688221592E1,1.793270874E-1,-6.107299805E-2,9.810748444E0
1.698270492E1,1.932481384E-1,-8.322692871E-2,9.796078949E0
1.708319392E1,1.859133911E-1,-7.708969116E-2,9.811197510E0
1.718368292E1,1.836680603E-1,-7.035369873E-2,9.810449066E0
1.728417092E1,1.874102783E-1,-6.885681152E-2,9.800719299E0
1.738465992E1,1.881587219E-1,-6.571334839E-2,9.801318054E0
1.748514892E1,1.999841309E-1,-7.873626709E-2,9.805060272E0
1.758563700E1,1.963916016E-1,-6.855743408E-2,9.812395020E0
1.768612500E1,1.927990723E-1,-6.316864014E-2,9.808353424E0
1.778661400E1,1.974394226E-1,-7.858657837E-2,9.814191284E0
1.788710300E1,1.939965820E-1,-7.065307617E-2,9.809251556E0
1.798759100E1,1.872605896E-1,-7.200027466E-2,9.802964630E0
1.808808000E1,1.851649475E-1,-7.125183105E-2,9.811496887E0
1.818856900E1,1.923500061E-1,-6.721023560E-2,9.801318054E0
1.828905800E1,1.959425354E-1,-6.601272583E-2,9.802515564E0
1.838954600E1,1.889071655E-1,-6.885681152E-2,9.800569611E0
1.849003500E1,1.847158813E-1,-6.706054688E-2,9.817035370E0
1.859052425E1,1.950444031E-1,-7.080276489E-2,9.812993774E0
1.869101225E1,1.898052979E-1,-6.765930176E-2,9.809401245E0
1.879150125E1,1.754351807E-1,-7.798782349E-2,9.799372101E0
1.889199025E1,1.841171265E-1,-6.376739502E-2,9.806108093E0
1.899247825E1,1.889071655E-1,-7.918533325E-2,9.805509338E0
1.909296725E1,1.886077881E-1,-7.035369873E-2,9.807455292E0
1.919345525E1,1.926493835E-1,-7.080276489E-2,9.812095642E0
1.929394425E1,1.905537415E-1,-7.065307617E-2,9.815837860E0
1.939443325E1,1.847158813E-1,-7.454498291E-2,9.802814941E0
1.949492125E1,1.841171265E-1,-8.038284302E-2,9.808652802E0
1.959541000E1,1.938468933E-1,-7.229965210E-2,9.810000000E0
1.969589800E1,1.892065430E-1,-6.391708374E-2,9.799072723E0
1.979638700E1,1.930984497E-1,-6.526428223E-2,9.810748444E0
