"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.053808594E-1,9.752968597E0,7.851173401E-1
1.004960000E-1,1.179547119E-1,9.774374084E0,7.923023987E-1
2.009910000E-1,1.164578247E-1,9.771380310E0,7.762857056E-1
3.014870000E-1,1.116677856E-1,9.789043579E0,7.791297913E-1
4.019830000E-1,1.164578247E-1,9.778864746E0,7.747888184E-1
5.024790000E-1,1.041833496E-1,9.766739960E0,7.833210754E-1
6.029740000E-1,1.037342834E-1,9.779613190E0,7.717950439E-1
7.034700000E-1,1.185534668E-1,9.802216187E0,7.909552002E-1
8.039660000E-1,1.161584473E-1,9.791438599E0,7.854167175E-1
9.044620000E-1,1.106199646E-1,9.798773346E0,7.855664063E-1
1.004957167E0,1.148112488E-1,9.784253540E0,8.050259399E-1
1.105453167E0,1.112187195E-1,9.795330505E0,7.825726318E-1
1.205949167E0,9.954299927E-2,9.764195251E0,7.750881958E-1
1.306444167E0,1.070274353E-1,9.757459259E0,7.863148499E-1
1.406940167E0,1.107696533E-1,9.787097626E0,7.827223206E-1
1.507436167E0,1.065783691E-1,9.757908325E0,7.719447327E-1
1.607932167E0,1.076261902E-1,9.781708832E0,8.014334106E-1
1.708427167E0,1.101708984E-1,9.800270233E0,7.770341492E-1
1.808923167E0,1.104702759E-1,9.796228638E0,7.846682739E-1
1.909419167E0,1.110690308E-1,9.802216187E0,7.813751221E-1
2.009913542E0,1.224453735E-1,9.813442841E0,7.918533325E-1
2.110409542E0,1.212478638E-1,9.800569611E0,7.845185852E-1
2.210904542E0,1.079255676E-1,9.783804474E0,7.860154724E-1
2.311400542E0,1.095721436E-1,9.789043579E0,7.819738770E-1
2.411896542E0,1.130149841E-1,9.764045563E0,7.762857056E-1
2.512391542E0,9.595046997E-2,9.758656769E0,7.842192078E-1
2.612887542E0,1.106199646E-1,9.765392761E0,7.791297913E-1
2.713383542E0,1.100212097E-1,9.780661011E0,7.694000244E-1
2.813878542E0,1.095721436E-1,9.774374084E0,7.845185852E-1
2.914374542E0,9.969268799E-2,9.782157898E0,7.725434875E-1
3.014869167E0,1.043330383E-1,9.771979065E0,7.705975342E-1
3.115365167E0,1.047821045E-1,9.783056030E0,7.586224365E-1
3.215861167E0,9.894424438E-2,9.772877197E0,7.433541870E-1
3.316357167E0,1.044827271E-1,9.781708832E0,7.568261719E-1
3.416853167E0,1.155596924E-1,9.785301361E0,7.571255493E-1
3.517349167E0,1.127156067E-1,9.791438599E0,7.589218140E-1
3.617845167E0,1.127156067E-1,9.771529999E0,7.628137207E-1
3.718342167E0,1.170565796E-1,9.795480194E0,7.569758606E-1
3.818838167E0,1.204994202E-1,9.800719299E0,7.526348877E-1
3.919335167E0,1.080752563E-1,9.771230621E0,7.590715027E-1
4.019831750E0,1.222956848E-1,9.778415680E0,7.458988953E-1
4.120328750E0,1.049317932E-1,9.774523773E0,7.565267944E-1
4.220825750E0,1.175056458E-1,9.786049805E0,7.638615417E-1
4.321322750E0,1.041833496E-1,9.780661011E0,7.562274170E-1
4.421819750E0,1.100212097E-1,9.787846069E0,7.611671448E-1
4.522316750E0,1.095721436E-1,9.774224396E0,7.503895569E-1
4.622813750E0,1.109193420E-1,9.783205719E0,7.631130981E-1
4.723311750E0,1.011895752E-1,9.789941711E0,7.658074951E-1
4.823808750E0,1.020877075E-1,9.781708832E0,7.490423584E-1
4.924306750E0,1.062789917E-1,9.783355408E0,7.628137207E-1
5.024803667E0,1.188528442E-1,9.793983307E0,7.623646545E-1
5.125301667E0,1.025367737E-1,9.785451050E0,7.685018921E-1
5.225798667E0,1.131646729E-1,9.772428131E0,7.595205688E-1
5.326296667E0,1.019380188E-1,9.776769104E0,7.560777283E-1
5.426794667E0,1.167572021E-1,9.775721283E0,7.541317749E-1
5.527292667E0,1.074765015E-1,9.789492645E0,7.664062500E-1
5.627790667E0,1.073268127E-1,9.776918793E0,7.595205688E-1
5.728288667E0,1.029858398E-1,9.775721283E0,7.607180786E-1
5.828786667E0,1.187031555E-1,9.795180817E0,7.743397522E-1
5.929284667E0,1.139131165E-1,9.784103851E0,7.677534485E-1
6.029783000E0,1.007405090E-1,9.788744202E0,7.529342651E-1
6.130281000E0,1.092727661E-1,9.791288910E0,7.661068726E-1
6.230779000E0,1.107696533E-1,9.788594513E0,7.695497131E-1
6.331278000E0,1.074765015E-1,9.771380310E0,7.628137207E-1
6.431776000E0,9.864486694E-2,9.775421906E0,7.658074951E-1
6.532274000E0,1.166075134E-1,9.783505096E0,7.596702576E-1
6.632773000E0,1.029858398E-1,9.785451050E0,7.604187012E-1
6.733271000E0,1.029858398E-1,9.785451050E0,7.726931763E-1
6.833770000E0,1.104702759E-1,9.771529999E0,7.683522034E-1
6.934268000E0,1.010398865E-1,9.782307587E0,7.595205688E-1
7.034767250E0,1.085243225E-1,9.780810699E0,7.584727478E-1
7.135266250E0,1.080752563E-1,9.784552917E0,7.653584290E-1
7.235764250E0,1.011895752E-1,9.763895874E0,7.547305298E-1
7.336263250E0,1.151106262E-1,9.767039337E0,7.566764832E-1
7.436762250E0,1.167572021E-1,9.776170349E0,7.613168335E-1
7.537261250E0,1.065783691E-1,9.775571594E0,7.713459778E-1
7.637760250E0,1.050814819E-1,9.779164124E0,7.656578064E-1
7.738258250E0,1.158590698E-1,9.782008209E0,7.691006470E-1
7.838757250E0,1.074765015E-1,9.795929260E0,7.598199463E-1
7.939256250E0,1.127156067E-1,9.780810699E0,7.758366394E-1
8.039758500E0,1.106199646E-1,9.778265991E0,7.743397522E-1
8.140257500E0,1.067280579E-1,9.780661011E0,7.749385071E-1
8.240756500E0,1.061293030E-1,9.789642334E0,7.658074951E-1
8.341256500E0,1.122665405E-1,9.773475952E0,7.680528259E-1
8.441755500E0,1.109193420E-1,9.780511322E0,7.768844604E-1
8.542254500E0,1.088237000E-1,9.771230621E0,7.710466003E-1
8.642753500E0,1.116677856E-1,9.777667236E0,7.652087402E-1
8.743252500E0,9.774673462E-2,9.779164124E0,7.643106079E-1
8.843751500E0,9.924362183E-2,9.781559143E0,7.716453552E-1
8.944251500E0,1.022373962E-1,9.789193268E0,7.696994019E-1
9.044746667E0,1.133143616E-1,9.784552917E0,7.732919312E-1
9.145245667E0,1.044827271E-1,9.785001984E0,7.726931763E-1
9.245745667E0,1.119671631E-1,9.789193268E0,7.801776123E-1
9.346244667E0,1.103205872E-1,9.786199493E0,7.664062500E-1
9.446744667E0,1.127156067E-1,9.784103851E0,7.696994019E-1
9.547243667E0,1.170565796E-1,9.791438599E0,7.807763672E-1
9.647742667E0,1.148112488E-1,9.785600739E0,7.872129822E-1
9.748242667E0,1.043330383E-1,9.793534241E0,7.885601807E-1
9.848741667E0,1.182540894E-1,9.797575836E0,7.918533325E-1
9.949240667E0,1.119671631E-1,9.790390778E0,7.878117371E-1
1.004974117E1,1.122665405E-1,9.776769104E0,7.930508423E-1
1.015024017E1,1.110690308E-1,9.784103851E0,7.920030212E-1
1.025073917E1,1.125659180E-1,9.791588287E0,8.017327881E-1
1.035123817E1,1.032852173E-1,9.788893890E0,7.972421265E-1
1.045173617E1,1.100212097E-1,9.775421906E0,8.009843445E-1
1.055223517E1,9.684860229E-2,9.787397003E0,7.926017761E-1
1.065273417E1,1.044827271E-1,9.779912567E0,7.894583130E-1
1.075323217E1,1.173559570E-1,9.771080933E0,7.988887024E-1
1.085373117E1,1.011895752E-1,9.779164124E0,7.929011536E-1
1.095422917E1,1.107696533E-1,9.779313812E0,7.890092468E-1
1.105472642E1,1.076261902E-1,9.775721283E0,7.954458618E-1
1.115522542E1,1.112187195E-1,9.788295135E0,7.908055115E-1
1.125572342E1,1.077758789E-1,9.782307587E0,7.863148499E-1
1.135622142E1,1.070274353E-1,9.777367859E0,7.987390137E-1
1.145671942E1,1.092727661E-1,9.782906342E0,7.852670288E-1
1.155721742E1,1.134640503E-1,9.790989532E0,7.891589355E-1
1.165771542E1,1.080752563E-1,9.781259766E0,7.897576904E-1
1.175821342E1,1.086740112E-1,9.785001984E0,7.815248108E-1
1.185871042E1,1.152603149E-1,9.786049805E0,7.930508423E-1
1.195920842E1,1.107696533E-1,9.780661011E0,7.932005310E-1
1.205970675E1,1.086740112E-1,9.783355408E0,7.954458618E-1
1.216020375E1,1.169068909E-1,9.778715057E0,7.923023987E-1
1.226070175E1,1.161584473E-1,9.782906342E0,7.906558228E-1
1.236119875E1,1.088237000E-1,9.778116302E0,8.023315430E-1
1.246169675E1,1.109193420E-1,9.780960388E0,7.915539551E-1
1.256219375E1,1.122665405E-1,9.780062256E0,7.831713867E-1
1.266269175E1,1.100212097E-1,9.776769104E0,7.774832153E-1
1.276318875E1,1.104702759E-1,9.778265991E0,7.845185852E-1
1.286368675E1,1.046324158E-1,9.786199493E0,7.825726318E-1
1.296418375E1,1.076261902E-1,9.781259766E0,7.891589355E-1
1.306468042E1,9.879455566E-2,9.786947937E0,7.765850830E-1
1.316517742E1,1.109193420E-1,9.783505096E0,7.930508423E-1
1.326567542E1,1.086740112E-1,9.782756653E0,7.860154724E-1
1.336617242E1,1.092727661E-1,9.778116302E0,7.863148499E-1
1.346666942E1,1.022373962E-1,9.793983307E0,7.789801025E-1
1.356716642E1,1.077758789E-1,9.784702606E0,7.798782349E-1
1.366766342E1,1.139131165E-1,9.785750427E0,7.864645386E-1
1.376816042E1,1.049317932E-1,9.776619415E0,7.857160950E-1
1.386865742E1,1.115180969E-1,9.776020660E0,7.786807251E-1
1.396915442E1,1.097218323E-1,9.790241089E0,7.896080017E-1
1.406965179E1,1.191522217E-1,9.767338715E0,7.791297913E-1
1.417014879E1,1.115180969E-1,9.776769104E0,7.933502197E-1
1.427064579E1,1.106199646E-1,9.775870972E0,7.779322815E-1
1.437114279E1,1.216969299E-1,9.779613190E0,7.854167175E-1
1.447163979E1,1.052311707E-1,9.777816925E0,7.701484680E-1
1.457213679E1,1.155596924E-1,9.786498871E0,7.762857056E-1
1.467263279E1,1.062789917E-1,9.787696381E0,7.899073792E-1
1.477312979E1,1.172062683E-1,9.791139221E0,7.940986633E-1
1.487362679E1,1.109193420E-1,9.783954163E0,7.756869507E-1
1.497412379E1,1.089733887E-1,9.775571594E0,7.753875732E-1
1.507462113E1,1.068777466E-1,9.776020660E0,7.806266785E-1
1.517511713E1,1.074765015E-1,9.790540466E0,7.821235657E-1
1.527561413E1,1.088237000E-1,9.774523773E0,7.765850830E-1
1.537611113E1,1.140628052E-1,9.776769104E0,7.821235657E-1
1.547660713E1,1.070274353E-1,9.782906342E0,7.854167175E-1
1.557710412E1,1.110690308E-1,9.777218170E0,7.864645386E-1
1.567760013E1,1.131646729E-1,9.778116302E0,7.834707642E-1
1.577809713E1,1.076261902E-1,9.770482178E0,7.837701416E-1
1.587859413E1,1.047821045E-1,9.789043579E0,7.834707642E-1
1.597909013E1,1.136137390E-1,9.781110077E0,7.789801025E-1
1.607958650E1,1.166075134E-1,9.777068481E0,7.987390137E-1
1.618008250E1,1.085243225E-1,9.777966614E0,7.750881958E-1
1.628057950E1,1.059796143E-1,9.789492645E0,7.815248108E-1
1.638107550E1,1.151106262E-1,9.788893890E0,7.837701416E-1
1.648157250E1,1.139131165E-1,9.782457275E0,7.783813477E-1
1.658206850E1,1.097218323E-1,9.781858521E0,7.813751221E-1
1.668256550E1,1.098715210E-1,9.782906342E0,7.878117371E-1
1.678306150E1,1.142124939E-1,9.789941711E0,7.863148499E-1
1.688355850E1,1.068777466E-1,9.778265991E0,7.908055115E-1
1.698405450E1,1.112187195E-1,9.769134979E0,7.810757446E-1
1.708455100E1,1.089733887E-1,9.775421906E0,7.915539551E-1
1.718504800E1,9.654922485E-2,9.786798248E0,7.765850830E-1
1.728554400E1,1.058299255E-1,9.783205719E0,7.801776123E-1
1.738604000E1,1.022373962E-1,9.781409454E0,7.839198303E-1
1.748653700E1,1.038839722E-1,9.783654785E0,7.773335266E-1
1.758703300E1,1.038839722E-1,9.779912567E0,7.792794800E-1
1.768752900E1,1.022373962E-1,9.781259766E0,7.918533325E-1
1.778802500E1,1.092727661E-1,9.782157898E0,7.878117371E-1
1.788852200E1,1.023870850E-1,9.769733734E0,7.855664063E-1
1.798901800E1,1.146615601E-1,9.783804474E0,7.803273010E-1
1.808951400E1,1.176553345E-1,9.769584045E0,7.816744995E-1
1.819001000E1,1.104702759E-1,9.779164124E0,7.870632935E-1
1.829050700E1,1.128652954E-1,9.785451050E0,7.851173401E-1
1.839100300E1,1.179547119E-1,9.779613190E0,7.861651611E-1
1.849149900E1,1.110690308E-1,9.785750427E0,7.888595581E-1
1.859199500E1,1.139131165E-1,9.790241089E0,7.934999084E-1
1.869249100E1,1.170565796E-1,9.779463501E0,7.945477295E-1
1.879298700E1,1.068777466E-1,9.782457275E0,7.839198303E-1
1.889348300E1,1.173559570E-1,9.785151672E0,7.839198303E-1
1.899397900E1,1.230441284E-1,9.775571594E0,7.756869507E-1
1.909447400E1,1.100212097E-1,9.774972839E0,7.789801025E-1
1.919497100E1,1.098715210E-1,9.777517548E0,7.785310364E-1
1.929546700E1,1.065783691E-1,9.776619415E0,7.746391296E-1
1.939596300E1,1.116677856E-1,9.778265991E0,7.824229431E-1
1.949645900E1,1.028361511E-1,9.773176575E0,7.780819702E-1
1.959695500E1,1.059796143E-1,9.788893890E0,7.873626709E-1
1.969745100E1,1.154100037E-1,9.785301361E0,7.884104919E-1
1.979794700E1,1.094224548E-1,9.778265991E0,7.939489746E-1
1.989844300E1,1.052311707E-1,9.782606964E0,7.869136047E-1
1.999893800E1,9.490264893E-2,9.781259766E0,7.909552002E-1
2.009943525E1,1.032852173E-1,9.763895874E0,7.744894409E-1
2.019993125E1,1.041833496E-1,9.775721283E0,7.899073792E-1
2.030042725E1,1.071771240E-1,9.771979065E0,7.828720093E-1
2.040092325E1,1.136137390E-1,9.781409454E0,7.881111145E-1
2.050141925E1,1.055305481E-1,9.789792023E0,7.822732544E-1
2.060191525E1,1.118174744E-1,9.795031128E0,7.758366394E-1
2.070241125E1,1.107696533E-1,9.784702606E0,7.776329041E-1
2.080290725E1,1.137634277E-1,9.770781555E0,7.737409973E-1
2.090340325E1,1.103205872E-1,9.790839844E0,7.599696350E-1
2.100389925E1,1.118174744E-1,9.783205719E0,7.533833313E-1
2.110439462E1,1.188528442E-1,9.802365875E0,7.676037598E-1
2.120489062E1,1.062789917E-1,9.770482178E0,7.523355103E-1
2.130538763E1,1.074765015E-1,9.781409454E0,7.553292847E-1
2.140588363E1,1.050814819E-1,9.770931244E0,7.482939148E-1
2.150638063E1,1.076261902E-1,9.790989532E0,7.592211914E-1
2.160687763E1,1.164578247E-1,9.782307587E0,7.559280396E-1
2.170737463E1,1.037342834E-1,9.783954163E0,7.565267944E-1
2.180787163E1,1.164578247E-1,9.778565369E0,7.641609192E-1
2.190836863E1,1.139131165E-1,9.787846069E0,7.637118530E-1
2.200886563E1,1.124162292E-1,9.778565369E0,7.589218140E-1
2.210936225E1,1.145118713E-1,9.772428131E0,7.581733704E-1
2.220985925E1,1.065783691E-1,9.783205719E0,7.623646545E-1
2.231035725E1,1.100212097E-1,9.783205719E0,7.707472229E-1
2.241085425E1,1.082249451E-1,9.787546692E0,7.683522034E-1
2.251135225E1,1.103205872E-1,9.775122528E0,7.629634094E-1
2.261185025E1,1.125659180E-1,9.774823151E0,7.578739929E-1
2.271234725E1,1.210981750E-1,9.762997742E0,7.637118530E-1
2.281284525E1,1.088237000E-1,9.783205719E0,7.646099854E-1
2.291334325E1,1.050814819E-1,9.793234863E0,7.695497131E-1
2.301384188E1,1.163081360E-1,9.779463501E0,7.686515808E-1
2.311433987E1,1.062789917E-1,9.765093384E0,7.503895569E-1
2.321483788E1,1.085243225E-1,9.778715057E0,7.563771057E-1
2.331533587E1,1.097218323E-1,9.788594513E0,7.723937988E-1
2.341583388E1,1.038839722E-1,9.794582062E0,7.634124756E-1
2.351633187E1,1.038839722E-1,9.780511322E0,7.640112305E-1
2.361683088E1,1.095721436E-1,9.793683929E0,7.717950439E-1
2.371732888E1,1.022373962E-1,9.774224396E0,7.647596741E-1
2.381782688E1,1.157093811E-1,9.784852295E0,7.646099854E-1
2.391832588E1,1.083746338E-1,9.765093384E0,7.565267944E-1
2.401882379E1,1.131646729E-1,9.777966614E0,7.860154724E-1
2.411932279E1,1.071771240E-1,9.774074707E0,7.632627869E-1
2.421982179E1,1.097218323E-1,9.789492645E0,7.731422424E-1
2.432031979E1,1.083746338E-1,9.784552917E0,7.713459778E-1
2.442081879E1,1.055305481E-1,9.778864746E0,7.698490906E-1
2.452131779E1,1.004411316E-1,9.771679688E0,7.592211914E-1
2.462181579E1,1.118174744E-1,9.782008209E0,7.711962891E-1
2.472231479E1,1.128652954E-1,9.779463501E0,7.640112305E-1
2.482281379E1,1.222956848E-1,9.782008209E0,7.593708801E-1
2.492331279E1,1.140628052E-1,9.777816925E0,7.602690125E-1
2.502381225E1,1.130149841E-1,9.774673462E0,7.704478455E-1
2.512431125E1,1.065783691E-1,9.783205719E0,7.614665222E-1
2.522481025E1,1.104702759E-1,9.777517548E0,7.658074951E-1
2.532530925E1,1.121168518E-1,9.786049805E0,7.741900635E-1
2.542580825E1,1.005908203E-1,9.786498871E0,7.767347717E-1
2.552630725E1,9.894424438E-2,9.781110077E0,7.661068726E-1
2.562680625E1,1.050814819E-1,9.779313812E0,7.667056274E-1
2.572730525E1,1.043330383E-1,9.773925018E0,7.661068726E-1
2.582780425E1,1.055305481E-1,9.792336731E0,7.699987793E-1
2.592830325E1,1.163081360E-1,9.784253540E0,7.810757446E-1
2.602880238E1,1.134640503E-1,9.784552917E0,7.759863281E-1
2.612930138E1,1.014889526E-1,9.774074707E0,7.738906860E-1
2.622980038E1,1.182540894E-1,9.772727509E0,7.698490906E-1
2.633029938E1,1.182540894E-1,9.782307587E0,7.689509583E-1
2.643079937E1,1.151106262E-1,9.781559143E0,7.671546936E-1
2.653129838E1,1.109193420E-1,9.774673462E0,7.667056274E-1
2.663179838E1,1.136137390E-1,9.772278442E0,7.716453552E-1
2.673229738E1,1.179547119E-1,9.776769104E0,7.640112305E-1
2.683279738E1,1.100212097E-1,9.777367859E0,7.641609192E-1
2.693329638E1,1.100212097E-1,9.773775330E0,7.753875732E-1
2.703379729E1,1.050814819E-1,9.787247314E0,7.610174561E-1
2.713429629E1,1.103205872E-1,9.787546692E0,7.656578064E-1
2.723479629E1,1.124162292E-1,9.780211945E0,7.590715027E-1
2.733529529E1,1.112187195E-1,9.787097626E0,7.692503357E-1
2.743579529E1,1.059796143E-1,9.775272217E0,7.713459778E-1
2.753629429E1,1.119671631E-1,9.787546692E0,7.708969116E-1
