"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.351607100E1,-4.042644501E1,2.049458694E1,3.847454071E0,4.548767364E1
1.352612100E1,-4.045015717E1,2.058233452E1,3.827975750E0,4.554669151E1
1.353617000E1,-4.047484207E1,2.056550980E1,3.773462772E0,4.555647106E1
1.354621900E1,-4.040674591E1,2.056755447E1,3.829338551E0,4.550157410E1
1.355626800E1,-4.035328293E1,2.061711884E1,3.839827061E0,4.547743731E1
1.356631700E1,-4.033238983E1,2.060696793E1,3.872754574E0,4.545708993E1
1.357636600E1,-4.041591263E1,2.059755135E1,3.906621933E0,4.552984527E1
1.358641500E1,-4.038803864E1,2.060570145E1,3.884364128E0,4.550688829E1
1.359646400E1,-4.037724686E1,2.058331680E1,3.855258465E0,4.548470086E1
1.360651400E1,-4.041247940E1,2.055447006E1,3.853950024E0,4.550283136E1
1.361656300E1,-4.042453766E1,2.057663918E1,3.875933647E0,4.552542352E1
1.362661200E1,-4.042258835E1,2.060497665E1,3.950197220E0,4.554288934E1
1.363666100E1,-4.039265823E1,2.058172417E1,3.909974575E0,4.550233082E1
1.364671000E1,-4.041711426E1,2.066068649E1,3.837451935E0,4.555362915E1
1.365675900E1,-4.044080353E1,2.064712906E1,3.843468189E0,4.556901114E1
1.366680800E1,-4.044681168E1,2.067740250E1,3.838172436E0,4.558762021E1
1.367685700E1,-4.043268204E1,2.060655212E1,3.887631893E0,4.554717828E1
1.368690600E1,-4.042449951E1,2.051855469E1,3.906959057E0,4.550181948E1
1.369695600E1,-4.037662125E1,2.051655197E1,3.894983292E0,4.545735741E1
1.370700500E1,-4.038041687E1,2.048842049E1,3.888944149E0,4.544752278E1
1.371705400E1,-4.031788635E1,2.049878502E1,3.922778606E0,4.539956320E1
1.372710300E1,-4.035832977E1,2.045430374E1,3.921863556E0,4.541535354E1
1.373715200E1,-4.035831451E1,2.047329140E1,3.832386494E0,4.541625697E1
1.374720100E1,-4.035373306E1,2.051324463E1,3.834374428E0,4.543037975E1
1.375725000E1,-4.040456390E1,2.052773666E1,3.860669136E0,4.548429974E1
1.376729900E1,-4.037877274E1,2.058217239E1,3.899241447E0,4.548928656E1
1.377734800E1,-4.033955765E1,2.049109268E1,3.921550274E0,4.541523254E1
1.378739700E1,-4.031645584E1,2.049309540E1,3.907901764E0,4.539444092E1
1.379744700E1,-4.035340118E1,2.054245758E1,3.826568127E0,4.544262508E1
1.380749600E1,-4.039067078E1,2.048366547E1,3.827402115E0,4.544926670E1
1.381754500E1,-4.031526184E1,2.043087769E1,3.831896782E0,4.535884184E1
1.382759400E1,-4.035904694E1,2.043287086E1,3.784763336E0,4.539470580E1
1.383764300E1,-4.035805511E1,2.039211082E1,3.790724754E0,4.537598914E1
1.384769200E1,-4.030706024E1,2.038851166E1,3.822713375E0,4.533170690E1
1.385774100E1,-4.038656616E1,2.039924240E1,3.842013359E0,4.540886349E1
1.386779000E1,-4.038260269E1,2.042518997E1,3.842724800E0,4.541706199E1
1.387784000E1,-4.036058044E1,2.035113907E1,3.786415100E0,4.535947811E1
1.388788900E1,-4.032434845E1,2.033873177E1,3.728449821E0,4.531686690E1
1.389793800E1,-4.031803131E1,2.033908653E1,3.677206516E0,4.530721728E1
1.390798700E1,-4.031034851E1,2.031413651E1,3.690119743E0,4.529023430E1
1.391803600E1,-4.032302094E1,2.028785324E1,3.729566574E0,4.529296494E1
1.392808500E1,-4.032655334E1,2.031783867E1,3.732203007E0,4.530976509E1
1.393813400E1,-4.029707336E1,2.025498581E1,3.660784245E0,4.524952942E1
1.394818300E1,-4.035587311E1,2.025947189E1,3.682040215E0,4.530563007E1
1.395823200E1,-4.037441254E1,2.029615784E1,3.593360901E0,4.533144001E1
1.396828200E1,-4.036306381E1,2.020804024E1,3.613150120E0,4.528351427E1
1.397833100E1,-4.033704376E1,2.031265259E1,3.716469765E0,4.531548413E1
1.398838000E1,-4.033526611E1,2.031190681E1,3.733616829E0,4.531497706E1
1.399842900E1,-4.030709076E1,2.026569366E1,3.739261150E0,4.526965848E1
1.400847800E1,-4.028698730E1,2.033742523E1,3.849416256E0,4.529315861E1
1.401852700E1,-4.035301590E1,2.032977295E1,3.953849792E0,4.535745240E1
1.402857600E1,-4.037789917E1,2.026752472E1,3.965670586E0,4.535277106E1
1.403862500E1,-4.034409332E1,2.028968620E1,3.835499287E0,4.532138885E1
1.404867400E1,-4.028212738E1,2.029718399E1,3.806660175E0,4.526716388E1
1.405872400E1,-4.025545502E1,2.020998001E1,3.794555187E0,4.520335828E1
1.406877300E1,-4.034140015E1,2.028097153E1,3.796939373E0,4.531184305E1
1.407882200E1,-4.027916718E1,2.028434372E1,3.829994678E0,4.526074201E1
1.408887100E1,-4.027735901E1,2.029244232E1,3.823454380E0,4.526221015E1
1.409892000E1,-4.031689453E1,2.021416473E1,3.832541466E0,4.526315074E1
1.410896900E1,-4.031081390E1,2.019062042E1,3.812106133E0,4.524549728E1
1.411901800E1,-4.028094101E1,2.026896667E1,3.790385246E0,4.525209651E1
1.412906700E1,-4.022363281E1,2.026601410E1,3.868682384E0,4.520640074E1
1.413911600E1,-4.023866272E1,2.021446991E1,3.958590984E0,4.520448223E1
1.414916600E1,-4.028229523E1,2.030221558E1,3.856582642E0,4.527379480E1
1.415921500E1,-4.038871002E1,2.031009293E1,3.778373718E0,4.536544808E1
1.416926400E1,-4.040739059E1,2.025216675E1,3.823324203E0,4.535995239E1
1.417931300E1,-4.033731079E1,2.021645737E1,3.824372292E0,4.528166973E1
1.418936200E1,-4.029384232E1,2.025360298E1,3.844843388E0,4.526129674E1
1.419941100E1,-4.027273560E1,2.023189545E1,3.764422417E0,4.522602903E1
1.420946000E1,-4.030000305E1,2.024410248E1,3.709637165E0,4.525124682E1
1.421950900E1,-4.031434631E1,2.024526024E1,3.706717968E0,4.526429983E1
1.422955800E1,-4.027875900E1,2.019282150E1,3.760019779E0,4.521356230E1
1.423960800E1,-4.025627136E1,2.020565796E1,3.739843845E0,4.519759318E1
1.424965700E1,-4.028030777E1,2.022439575E1,3.817936420E0,4.523390339E1
1.425970600E1,-4.031284332E1,2.025212860E1,3.804783821E0,4.527416956E1
1.426975500E1,-4.033473206E1,2.022715378E1,3.823854923E0,4.528410567E1
1.427980400E1,-4.036978149E1,2.030458069E1,3.850153923E0,4.535216577E1
1.428985300E1,-4.037992096E1,2.034093857E1,3.773454666E0,4.537103436E1
1.429990200E1,-4.032994080E1,2.026633835E1,3.783456326E0,4.529396358E1
1.430995100E1,-4.027394104E1,2.025838852E1,3.744352818E0,4.523729446E1
1.432000000E1,-4.031385040E1,2.030477905E1,3.836226940E0,4.530129384E1
1.433005000E1,-4.030683517E1,2.029748344E1,4.006073475E0,4.530648321E1
1.434009900E1,-4.030487061E1,2.027233124E1,4.151074409E0,4.530652742E1
1.435014800E1,-4.034549713E1,2.027237701E1,4.219381809E0,4.534899769E1
1.436019700E1,-4.034621048E1,2.024946594E1,4.133352757E0,4.533147004E1
1.437024600E1,-4.031722260E1,2.016060638E1,4.092068195E0,4.526227469E1
1.438029500E1,-4.038933563E1,2.012266350E1,4.147625923E0,4.531470865E1
1.439034317E1,-4.037143707E1,2.020204163E1,4.076132298E0,4.532758842E1
1.440039217E1,-4.036921692E1,2.017795563E1,4.091970921E0,4.531630826E1
1.441044117E1,-4.030520630E1,2.017303467E1,4.158492565E0,4.526316431E1
1.442049117E1,-4.034162140E1,2.022268677E1,4.100423813E0,4.531243706E1
1.443054017E1,-4.040241623E1,2.019895172E1,4.151685238E0,4.536065893E1
1.444058917E1,-4.042721939E1,2.020293808E1,4.106138706E0,4.538038287E1
1.445063817E1,-4.033095551E1,2.015749359E1,4.088798523E0,4.527282621E1
1.446068717E1,-4.032355881E1,2.015620804E1,4.079780579E0,4.526485090E1
1.447073617E1,-4.031088638E1,2.003265381E1,4.153614998E0,4.520539013E1
1.448078517E1,-4.030513000E1,2.000004387E1,4.199397564E0,4.519004536E1
1.449083417E1,-4.028417206E1,2.001513672E1,4.209054470E0,4.517893708E1
1.450088317E1,-4.035759735E1,2.010294151E1,4.086410999E0,4.527209600E1
1.451093317E1,-4.039468384E1,2.014698029E1,4.141103745E0,4.532968164E1
1.452098217E1,-4.042107773E1,2.021816444E1,4.136104107E0,4.538441423E1
1.453103117E1,-4.040248871E1,2.023278046E1,4.111233711E0,4.537211414E1
1.454108017E1,-4.036835861E1,2.016759109E1,4.163243771E0,4.531742166E1
1.455112917E1,-4.032566833E1,2.013726044E1,4.170612335E0,4.526657477E1
1.456117817E1,-4.026069641E1,2.009978676E1,4.111853123E0,4.518664005E1
1.457122717E1,-4.028377151E1,2.009294128E1,4.090315342E0,4.520220367E1
1.458127617E1,-4.023322678E1,2.009924698E1,4.054133892E0,4.515670789E1
1.459132517E1,-4.023348999E1,2.008919716E1,4.015923977E0,4.514905541E1
1.460137517E1,-4.024169922E1,2.009862900E1,4.077749729E0,4.516610772E1
1.461142417E1,-4.027173615E1,2.013127708E1,4.065632820E0,4.520630951E1
1.462147317E1,-4.028046417E1,2.006481171E1,4.008084297E0,4.517938913E1
1.463152217E1,-4.026102448E1,2.002481842E1,4.034496307E0,4.514665663E1
1.464157117E1,-4.021976471E1,1.990240860E1,4.039961338E0,4.505614974E1
1.465162017E1,-4.022028351E1,1.990404892E1,4.083193779E0,4.506123434E1
1.466166917E1,-4.022734833E1,1.995263481E1,4.089723587E0,4.508961109E1
1.467171817E1,-4.023229980E1,2.000380707E1,4.029197216E0,4.511124777E1
1.468176717E1,-4.026005554E1,2.004516983E1,4.013902664E0,4.515298795E1
1.469181717E1,-4.032740784E1,2.004324150E1,3.865873814E0,4.519929571E1
1.470186617E1,-4.037522888E1,1.997752380E1,3.817433834E0,4.520877532E1
1.471191517E1,-4.038410187E1,1.999879456E1,3.874044418E0,4.523091517E1
1.472196417E1,-4.040188599E1,1.997959900E1,3.954233170E0,4.524525088E1
1.473201317E1,-4.039314270E1,1.996874428E1,3.978376389E0,4.523476765E1
1.474206217E1,-4.033454132E1,1.993735123E1,3.981874943E0,4.516888891E1
1.475211117E1,-4.026995850E1,1.982888412E1,3.953059196E0,4.506085751E1
1.476216017E1,-4.027556610E1,1.994423294E1,3.933919907E0,4.511506819E1
1.477220917E1,-4.028332138E1,1.998734283E1,3.975378990E0,4.514469507E1
1.478225917E1,-4.029493713E1,1.988459206E1,4.033265591E0,4.511481122E1
1.479230817E1,-4.025696945E1,1.988070679E1,4.053473949E0,4.508100202E1
1.480235717E1,-4.021701813E1,1.989695740E1,4.083502769E0,4.505521563E1
1.481240617E1,-4.022150803E1,1.995144653E1,4.098609924E0,4.508468177E1
1.482245517E1,-4.026099396E1,1.997988892E1,4.035044670E0,4.512676790E1
1.483250417E1,-4.027091980E1,1.994264984E1,4.122336388E0,4.512704202E1
1.484255317E1,-4.026285172E1,1.988042068E1,4.174634457E0,4.509718315E1
1.485260217E1,-4.027231216E1,1.982032013E1,4.265952587E0,4.508772082E1
1.486265117E1,-4.024918747E1,1.982729721E1,4.412553310E0,4.508424817E1
1.487270117E1,-4.033302307E1,1.984359360E1,4.493378162E0,4.517423385E1
1.488275017E1,-4.027632141E1,1.983486938E1,4.642057896E0,4.513482925E1
1.489279917E1,-4.031200409E1,1.987533188E1,4.588149071E0,4.517895088E1
1.490284817E1,-4.034157944E1,1.991508675E1,4.441061020E0,4.520814898E1
1.491289717E1,-4.035498810E1,1.996568680E1,4.349377632E0,4.523351412E1
1.492294617E1,-4.037213898E1,1.995485115E1,4.292446136E0,4.523859839E1
1.493299517E1,-4.036102295E1,1.990668488E1,4.256746769E0,4.520407249E1
1.494304417E1,-4.037509155E1,1.992160797E1,4.222385406E0,4.521998475E1
1.495309317E1,-4.033450317E1,1.997994423E1,4.227353573E0,4.520996390E1
1.496314317E1,-4.033477783E1,2.004022217E1,4.226835251E0,4.523683171E1
1.497319217E1,-4.034656525E1,2.006555367E1,4.181277275E0,4.525433516E1
1.498324117E1,-4.037473297E1,2.006682587E1,4.175591946E0,4.527948908E1
1.499329017E1,-4.036311340E1,2.003606606E1,4.147404671E0,4.525290965E1
1.500333917E1,-4.039079285E1,2.001869965E1,4.098043442E0,4.526542215E1
1.501338817E1,-4.038631439E1,1.996984100E1,4.099036694E0,4.523992752E1
1.502343717E1,-4.037638474E1,1.992063332E1,4.073710442E0,4.520707016E1
1.503348617E1,-4.041848755E1,1.997724342E1,4.089502335E0,4.527105499E1
1.504353517E1,-4.043820953E1,2.003833008E1,4.146230221E0,4.532079752E1
1.505358517E1,-4.044057465E1,2.002889442E1,4.187351227E0,4.532251758E1
1.506363417E1,-4.040618134E1,1.997762299E1,4.260205746E0,4.527597888E1
1.507368317E1,-4.040287781E1,2.001678085E1,4.316690922E0,4.529567166E1
1.508373217E1,-4.037595749E1,2.006835747E1,4.255547523E0,4.528870278E1
1.509378117E1,-4.043454742E1,2.002640533E1,4.156886578E0,4.531323473E1
1.510383017E1,-4.045169830E1,2.002626419E1,4.085088253E0,4.532194942E1
1.511387917E1,-4.050399017E1,2.006507492E1,4.063485622E0,4.538383376E1
1.512392817E1,-4.049832916E1,2.012349701E1,4.076822758E0,4.540583972E1
1.513397717E1,-4.049250412E1,2.015377808E1,4.056363106E0,4.541224221E1
1.514402717E1,-4.043124390E1,2.011061287E1,4.145072460E0,4.534648673E1
1.515407617E1,-4.045790100E1,2.007452965E1,4.152920246E0,4.535499135E1
1.516412517E1,-4.044443893E1,2.004707909E1,4.075248718E0,4.532378705E1
1.517417417E1,-4.044588470E1,1.996782303E1,4.058158398E0,4.528854376E1
1.518422317E1,-4.040904617E1,1.998032761E1,4.083373547E0,4.526343384E1
1.519427217E1,-4.043971634E1,2.003102112E1,4.048305035E0,4.531005670E1
1.520432117E1,-4.048856354E1,2.006951714E1,4.130095005E0,4.537804513E1
1.521437017E1,-4.054811096E1,1.999577713E1,4.169430256E0,4.540225274E1
1.522442017E1,-4.051170349E1,2.003098488E1,4.124200821E0,4.538113603E1
1.523446917E1,-4.054528046E1,2.002625847E1,4.087673187E0,4.540572505E1
1.524451817E1,-4.053910828E1,1.999608421E1,4.226640701E0,4.539963849E1
1.525456717E1,-4.052687073E1,2.000730896E1,4.234186172E0,4.539436083E1
1.526461617E1,-4.051224136E1,1.992862320E1,4.232873440E0,4.534654276E1
1.527466517E1,-4.045871735E1,1.998456192E1,4.173215389E0,4.531783591E1
1.528471417E1,-4.043572998E1,2.003177643E1,4.190249920E0,4.531973654E1
