"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.457140000E-1,-1.677640533E1,-4.663229942E0,-4.384320831E1
2.462060000E-1,-1.693056488E1,-4.631054878E0,-4.341020584E1
3.466990000E-1,-1.688267136E1,-4.522394180E0,-4.370951462E1
4.471910000E-1,-1.686556244E1,-4.487677574E0,-4.323540878E1
5.476840000E-1,-1.687069702E1,-4.643931389E0,-4.349750900E1
6.481760000E-1,-1.681924820E1,-4.637508392E0,-4.330845642E1
7.486680000E-1,-1.688578224E1,-4.616691589E0,-4.352118683E1
8.491606250E-1,-1.677130890E1,-4.674628258E0,-4.353633499E1
9.496526250E-1,-1.678010941E1,-4.669485092E0,-4.354012299E1
1.050144625E0,-1.686790657E1,-4.607104301E0,-4.342367554E1
1.150637625E0,-1.688258553E1,-4.463546753E0,-4.334682465E1
1.251129625E0,-1.685604858E1,-4.557967186E0,-4.363166046E1
1.351621625E0,-1.689105225E1,-4.596797943E0,-4.343690109E1
1.452113625E0,-1.682764435E1,-4.560194969E0,-4.344844055E1
1.552606625E0,-1.682713890E1,-4.399219513E0,-4.360653687E1
1.653098625E0,-1.694480515E1,-4.425681114E0,-4.343053055E1
1.753590625E0,-1.691041374E1,-4.470637321E0,-4.337956238E1
1.854083917E0,-1.665286255E1,-4.471144676E0,-4.308820343E1
1.954575917E0,-1.649663162E1,-4.380755424E0,-4.309703827E1
2.055067917E0,-1.654090309E1,-4.313096046E0,-4.307780075E1
2.155559917E0,-1.657549858E1,-4.415025711E0,-4.298759842E1
2.256051917E0,-1.642725182E1,-4.599607468E0,-4.302088928E1
2.356544917E0,-1.642273903E1,-4.444914818E0,-4.276227951E1
2.457036917E0,-1.646686554E1,-4.649644852E0,-4.309993744E1
2.557528917E0,-1.660629654E1,-4.500534058E0,-4.296405792E1
2.658020917E0,-1.659234810E1,-4.530820847E0,-4.299846649E1
2.758513542E0,-1.660819054E1,-4.567753792E0,-4.338359833E1
2.859006542E0,-1.663157845E1,-4.501084328E0,-4.322158813E1
2.959498542E0,-1.665044403E1,-4.394489288E0,-4.322005844E1
3.059990542E0,-1.661441612E1,-4.414522171E0,-4.304431534E1
3.160482542E0,-1.666442490E1,-4.439886093E0,-4.299023056E1
3.260974542E0,-1.658866882E1,-4.539007187E0,-4.329698563E1
3.361466542E0,-1.656787491E1,-4.487003326E0,-4.320645905E1
3.461958542E0,-1.667830276E1,-4.290532112E0,-4.328622437E1
3.562451542E0,-1.663359833E1,-4.443902016E0,-4.329397964E1
3.662943542E0,-1.657197952E1,-4.706562996E0,-4.337951279E1
3.763435125E0,-1.672683144E1,-4.924300194E0,-4.348032379E1
3.863927125E0,-1.678803635E1,-4.760680199E0,-4.345482254E1
3.964419125E0,-1.680730057E1,-4.711967468E0,-4.347431946E1
4.064911125E0,-1.681745720E1,-4.650321960E0,-4.352990723E1
4.165403125E0,-1.672952080E1,-4.657462120E0,-4.316424942E1
4.265895125E0,-1.677269173E1,-4.838392258E0,-4.336745453E1
4.366387125E0,-1.672473335E1,-5.062448502E0,-4.354530716E1
4.466879125E0,-1.664509964E1,-5.073286057E0,-4.372175980E1
4.567371125E0,-1.667697716E1,-4.823742867E0,-4.344898987E1
4.667863125E0,-1.675997353E1,-4.801408768E0,-4.366438675E1
4.768354667E0,-1.675483513E1,-4.832783699E0,-4.356261063E1
4.868846667E0,-1.665628433E1,-4.866046906E0,-4.347279358E1
4.969338667E0,-1.682609558E1,-4.740696907E0,-4.364331436E1
5.069830667E0,-1.684735870E1,-4.717604637E0,-4.363413620E1
5.170322667E0,-1.681451607E1,-4.918829918E0,-4.348895645E1
5.270814667E0,-1.671780014E1,-4.890977859E0,-4.354040527E1
5.371306667E0,-1.682934570E1,-4.833598137E0,-4.345121002E1
5.471798667E0,-1.683162308E1,-4.711116791E0,-4.349636078E1
5.572290667E0,-1.684299088E1,-4.653323174E0,-4.372177887E1
5.672782667E0,-1.666454697E1,-4.930801392E0,-4.325369263E1
5.773274625E0,-1.681911850E1,-4.849737167E0,-4.356910324E1
5.873766625E0,-1.672628593E1,-4.914821625E0,-4.337093735E1
5.974258625E0,-1.683996201E1,-4.792369843E0,-4.362364960E1
6.074749625E0,-1.678160477E1,-4.666809082E0,-4.356905746E1
6.175241625E0,-1.685868073E1,-4.789756775E0,-4.356901169E1
6.275733625E0,-1.688325500E1,-4.789486885E0,-4.363958359E1
6.376225625E0,-1.682769203E1,-4.669046402E0,-4.353315353E1
6.476717625E0,-1.679491043E1,-4.687873840E0,-4.362538147E1
6.577209625E0,-1.678499603E1,-4.704417229E0,-4.367188263E1
6.677701625E0,-1.672119331E1,-4.638111115E0,-4.348448181E1
6.778192125E0,-1.678540993E1,-4.650383949E0,-4.350628662E1
6.878684125E0,-1.677053070E1,-4.713078499E0,-4.353121567E1
6.979176125E0,-1.683840752E1,-4.744561195E0,-4.373408127E1
7.079668125E0,-1.677173996E1,-4.697195053E0,-4.360876465E1
7.180160125E0,-1.684036827E1,-4.685998917E0,-4.369632721E1
7.280652125E0,-1.686733818E1,-4.723747253E0,-4.359732437E1
7.381143125E0,-1.681538200E1,-4.752094269E0,-4.371244812E1
7.481635125E0,-1.683977699E1,-4.773345947E0,-4.366614532E1
7.582127125E0,-1.685978889E1,-4.645859718E0,-4.354777145E1
7.682619125E0,-1.675242996E1,-4.581138611E0,-4.354577637E1
7.783112125E0,-1.680543518E1,-4.468262672E0,-4.335572815E1
7.883603125E0,-1.678011322E1,-4.653471947E0,-4.341309357E1
7.984095125E0,-1.674529839E1,-4.686212540E0,-4.363171768E1
8.084587125E0,-1.676223755E1,-4.559678078E0,-4.357847595E1
8.185079125E0,-1.671182442E1,-4.629040718E0,-4.359077835E1
8.285570125E0,-1.673765945E1,-4.632163048E0,-4.347222900E1
8.386062125E0,-1.669511604E1,-4.574900627E0,-4.341134262E1
8.486554125E0,-1.679155731E1,-4.561032295E0,-4.332175446E1
8.587045125E0,-1.661483002E1,-4.746885300E0,-4.336370850E1
8.687537125E0,-1.678906250E1,-4.637328148E0,-4.350107574E1
8.788028792E0,-1.664855957E1,-4.718794823E0,-4.346736908E1
8.888519792E0,-1.668557739E1,-4.890875816E0,-4.346702194E1
8.989011792E0,-1.670287323E1,-4.857863426E0,-4.365001297E1
9.089503792E0,-1.684232712E1,-4.812312126E0,-4.347207260E1
9.189995792E0,-1.677014160E1,-4.795254707E0,-4.348246384E1
9.290486792E0,-1.680333328E1,-4.860127449E0,-4.333646011E1
9.390978792E0,-1.686999512E1,-4.743277550E0,-4.364405060E1
9.491469792E0,-1.685675812E1,-4.838329315E0,-4.363003922E1
9.591961792E0,-1.674613953E1,-4.898646355E0,-4.369738388E1
9.692453792E0,-1.677173996E1,-4.939862251E0,-4.363081741E1
9.792944792E0,-1.682918358E1,-4.837935448E0,-4.349712753E1
9.893436792E0,-1.677218246E1,-4.721828461E0,-4.366244507E1
9.993928792E0,-1.681087875E1,-4.715289116E0,-4.357291412E1
1.009441979E1,-1.671313286E1,-4.751996994E0,-4.363187790E1
1.019491179E1,-1.674630928E1,-4.871957779E0,-4.360722351E1
1.029540279E1,-1.679804230E1,-4.821925163E0,-4.361094284E1
1.039589479E1,-1.678782463E1,-4.793087006E0,-4.371010208E1
1.049638579E1,-1.679714203E1,-4.600863457E0,-4.373901749E1
1.059687779E1,-1.675987625E1,-4.867288589E0,-4.359243393E1
1.069736979E1,-1.664862823E1,-4.800757408E0,-4.381703568E1
