"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.916782017E1,2.223100853E1,-3.650268555E0,-4.779205322E1
5.926830417E1,2.214059258E1,-3.609324455E0,-4.784732819E1
5.936878817E1,2.216060066E1,-3.551843643E0,-4.775441742E1
5.946927117E1,2.209763908E1,-3.522478104E0,-4.769411469E1
5.956975517E1,2.215028954E1,-3.561779976E0,-4.751699066E1
5.967024250E1,2.219885063E1,-3.536755562E0,-4.769547272E1
5.977072650E1,2.218031120E1,-3.426336288E0,-4.790773010E1
5.987121050E1,2.212870216E1,-3.301274300E0,-4.777811432E1
5.997169450E1,2.206322670E1,-3.206748962E0,-4.770873260E1
6.007217750E1,2.211383247E1,-3.227259636E0,-4.785638428E1
6.017266150E1,2.225975227E1,-3.396196365E0,-4.782231903E1
6.027314550E1,2.228627205E1,-3.329994202E0,-4.775009155E1
6.037362950E1,2.230436134E1,-3.407175064E0,-4.769672394E1
6.047411350E1,2.217255974E1,-3.384768486E0,-4.791133881E1
6.057459750E1,2.216946220E1,-3.336093903E0,-4.776863098E1
6.067508112E1,2.216405678E1,-3.412715912E0,-4.794658661E1
6.077556412E1,2.211994362E1,-3.381405830E0,-4.783868408E1
6.087604812E1,2.222877693E1,-3.465549469E0,-4.783517456E1
6.097653212E1,2.223711205E1,-3.410310745E0,-4.776734924E1
6.107701612E1,2.208512688E1,-3.504684448E0,-4.775723267E1
6.117750012E1,2.210891151E1,-3.354686737E0,-4.780158997E1
6.127798412E1,2.209795189E1,-3.565750122E0,-4.778467560E1
6.137846712E1,2.208187294E1,-3.237691879E0,-4.791033936E1
6.147895112E1,2.216550255E1,-3.332991600E0,-4.777705383E1
6.157943512E1,2.216748619E1,-3.505411148E0,-4.768214417E1
6.167991542E1,2.224392509E1,-3.310839653E0,-4.780745697E1
6.178039942E1,2.209459496E1,-3.303796768E0,-4.778778839E1
6.188088342E1,2.219423103E1,-3.241986275E0,-4.757460022E1
6.198136642E1,2.217004204E1,-3.346286774E0,-4.760467529E1
6.208185042E1,2.215575218E1,-3.351454735E0,-4.760795593E1
6.218233442E1,2.224040794E1,-3.297719955E0,-4.755529022E1
6.228281842E1,2.223558617E1,-3.360969543E0,-4.775372314E1
6.238330242E1,2.214238548E1,-3.421490669E0,-4.782769012E1
6.248378542E1,2.198126411E1,-3.364644051E0,-4.766283417E1
6.258426942E1,2.207348442E1,-3.498755455E0,-4.773178101E1
6.268475700E1,2.206670952E1,-3.491426468E0,-4.774080658E1
6.278524100E1,2.202281761E1,-3.450065613E0,-4.776078796E1
6.288572500E1,2.215141869E1,-3.242828369E0,-4.772815704E1
6.298620800E1,2.213482475E1,-3.384190559E0,-4.780093384E1
6.308669200E1,2.204910469E1,-3.429270744E0,-4.769249725E1
6.318717600E1,2.212454796E1,-3.484406471E0,-4.768927002E1
6.328766000E1,2.213564873E1,-3.404570580E0,-4.773693848E1
