"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.180830000E-1,-1.932280138E-4,1.611565240E-3,-8.439552039E-5
2.185790000E-1,-2.465471625E-4,-1.442325301E-3,-9.848922491E-4
3.190740000E-1,1.694373786E-3,7.689129561E-4,-1.938033500E-3
4.195700000E-1,1.250969246E-3,1.145074144E-3,-1.454126672E-3
5.200660000E-1,1.942254603E-4,-2.490635961E-5,8.983307052E-4
6.205620000E-1,8.505806327E-4,3.993459977E-4,7.748464122E-4
7.210570000E-1,1.690620556E-4,1.684734598E-3,-7.550399750E-4
8.215530000E-1,-1.735663973E-3,1.127188560E-3,-4.621491767E-3
9.220490000E-1,1.284188591E-3,1.363434363E-3,-5.144050810E-4
1.022544167E0,1.190287992E-3,-2.941549756E-4,1.470475225E-3
1.123040167E0,4.349788651E-4,-9.199748747E-4,8.366464172E-4
1.223536167E0,6.616758183E-4,1.473034266E-3,-4.823228810E-4
1.324032167E0,-2.428270876E-3,1.729759388E-4,8.368694689E-4
1.424527167E0,-1.982161775E-4,-1.031768043E-3,1.450816402E-3
1.525023167E0,5.258349702E-4,-8.469764143E-4,-2.792675514E-4
1.625519167E0,1.259300858E-3,-3.366484074E-3,-1.375719439E-4
1.726014167E0,-5.210749805E-6,2.959333360E-3,4.225473385E-4
1.826510167E0,-7.170997560E-4,1.441477798E-4,-1.722143847E-3
1.927006167E0,-8.132159710E-4,-1.706019044E-3,-1.399664907E-3
2.027500542E0,-6.194636226E-4,-3.110701218E-4,-1.214765944E-3
2.127996542E0,3.932742402E-4,1.635123044E-3,6.395629607E-4
2.228492542E0,8.999770507E-4,-1.602236181E-3,6.838256959E-4
2.328987542E0,2.668472007E-4,4.734992981E-4,-1.931588631E-4
2.429483542E0,-2.854587510E-4,1.918193884E-4,-7.300965954E-4
2.529978542E0,6.279079244E-4,-1.115094870E-3,9.300305974E-4
2.630474542E0,-1.429997385E-3,-2.260971814E-4,1.349842642E-4
2.730970542E0,-1.358169131E-3,-1.414617524E-3,-6.095210556E-4
2.831465542E0,2.284477465E-3,-3.544432111E-4,-2.696053125E-4
2.931961542E0,-5.527306348E-4,-6.635254249E-4,1.609899104E-3
3.032457167E0,-5.123587325E-4,-1.904503908E-3,-9.135608561E-4
3.132952167E0,-3.518061712E-4,6.786733866E-4,1.504432876E-3
3.233448167E0,-1.007783227E-3,-2.980942372E-3,8.155324031E-4
3.333944167E0,-1.484914683E-3,4.362333566E-4,-6.518440787E-4
3.434440167E0,1.094246283E-3,1.198312733E-3,-1.247755950E-3
3.534936167E0,-2.661977895E-3,-5.524372682E-4,-2.688892186E-3
3.635432167E0,-2.870069817E-3,-1.073818654E-3,7.262679283E-4
3.735929167E0,-3.718830645E-3,1.783092506E-3,2.195271198E-3
3.836425167E0,-1.307527535E-3,6.568958052E-4,-9.570457041E-5
3.936922167E0,1.824878156E-3,1.710367855E-3,1.065213233E-3
4.037419750E0,3.257486969E-5,5.616177805E-4,-7.811933756E-5
4.137915750E0,6.582112983E-4,4.191091284E-5,1.245291438E-3
4.238412750E0,1.296463422E-3,3.302353434E-4,-3.524825443E-4
4.338909750E0,-4.627844319E-4,-3.427753691E-3,8.152662776E-4
4.439406750E0,-1.699524932E-3,2.691145055E-4,1.723891590E-3
4.539904750E0,-4.809359089E-4,6.978665479E-4,9.990942199E-4
4.640401750E0,1.929253340E-3,8.261604235E-4,4.493989982E-4
4.740898750E0,4.997272044E-4,5.154977553E-4,1.372792060E-3
4.841396750E0,-1.860762015E-3,1.214505173E-4,7.617147639E-5
4.941893750E0,-2.944070846E-3,-2.143760212E-4,-6.246061530E-4
5.042391667E0,-7.443400100E-4,1.614812762E-3,-9.547919035E-6
5.142888667E0,-7.537435740E-4,1.262933947E-4,3.115250729E-4
5.243386667E0,-4.689190537E-4,1.054718625E-3,-2.246291842E-4
5.343884667E0,7.636602968E-4,-7.381690666E-4,2.379775979E-4
5.444381667E0,1.264977269E-3,1.327031758E-3,-1.301914454E-3
5.544879667E0,9.004343301E-4,1.885723788E-3,-7.584297564E-4
5.645377667E0,2.372022718E-4,1.860983670E-3,-2.996800235E-3
5.745875667E0,-9.752670303E-4,-1.558302436E-3,1.893545035E-3
5.846373667E0,4.542423412E-4,6.406824104E-4,4.785056226E-4
5.946871667E0,2.914308570E-3,-7.886094972E-4,-1.210570568E-3
6.047371000E0,9.729247540E-5,-1.134045422E-3,5.466614384E-4
6.147869000E0,-2.097647637E-3,1.949210651E-3,-5.719002802E-4
6.248367000E0,-1.672481187E-3,-1.706783194E-3,9.071016684E-4
6.348865000E0,-7.169414312E-4,-2.808310091E-5,2.200401388E-3
6.449364000E0,-6.985310465E-4,-1.264187042E-3,2.287026728E-3
6.549862000E0,-4.389937967E-4,-2.147024497E-5,1.864126418E-3
6.650360000E0,-6.545977667E-4,-7.857801393E-5,-4.662796855E-4
6.750859000E0,5.945311859E-4,1.488849986E-3,5.826167762E-5
6.851358000E0,-1.354785636E-4,4.526036792E-4,1.246399712E-3
6.951856000E0,1.926261000E-3,-1.690621953E-3,-6.607659161E-4
7.052355250E0,1.438381150E-4,1.488377340E-3,2.054292941E-3
7.152853250E0,-7.129916921E-4,3.333059140E-4,-3.446300980E-4
7.253352250E0,6.388239563E-4,2.665496431E-4,8.872612379E-4
7.353851250E0,1.402283087E-4,-1.350019593E-3,5.716402084E-4
7.454350250E0,-5.768975243E-4,8.931220509E-4,-1.019660849E-3
7.554848250E0,4.705470055E-4,1.556997187E-3,1.833474962E-3
7.655347250E0,9.945146739E-4,-1.371945255E-3,1.376132481E-3
7.755846250E0,1.332412474E-3,-7.181297988E-4,3.540113103E-4
7.856345250E0,-2.524074167E-3,5.885479040E-4,9.890133515E-4
7.956844250E0,-7.703667507E-4,-1.336178277E-3,1.123501686E-3
8.057346500E0,3.200657666E-4,-7.699579000E-4,1.236888347E-3
8.157845500E0,2.496943809E-3,1.155631617E-4,-2.422700636E-3
8.258344500E0,-3.077421337E-3,-2.114046831E-3,7.647634484E-4
8.358843500E0,-9.128339589E-4,-1.142861787E-3,1.717499690E-3
8.459342500E0,-2.703680657E-3,3.794734366E-4,-1.533328905E-3
8.559842500E0,1.154274680E-3,5.080103874E-4,1.588928513E-3
8.660341500E0,-1.275723800E-3,3.137062304E-4,4.945020191E-5
8.760840500E0,-1.033814624E-4,2.295756713E-4,1.431301236E-3
8.861339500E0,-2.082026564E-3,1.790872775E-3,-6.868485361E-4
8.961839500E0,9.059039876E-4,-4.173628986E-5,2.417427022E-4
9.062334667E0,-1.010829583E-4,-1.590696163E-3,7.986940909E-4
9.162833667E0,-4.729721695E-4,1.577022020E-3,1.131498488E-3
9.263333667E0,9.936215356E-4,7.491470315E-4,-1.248072600E-3
9.363832667E0,2.014471218E-3,-1.211503521E-3,-2.238756046E-3
