"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.154299999E-2,-1.947779274E1,-4.234286499E1,3.522875786E0
1.620199167E-1,-1.946985245E1,-4.267658997E1,4.008915901E0
2.624979167E-1,-1.949209595E1,-4.258211136E1,3.994520187E0
3.629759167E-1,-1.947706223E1,-4.271644211E1,4.461828232E0
4.634539167E-1,-1.945016670E1,-4.259414291E1,4.002797604E0
5.639319167E-1,-1.953464890E1,-4.231941605E1,3.769519806E0
6.644099167E-1,-1.922825241E1,-4.285178375E1,5.291793823E0
7.648879167E-1,-1.950529671E1,-4.227878952E1,3.246604919E0
8.653659167E-1,-1.945168686E1,-4.253877258E1,3.518261909E0
9.658439167E-1,-1.959567261E1,-4.252306366E1,3.174912453E0
1.066322917E0,-1.949951935E1,-4.252858734E1,3.299386978E0
1.166797792E0,-1.962435150E1,-4.238465500E1,3.144207001E0
1.267275792E0,-1.969331741E1,-4.227750778E1,3.247483253E0
1.367753792E0,-1.962350845E1,-4.247107315E1,3.284144402E0
1.468231792E0,-1.950841141E1,-4.244493103E1,3.599030018E0
1.568710792E0,-1.959038734E1,-4.251202393E1,3.660411835E0
1.669188792E0,-1.958815765E1,-4.244052124E1,3.282073975E0
1.769666792E0,-1.963183594E1,-4.223256683E1,3.355565548E0
1.870144792E0,-1.956789780E1,-4.249427795E1,3.640093327E0
1.970623792E0,-1.967052269E1,-4.256904221E1,3.172706604E0
2.071101792E0,-1.947048569E1,-4.243057251E1,3.213247776E0
2.171580167E0,-1.953941727E1,-4.241304398E1,3.335615158E0
2.272059167E0,-1.958102798E1,-4.239180374E1,3.236147881E0
2.372537167E0,-1.963101578E1,-4.233328629E1,3.152200222E0
2.473016167E0,-1.943729973E1,-4.259608841E1,3.936930656E0
2.573494167E0,-1.964450264E1,-4.245356750E1,3.612420082E0
2.673972167E0,-1.942408943E1,-4.243915176E1,3.719318390E0
2.774451167E0,-1.946403694E1,-4.257275772E1,3.638460636E0
2.874929167E0,-1.956625366E1,-4.239213181E1,3.477536678E0
2.975408167E0,-1.949818230E1,-4.244962311E1,3.787895203E0
3.075886167E0,-1.950048828E1,-4.259934998E1,3.286698341E0
3.176364375E0,-1.946096992E1,-4.274099350E1,3.613489628E0
3.276842375E0,-1.955281448E1,-4.243457413E1,3.458531857E0
3.377321375E0,-1.954156303E1,-4.244017029E1,3.687746048E0
3.477799375E0,-1.940406227E1,-4.259249115E1,3.499785900E0
3.578278375E0,-1.938558960E1,-4.268343735E1,3.925634384E0
3.678757375E0,-1.945083618E1,-4.255755997E1,3.377629280E0
3.779235375E0,-1.945544624E1,-4.234317398E1,3.377592564E0
3.879714375E0,-1.945554924E1,-4.254258728E1,3.723718166E0
3.980193375E0,-1.941785431E1,-4.265870285E1,3.779644966E0
4.080671375E0,-1.949500656E1,-4.250941849E1,3.423814297E0
4.181150500E0,-1.944451523E1,-4.250519180E1,3.438260078E0
4.281629500E0,-1.949295998E1,-4.237746429E1,3.039831161E0
4.382107500E0,-1.953913689E1,-4.244393539E1,3.518967152E0
4.482586500E0,-1.947459793E1,-4.230941772E1,3.613141060E0
4.583065500E0,-1.945033646E1,-4.254450989E1,4.092781544E0
4.683543500E0,-1.941183853E1,-4.261414337E1,3.962252617E0
4.784022500E0,-1.950769043E1,-4.245481491E1,3.594597340E0
4.884501500E0,-1.941831589E1,-4.245901489E1,3.920814514E0
4.984980500E0,-1.944321060E1,-4.237384415E1,3.767120361E0
5.085459500E0,-1.945481491E1,-4.231409073E1,3.653450012E0
5.185941292E0,-1.949718285E1,-4.229869843E1,3.379747391E0
5.286420292E0,-1.936462212E1,-4.247408295E1,3.368668556E0
5.386899292E0,-1.934790230E1,-4.255421829E1,3.426930904E0
5.487378292E0,-1.938283730E1,-4.251494217E1,3.708415985E0
5.587857292E0,-1.943623543E1,-4.254064178E1,3.747790337E0
5.688336292E0,-1.927664757E1,-4.262639236E1,4.344258308E0
5.788815292E0,-1.942193985E1,-4.239113998E1,3.720560551E0
5.889294292E0,-1.943449783E1,-4.245934296E1,3.627009869E0
5.989772292E0,-1.942973709E1,-4.243560791E1,3.818738937E0
6.090251292E0,-1.931320953E1,-4.259529114E1,4.380836487E0
6.190727042E0,-1.942716980E1,-4.238243484E1,4.028482914E0
6.291206042E0,-1.941123390E1,-4.249618912E1,3.788718224E0
6.391685042E0,-1.949232101E1,-4.250291061E1,3.730261803E0
6.492164042E0,-1.929362297E1,-4.268984985E1,3.921946049E0
6.592643042E0,-1.936149597E1,-4.262494659E1,4.101552010E0
6.693122042E0,-1.938425064E1,-4.267374039E1,4.244672298E0
6.793601042E0,-1.921826553E1,-4.298876953E1,4.413990021E0
6.894080042E0,-1.944956207E1,-4.274217606E1,4.042857170E0
6.994559042E0,-1.950545883E1,-4.288528061E1,3.956087112E0
7.095038042E0,-1.940861893E1,-4.284024048E1,4.275046825E0
7.195516500E0,-1.943255615E1,-4.286045837E1,3.937333584E0
7.295996500E0,-1.937538147E1,-4.290341949E1,4.122813702E0
7.396475500E0,-1.934631157E1,-4.289916611E1,4.140737534E0
7.496954500E0,-1.930452156E1,-4.304247284E1,5.016637802E0
7.597433500E0,-1.937078857E1,-4.311389542E1,4.681444168E0
7.697912500E0,-1.940703011E1,-4.319306564E1,5.205479622E0
7.798391500E0,-1.949782944E1,-4.309268570E1,5.380538940E0
7.898870500E0,-1.979772186E1,-4.264231110E1,4.492403984E0
7.999349500E0,-2.014680481E1,-4.256409073E1,4.331201077E0
8.099829500E0,-2.026087379E1,-4.272342682E1,4.695425987E0
8.200308500E0,-2.032106400E1,-4.273116302E1,4.983951569E0
8.300787500E0,-2.038615417E1,-4.257845688E1,4.675924778E0
8.401270750E0,-2.044724846E1,-4.259865952E1,3.792692184E0
8.501749750E0,-2.036385918E1,-4.260016251E1,3.770740986E0
8.602229750E0,-2.015663147E1,-4.284613800E1,4.518136024E0
8.702708750E0,-2.048550034E1,-4.232215500E1,3.241690159E0
8.803187750E0,-2.037176514E1,-4.246389771E1,3.461812019E0
8.903666750E0,-2.033419037E1,-4.265958023E1,3.635365963E0
9.004146750E0,-2.025604820E1,-4.257171249E1,3.557741165E0
9.104625750E0,-2.021915817E1,-4.254692459E1,3.600516319E0
9.205104750E0,-2.025478745E1,-4.247225952E1,3.408285141E0
9.305583750E0,-2.017444992E1,-4.270572662E1,4.217046261E0
9.406060000E0,-2.035063171E1,-4.228640747E1,2.852674484E0
9.506539000E0,-2.033900452E1,-4.235746384E1,2.691594601E0
9.607018000E0,-2.030156326E1,-4.236792755E1,2.819357872E0
9.707497000E0,-2.030033875E1,-4.244741821E1,2.812100887E0
9.807977000E0,-2.017982101E1,-4.265803909E1,3.006496429E0
9.908456000E0,-2.004462433E1,-4.299036407E1,4.953971863E0
1.000893500E1,-2.029855728E1,-4.255829239E1,2.807376862E0
1.010941500E1,-2.031881142E1,-4.253624344E1,2.969283581E0
1.020989400E1,-2.025364685E1,-4.262528229E1,2.989658356E0
1.031037300E1,-2.028019142E1,-4.253786469E1,2.981180191E0
1.041085187E1,-2.023703194E1,-4.246541595E1,3.485793591E0
1.051133088E1,-2.033007812E1,-4.238885117E1,2.886458397E0
1.061181088E1,-2.014546204E1,-4.300315094E1,4.528494835E0
1.071228987E1,-2.019293213E1,-4.260769653E1,3.308460712E0
1.081276888E1,-2.021272469E1,-4.254618454E1,3.155349731E0
1.091324888E1,-2.019869614E1,-4.257168961E1,3.280385017E0
1.101372787E1,-2.024337006E1,-4.272481537E1,2.893063545E0
1.111420788E1,-2.026961327E1,-4.262716293E1,2.782828808E0
1.121468687E1,-2.033336258E1,-4.249966812E1,2.837856293E0
1.131516588E1,-2.037201881E1,-4.241369629E1,2.747136116E0
1.141564588E1,-2.017535019E1,-4.285757828E1,4.275450706E0
1.151612887E1,-2.036112404E1,-4.236568832E1,2.547795296E0
1.161660887E1,-2.032558250E1,-4.236108780E1,2.592617512E0
1.171708788E1,-2.036600113E1,-4.232554626E1,2.485889912E0
1.181756787E1,-2.039264297E1,-4.230510712E1,2.560989857E0
1.191804688E1,-2.038499260E1,-4.227725220E1,2.465632915E0
1.201852688E1,-2.038326454E1,-4.222969055E1,2.606550694E0
1.211900587E1,-2.005995560E1,-4.277288437E1,4.835356712E0
1.221948588E1,-2.033956718E1,-4.235933304E1,2.282597542E0
1.231996488E1,-2.042779922E1,-4.239678192E1,2.521288395E0
1.242044487E1,-2.042535400E1,-4.222389221E1,2.658769131E0
1.252092162E1,-2.038383102E1,-4.226665115E1,2.603876591E0
1.262140063E1,-2.045007133E1,-4.236381149E1,2.519536495E0
1.272188063E1,-2.044765282E1,-4.235519028E1,2.645077705E0
1.282235962E1,-2.044544792E1,-4.230424118E1,2.569012165E0
1.292283963E1,-2.031488228E1,-4.240220642E1,2.539968014E0
1.302331862E1,-2.046759224E1,-4.229878235E1,2.784633160E0
1.312379862E1,-2.025556564E1,-4.248654556E1,2.731257915E0
1.322427763E1,-2.035510635E1,-4.246041489E1,3.038860321E0
1.332475762E1,-2.050576210E1,-4.225853729E1,2.759163380E0
1.342523762E1,-2.044384003E1,-4.231369019E1,2.966977119E0
1.352571700E1,-2.041210365E1,-4.243944550E1,2.916200161E0
1.362619700E1,-2.040635300E1,-4.243072891E1,2.886252403E0
1.372667600E1,-2.032525635E1,-4.247228241E1,3.066946507E0
1.382715600E1,-2.014502907E1,-4.266263580E1,4.263257027E0
1.392763500E1,-2.028327942E1,-4.243410492E1,2.787911415E0
1.402811500E1,-2.034867859E1,-4.239743805E1,2.886717796E0
1.412859500E1,-2.039234352E1,-4.248297119E1,2.984221458E0
1.422907400E1,-2.026878548E1,-4.241252899E1,2.730941296E0
1.432955400E1,-2.039508820E1,-4.225742340E1,2.603185177E0
1.443003300E1,-2.043639565E1,-4.229176712E1,2.552488804E0
1.453051263E1,-2.034970284E1,-4.238104248E1,2.311043262E0
1.463099162E1,-2.044085312E1,-4.232302856E1,2.443197727E0
1.473147163E1,-2.039694023E1,-4.249128723E1,2.403573513E0
1.483195163E1,-2.027876282E1,-4.242821884E1,2.526365280E0
1.493243062E1,-2.034947586E1,-4.233583832E1,2.323812962E0
1.503291063E1,-2.040776253E1,-4.238325500E1,2.474286079E0
1.513338962E1,-2.046357536E1,-4.237070084E1,2.356009960E0
1.523386962E1,-2.051285362E1,-4.227128601E1,2.261762142E0
1.533434863E1,-2.040653992E1,-4.225563812E1,2.536471367E0
1.543482863E1,-2.052049828E1,-4.218406296E1,2.091028214E0
1.553531117E1,-2.047342873E1,-4.215996170E1,2.167139053E0
1.563579117E1,-2.042911911E1,-4.217533493E1,2.189924717E0
1.573627017E1,-2.040229034E1,-4.240993118E1,2.773443699E0
1.583675017E1,-2.042385864E1,-4.233736038E1,3.084369659E0
1.593722917E1,-2.033770370E1,-4.242608643E1,2.772613525E0
1.603770917E1,-2.041733932E1,-4.237243652E1,2.903513908E0
1.613818817E1,-2.037663269E1,-4.234501648E1,2.923283577E0
1.623866817E1,-2.038024139E1,-4.234694290E1,3.054206371E0
1.633914717E1,-2.033814621E1,-4.234486771E1,2.665580750E0
1.643962717E1,-2.045298958E1,-4.249797821E1,2.813073158E0
1.654010263E1,-2.043819427E1,-4.246296692E1,2.911781311E0
1.664058262E1,-2.039169312E1,-4.249281311E1,3.063569546E0
1.674106262E1,-2.028532982E1,-4.242103195E1,3.230774879E0
1.684154163E1,-2.034032440E1,-4.245466995E1,2.998071671E0
1.694202163E1,-2.037641144E1,-4.247528076E1,3.056447983E0
1.704250063E1,-2.025020599E1,-4.223352051E1,3.047617912E0
1.714298063E1,-2.029750061E1,-4.247864914E1,2.943927765E0
1.724345962E1,-2.036605644E1,-4.247825623E1,3.131936550E0
1.734393962E1,-2.034496689E1,-4.236102295E1,3.107432842E0
1.744441863E1,-2.029497147E1,-4.253231049E1,3.050082207E0
1.754489850E1,-2.032180786E1,-4.251964951E1,3.034627438E0
1.764537750E1,-2.023074341E1,-4.263463974E1,3.141622543E0
