"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.456870000E-1,1.272945665E-3,1.887234394E-3,-1.680161804E-3
2.461600000E-1,4.480034113E-5,1.422022469E-3,-3.235107288E-3
3.466368334E-1,-1.414558850E-3,-2.348269336E-3,9.414739907E-6
4.471098334E-1,-2.937919460E-3,1.994129270E-4,-4.622316919E-4
5.475838333E-1,-7.972400635E-4,-8.487226442E-4,3.581780475E-4
6.480568333E-1,3.155115992E-4,-3.837114200E-4,-2.311756834E-4
7.485298333E-1,-2.141765319E-3,-2.115215175E-4,-5.373507738E-4
8.490028334E-1,-9.125042707E-4,1.883800142E-4,1.178385923E-3
9.494768333E-1,1.673731953E-3,6.801290438E-4,5.053577479E-4
1.049949833E0,6.719976664E-4,-1.555178314E-3,1.359485555E-3
1.150422833E0,5.318168551E-4,-6.827395409E-4,-1.142220572E-5
1.250895833E0,-3.885586746E-3,-3.035506234E-5,1.512530725E-4
1.351367083E0,2.919264138E-3,1.814657357E-3,1.148775220E-3
1.451840083E0,5.040979013E-4,2.584168687E-3,2.889586845E-3
1.552313083E0,-9.608408436E-4,2.799220383E-4,-3.035634290E-4
1.652786083E0,-9.495690465E-4,-7.951515727E-4,-7.699097041E-4
1.753260083E0,2.000811510E-3,2.571595833E-4,2.486862242E-3
1.853733083E0,1.700879075E-3,-1.879694872E-3,3.895293921E-4
1.954206083E0,-1.497089863E-3,4.702946171E-5,-2.410398331E-3
2.054679083E0,2.745483071E-4,4.893238656E-4,-2.540261485E-4
2.155152083E0,8.158693090E-4,-1.006780658E-3,4.357281141E-4
2.255626083E0,2.938909456E-4,-1.506483182E-3,3.907750361E-4
2.356098708E0,-2.725474536E-3,-6.409795024E-4,1.433471451E-3
2.456571708E0,-1.902796328E-3,-8.383998647E-4,4.496113397E-4
2.557044708E0,-3.125835210E-4,-1.864655875E-3,-4.987807479E-4
2.657518708E0,-3.247738816E-3,-1.929446124E-3,-1.701777219E-3
2.757991708E0,9.990325198E-4,-1.516432501E-3,-3.874320537E-4
2.858464708E0,-2.998309210E-4,2.285717521E-3,9.534112178E-5
2.958937708E0,3.168637864E-3,-2.234080341E-3,1.954924781E-3
3.059411708E0,1.627781428E-3,1.137483865E-3,9.858240373E-4
3.159884708E0,-1.420654356E-3,3.164503723E-4,-5.017134827E-4
3.260357708E0,2.440996468E-5,4.126741551E-4,-2.093954710E-3
3.360830083E0,9.322939441E-4,1.069552731E-3,-6.038066931E-5
3.461304083E0,-5.412930623E-4,1.372097060E-3,2.686635125E-4
3.561777083E0,1.564454287E-4,-3.599417396E-4,5.649935920E-4
3.662250083E0,5.015358329E-4,2.328853123E-3,7.562083192E-4
3.762723083E0,-2.453544177E-3,4.706918262E-4,-7.859319448E-4
3.863197083E0,8.224025369E-4,-7.733749226E-5,8.714231662E-4
3.963670083E0,8.435659111E-4,-2.153918147E-3,5.727214739E-4
4.064143083E0,-3.702444956E-4,-1.722232904E-3,-4.841061309E-4
4.164616083E0,2.708500251E-4,-2.064934466E-3,-2.525367308E-4
4.265090083E0,-7.370067760E-4,2.894868143E-3,3.044259502E-3
4.365562833E0,-1.040318049E-3,1.621954143E-4,-6.898758002E-4
4.466035833E0,9.691379964E-4,-1.359690912E-3,1.829842571E-3
4.566508833E0,-5.729906261E-4,4.237550311E-4,-7.287650369E-4
4.666982833E0,-6.314571947E-4,-1.677626278E-3,-2.337619662E-4
4.767455833E0,-7.161442190E-4,-5.693426356E-4,4.935357720E-4
4.867928833E0,-1.914211549E-3,-1.535092480E-3,3.037966089E-3
4.968401833E0,1.548698172E-3,-7.952642627E-4,4.061558284E-4
5.068875833E0,1.199001446E-3,-1.194732729E-3,6.438554265E-4
5.169348833E0,7.506832480E-5,1.249687281E-3,7.492483128E-4
5.269821833E0,1.531656832E-3,-2.079897095E-3,1.303451601E-3
5.370298958E0,8.177133277E-4,-8.495501243E-4,5.528049078E-4
5.470772958E0,-4.547452554E-4,-9.386134334E-4,1.124775736E-3
5.571245958E0,-6.996188313E-5,7.566674612E-4,1.134685939E-3
5.671718958E0,-9.838854894E-4,-1.165242866E-3,8.528938051E-4
5.772191958E0,3.018891439E-4,-2.232016064E-3,7.809984963E-4
5.872664958E0,-1.530725509E-3,-5.186744966E-4,-1.646972494E-3
5.973138958E0,4.600416869E-4,1.367473509E-3,6.492363755E-4
6.073611958E0,-9.761257097E-4,2.855145372E-3,-4.963213578E-4
6.174084958E0,-2.142880112E-4,-8.185245097E-4,9.191061836E-4
6.274557958E0,1.632999629E-3,-1.142415218E-3,1.621640986E-3
6.375028125E0,-9.544277564E-4,-3.211857518E-3,1.963114832E-3
6.475501125E0,1.861282624E-3,-3.280383768E-3,-6.602662615E-4
6.575974125E0,1.808200032E-3,-6.869304925E-4,1.239791745E-3
6.676447125E0,-1.974138431E-3,3.830767237E-4,-1.574049820E-3
6.776921125E0,-7.118862122E-4,2.713249996E-4,1.064745709E-3
6.877394125E0,6.302604452E-4,3.487248905E-4,-3.227354027E-4
6.977867125E0,5.678944290E-4,-2.504042815E-3,5.185466725E-4
7.078340125E0,5.492810160E-4,2.012965269E-4,9.321421385E-5
7.178814125E0,-4.407261498E-3,-4.378752783E-5,-1.966529991E-3
7.279287125E0,-1.306089573E-3,-1.154623460E-3,5.520458799E-4
7.379760333E0,-1.149175689E-3,-2.697332297E-3,1.766120549E-4
7.480234333E0,-1.756623387E-3,2.055019140E-4,-1.621268573E-3
7.580707333E0,-1.301788725E-3,-8.109519258E-4,1.221875427E-3
7.681180333E0,1.861653291E-3,-7.009785622E-4,2.312638098E-3
7.781653333E0,3.669857979E-4,-1.457582694E-3,7.179507520E-4
7.882127333E0,-1.247825101E-3,-8.947276510E-4,1.367360353E-3
7.982600333E0,-3.320643678E-3,5.381624214E-4,3.669899888E-4
8.083073333E0,1.421344467E-3,-2.007041126E-3,-9.979668539E-4
8.183546333E0,1.978280954E-3,-6.318329833E-4,1.083293464E-4
8.284020333E0,-1.722137444E-3,-1.043903641E-3,8.433081675E-4
8.384493708E0,-1.490432769E-3,8.070748299E-4,-3.136359155E-4
8.484966708E0,1.252695918E-3,2.801268362E-3,-9.839686099E-4
8.585439708E0,-2.030842006E-5,-1.780414023E-4,7.820858154E-4
8.685913708E0,-1.654465683E-3,5.249539390E-4,1.011395827E-3
8.786386708E0,5.343304947E-4,-2.677603625E-4,7.113178726E-4
8.886859708E0,2.762004733E-3,-2.824715339E-4,1.911179395E-3
8.987332708E0,6.400812417E-4,-3.437083215E-4,1.740811625E-3
9.087805708E0,1.748430543E-3,-1.618096605E-3,4.813263658E-4
9.188279708E0,1.447820105E-3,5.133072846E-4,-9.827811737E-4
9.288752708E0,-5.216663703E-4,8.024051785E-4,-1.219694503E-3
9.389226208E0,-1.470213756E-4,-6.481204182E-4,-9.485564660E-4
9.489699208E0,1.565442421E-3,1.231045462E-4,1.245348947E-3
9.590172208E0,1.921304502E-3,9.301723912E-4,-1.516479766E-3
9.690646208E0,1.020625234E-3,-8.317241445E-4,-1.253855880E-4
9.791119208E0,-5.399575457E-4,1.471746247E-3,-8.525124285E-4
9.891592208E0,2.502668649E-3,-2.073359676E-3,7.091588341E-4
9.992065208E0,7.014889270E-4,-4.102070816E-4,6.720400415E-5
1.009253921E1,-4.281001166E-4,-1.982970629E-3,-6.345515139E-4
1.019301221E1,9.995512664E-5,5.654189736E-4,-2.210760489E-3
1.029348521E1,1.571081579E-3,1.723508351E-3,2.545603085E-3
