"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.496887207E-2,1.773811340E-1,9.789342957E0
1.004920000E-1,-2.275268555E-2,1.993853760E-1,9.794132996E0
2.009872500E-1,-4.460723877E-2,1.651066589E-1,9.813891907E0
3.014792500E-1,-3.457809448E-2,1.781295776E-1,9.795929260E0
4.019712500E-1,-2.469863892E-2,1.854643250E-1,9.819430389E0
5.024622500E-1,-3.832031250E-2,1.865121460E-1,9.801467743E0
6.029542500E-1,-2.335144043E-2,1.880090332E-1,9.822124786E0
7.034462500E-1,-2.350112915E-2,1.863624573E-1,9.799521790E0
8.039382500E-1,-3.712280273E-2,1.844165039E-1,9.785451050E0
9.044292500E-1,-2.649490356E-2,1.866618347E-1,9.780062256E0
1.004921250E0,-2.694396973E-2,1.920506287E-1,9.776918793E0
1.105413250E0,-3.323089600E-2,1.853146362E-1,9.786498871E0
1.205901000E0,-2.514770508E-2,1.760339355E-1,9.796528015E0
1.306393000E0,-2.544708252E-2,1.872605896E-1,9.798473969E0
1.406885000E0,-3.622467041E-2,1.812730408E-1,9.794582062E0
1.507376000E0,-2.320175171E-2,1.902543640E-1,9.797276459E0
1.607868000E0,-3.457809448E-2,1.790277100E-1,9.799521790E0
1.708359000E0,-2.155517578E-2,1.854643250E-1,9.816735992E0
1.808851000E0,-2.799179077E-2,1.904040527E-1,9.814490662E0
1.909343000E0,-3.667373657E-2,1.757345581E-1,9.802964630E0
2.009834000E0,-4.520599365E-2,1.755848694E-1,9.816586304E0
2.110326000E0,-2.799179077E-2,2.034269714E-1,9.803413696E0
2.210816500E0,-2.649490356E-2,1.856140137E-1,9.804461517E0
2.311308500E0,-4.640350342E-2,1.755848694E-1,9.805659027E0
2.411799500E0,-1.826202393E-2,1.824705505E-1,9.798024902E0
2.512291500E0,-2.499801636E-2,1.875599670E-1,9.801168365E0
2.612783500E0,-3.353027344E-2,1.763333130E-1,9.809700623E0
2.713274500E0,-2.005828857E-2,1.975891113E-1,9.799821167E0
2.813766500E0,-3.083587646E-2,1.739382935E-1,9.801018677E0
2.914257500E0,-2.799179077E-2,1.871109009E-1,9.806257782E0
3.014748500E0,-2.185455322E-2,1.832189941E-1,9.799222412E0
3.115240750E0,-2.739303589E-2,1.883084106E-1,9.796378326E0
3.215731750E0,-2.559677124E-2,1.719923401E-1,9.802964630E0
3.316223750E0,-3.532653809E-2,1.775308228E-1,9.787846069E0
3.416714750E0,-2.709365845E-2,1.757345581E-1,9.791887665E0
3.517206750E0,-2.559677124E-2,1.830693054E-1,9.803413696E0
3.617697750E0,-2.859054565E-2,1.927990723E-1,9.799222412E0
3.718188750E0,-3.367996216E-2,1.913021851E-1,9.797875214E0
3.818680750E0,-2.948867798E-2,1.788780212E-1,9.805509338E0
3.919171750E0,-3.667373657E-2,1.718426514E-1,9.808203735E0
4.019663750E0,-2.484832764E-2,1.791773987E-1,9.799372101E0
4.120154375E0,-2.080673218E-2,1.808239746E-1,9.805958405E0
4.220645375E0,-3.472778320E-2,1.850152588E-1,9.796228638E0
4.321137375E0,-3.457809448E-2,1.919009399E-1,9.800719299E0
4.421628375E0,-3.233276367E-2,1.841171265E-1,9.798174591E0
4.522119375E0,-2.694396973E-2,1.935475159E-1,9.799222412E0
4.622611375E0,-2.754272461E-2,1.933978271E-1,9.804012451E0
4.723102375E0,-2.469863892E-2,1.826202393E-1,9.801617432E0
4.823593375E0,-3.263214111E-2,1.868115234E-1,9.800719299E0
4.924084375E0,-3.023712158E-2,1.908531189E-1,9.794282684E0
5.024576375E0,-2.664459229E-2,1.839674377E-1,9.795480194E0
5.125067875E0,-2.260299683E-2,1.826202393E-1,9.805060272E0
5.225558875E0,-3.727249146E-2,1.761836243E-1,9.797276459E0
5.326049875E0,-3.712280273E-2,1.898052979E-1,9.812095642E0
