"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
4.924168333E-1,2.003500557E1,-5.659952164E-1,-4.151956940E1,4.610419115E1
5.024658333E-1,2.004774284E1,-5.777006149E-1,-4.160951996E1,4.619088527E1
5.125148333E-1,2.001659203E1,-5.008320808E-1,-4.163374329E1,4.619830483E1
5.225638333E-1,2.003269005E1,-4.997935295E-1,-4.160585785E1,4.618014586E1
5.326138333E-1,1.998536682E1,-4.920859337E-1,-4.158616638E1,4.614180610E1
5.426628334E-1,1.993464088E1,-4.678201675E-1,-4.167496490E1,4.619969115E1
5.527118333E-1,1.995214462E1,-4.766764641E-1,-4.169657135E1,4.622682509E1
5.627608333E-1,1.993935585E1,-4.905495644E-1,-4.166909790E1,4.619666947E1
5.728108333E-1,1.992542076E1,-3.759069443E-1,-4.176412964E1,4.627533061E1
5.828598333E-1,1.995574188E1,-4.041132927E-1,-4.169017792E1,4.622191987E1
5.929088334E-1,1.995523643E1,-3.654971123E-1,-4.169703674E1,4.622756669E1
6.029578333E-1,2.001478004E1,-5.147533417E-1,-4.148793793E1,4.606631508E1
6.130078333E-1,2.004556847E1,-4.689989090E-1,-4.135708618E1,4.596143332E1
6.230568333E-1,2.006991768E1,-4.892158508E-1,-4.140825653E1,4.601830763E1
6.331058333E-1,2.000634193E1,-4.544825554E-1,-4.147869873E1,4.605369388E1
6.431548333E-1,2.001438332E1,-4.917106628E-1,-4.156645203E1,4.613661510E1
6.532038333E-1,2.002352715E1,-4.355111122E-1,-4.165594482E1,4.622065608E1
6.632538333E-1,1.998656845E1,-3.949551582E-1,-4.169029236E1,4.623526127E1
6.733028333E-1,1.999266243E1,-4.081044197E-1,-4.167324066E1,4.622263609E1
6.833518333E-1,1.999869728E1,-4.484481812E-1,-4.170893860E1,4.625780537E1
6.934008333E-1,2.002791405E1,-4.417552948E-1,-4.171643066E1,4.627713340E1
7.034508333E-1,2.002307701E1,-5.263485909E-1,-4.170622253E1,4.626672296E1
7.134998333E-1,2.003061867E1,-5.042719841E-1,-4.169718170E1,4.626159245E1
7.235488333E-1,2.001523399E1,-4.866361618E-1,-4.180328369E1,4.635041460E1
7.335978333E-1,2.006738853E1,-4.136867523E-1,-4.183621216E1,4.640193818E1
7.436478333E-1,2.004231071E1,-4.101171494E-1,-4.176509094E1,4.632693856E1
7.536968333E-1,2.000472832E1,-3.557219505E-1,-4.178034973E1,4.632400368E1
7.637458333E-1,1.995028114E1,-3.489189148E-1,-4.178565979E1,4.630525700E1
7.737948333E-1,1.991276741E1,-3.159923553E-1,-4.178351593E1,4.628693510E1
7.838448333E-1,1.994746971E1,-3.607206345E-1,-4.185696411E1,4.636849266E1
7.938938333E-1,1.996381950E1,-4.348859787E-1,-4.177107239E1,4.629865768E1
8.039428333E-1,1.998569870E1,-4.941892624E-1,-4.158782196E1,4.614346444E1
8.139918333E-1,1.995210266E1,-5.321898460E-1,-4.150695801E1,4.605645655E1
8.240418333E-1,1.992833900E1,-4.743218422E-1,-4.161869812E1,4.614628598E1
8.340908333E-1,1.997807693E1,-5.254764557E-1,-4.169912720E1,4.624085739E1
8.441398333E-1,1.992957497E1,-5.541496277E-1,-4.172229004E1,4.624115620E1
8.541888333E-1,1.994808388E1,-5.527486801E-1,-4.174378204E1,4.626850895E1
8.642388333E-1,1.994401741E1,-4.923334122E-1,-4.178102875E1,4.629968235E1
8.742878333E-1,1.997784615E1,-4.597473145E-1,-4.185476685E1,4.638046153E1
8.843368333E-1,2.001242638E1,-5.254545212E-1,-4.185135651E1,4.639298819E1
8.943858334E-1,2.004173470E1,-5.160470009E-1,-4.186537170E1,4.641817297E1
9.044358333E-1,1.997042084E1,-5.519571304E-1,-4.184235382E1,4.636706739E1
9.144848333E-1,1.996674919E1,-5.431184769E-1,-4.176367188E1,4.629438777E1
9.245338333E-1,1.997077942E1,-5.035977364E-1,-4.171022034E1,4.624746611E1
9.345828333E-1,1.994437408E1,-4.708127975E-1,-4.173036957E1,4.625390218E1
9.446328333E-1,1.987502098E1,-4.331221581E-1,-4.178971863E1,4.627725831E1
9.546818333E-1,1.988760376E1,-4.203314781E-1,-4.174185944E1,4.623933705E1
9.647308333E-1,1.994880104E1,-4.502363205E-1,-4.174137115E1,4.626553190E1
9.747798333E-1,1.993810844E1,-5.078911781E-1,-4.172659302E1,4.624818577E1
9.848288333E-1,1.999998283E1,-5.204358101E-1,-4.164006805E1,4.619702841E1
9.948788333E-1,2.002717781E1,-5.310363770E-1,-4.150457001E1,4.608686561E1
1.004927833E0,2.002522469E1,-5.704584122E-1,-4.140652466E1,4.599821008E1
1.014976833E0,1.999740028E1,-4.905405045E-1,-4.141448975E1,4.599235381E1
1.025025833E0,1.994006348E1,-4.813852310E-1,-4.147107697E1,4.601834512E1
1.035075833E0,1.993070984E1,-4.451255798E-1,-4.149450684E1,4.603504566E1
1.045124833E0,1.996883011E1,-4.372944832E-1,-4.143748474E1,4.600011461E1
1.055173833E0,1.993085289E1,-4.071645737E-1,-4.146789551E1,4.601077089E1
1.065222833E0,1.992698669E1,-4.195151329E-1,-4.154133606E1,4.607540985E1
1.075272833E0,1.990456581E1,-4.179215431E-1,-4.156932831E1,4.609094764E1
1.085321833E0,1.992039871E1,-4.673433304E-1,-4.155082703E1,4.608157898E1
1.095370833E0,1.992877007E1,-4.775557518E-1,-4.146571350E1,4.600857890E1
1.105419833E0,1.996321297E1,-4.551591873E-1,-4.148345947E1,4.603927076E1
1.115469833E0,1.990366554E1,-4.948396683E-1,-4.142705536E1,4.596304694E1
1.125518833E0,1.987731934E1,-5.074539185E-1,-4.142276764E1,4.594791630E1
1.135567833E0,1.986513901E1,-4.876289368E-1,-4.141524506E1,4.593565122E1
1.145616833E0,1.987248993E1,-4.798035622E-1,-4.144602966E1,4.596650348E1
1.155666833E0,1.983357048E1,-4.446210861E-1,-4.141860199E1,4.592459904E1
1.165715833E0,1.988088226E1,-4.630765915E-1,-4.140203094E1,4.593029595E1
1.175764833E0,1.986222267E1,-4.877924919E-1,-4.137318420E1,4.589647265E1
1.185813833E0,1.980639267E1,-5.120086670E-1,-4.133396149E1,4.583723067E1
1.195863833E0,1.987668419E1,-5.745182037E-1,-4.133319855E1,4.586770048E1
1.205912833E0,1.990808678E1,-6.123285294E-1,-4.134371948E1,4.589128464E1
1.215961833E0,1.988262749E1,-5.629644394E-1,-4.137297058E1,4.590597455E1
1.226010833E0,1.994636917E1,-5.214610100E-1,-4.138475800E1,4.594374559E1
1.236059833E0,1.993945885E1,-4.550471306E-1,-4.133809662E1,4.589800997E1
1.246106250E0,1.996149635E1,-4.440374374E-1,-4.129096985E1,4.586504875E1
1.256155250E0,1.989193344E1,-3.998923302E-1,-4.137036896E1,4.590595122E1
1.266204250E0,1.981968498E1,-4.148259163E-1,-4.143634796E1,4.593433276E1
1.276253250E0,1.983074570E1,-4.459838867E-1,-4.152207184E1,4.601673420E1
1.286303250E0,1.982939529E1,-5.224437714E-1,-4.154631042E1,4.603882899E1
1.296352250E0,1.985342026E1,-5.178318024E-1,-4.154989624E1,4.605236501E1
1.306401250E0,1.987681770E1,-4.772324562E-1,-4.155738831E1,4.606877636E1
1.316450250E0,1.989226341E1,-4.841475487E-1,-4.151044464E1,4.603317887E1
1.326500250E0,1.989686775E1,-4.581923485E-1,-4.148629761E1,4.601313047E1
1.336549250E0,1.991517448E1,-4.795579910E-1,-4.145919037E1,4.599683268E1
1.346598250E0,1.988529015E1,-4.513845444E-1,-4.149169159E1,4.601292191E1
1.356647250E0,1.984103394E1,-4.272866249E-1,-4.146827698E1,4.597246129E1
1.366697250E0,1.976310539E1,-4.520411491E-1,-4.149241638E1,4.596091049E1
1.376746250E0,1.976261711E1,-3.730792999E-1,-4.149302673E1,4.596054276E1
1.386795250E0,1.971208954E1,-2.944869995E-1,-4.148266602E1,4.592891003E1
1.396844250E0,1.977508163E1,-2.944965363E-1,-4.148542023E1,4.595846683E1
1.406894250E0,1.975070953E1,-2.919559479E-1,-4.149412537E1,4.595582885E1
1.416943250E0,1.970217323E1,-3.350057602E-1,-4.140586853E1,4.585557554E1
1.426992250E0,1.966821861E1,-2.741322517E-1,-4.145420074E1,4.588425363E1
1.437041250E0,1.964428711E1,-2.913012505E-1,-4.143995667E1,4.586123506E1
1.447090250E0,1.966561890E1,-3.359766006E-1,-4.154563904E1,4.596617854E1
1.457140250E0,1.968971252E1,-2.834577560E-1,-4.151587677E1,4.594924539E1
1.467189250E0,1.965783882E1,-2.615675926E-1,-4.155187988E1,4.596800808E1
1.477238250E0,1.973013496E1,-3.080835342E-1,-4.158242035E1,4.602684894E1
1.487287250E0,1.977367973E1,-3.379368782E-1,-4.149676514E1,4.596840359E1
1.497337250E0,1.983031464E1,-4.314908981E-1,-4.144728088E1,4.594893530E1
1.507386250E0,1.981036758E1,-4.229021072E-1,-4.144084930E1,4.593444787E1
1.517435250E0,1.982588959E1,-4.349761009E-1,-4.138172913E1,4.588793532E1
1.527484250E0,1.981446648E1,-4.665207863E-1,-4.142773438E1,4.592480701E1
1.537534250E0,1.982312584E1,-3.433609009E-1,-4.148983002E1,4.598347757E1
1.547583250E0,1.981521416E1,-3.573584557E-1,-4.167870331E1,4.615067417E1
1.557632250E0,1.981202888E1,-4.377822876E-1,-4.171914673E1,4.618652775E1
1.567681250E0,1.979184532E1,-4.659552574E-1,-4.167140961E1,4.613502611E1
1.577731250E0,1.978277206E1,-3.828792572E-1,-4.163641357E1,4.609875923E1
1.587780250E0,1.973833656E1,-3.676733971E-1,-4.158258057E1,4.603094742E1
1.597829250E0,1.971386909E1,-3.876008987E-1,-4.154202271E1,4.598398112E1
1.607878250E0,1.977056694E1,-3.714075089E-1,-4.152715302E1,4.599475729E1
1.617927250E0,1.982971191E1,-4.457979202E-1,-4.146100616E1,4.596119279E1
1.627977250E0,1.981509590E1,-4.676032066E-1,-4.147285461E1,4.596579542E1
1.638026250E0,1.981624222E1,-3.866014481E-1,-4.148730469E1,4.597857508E1
1.648075250E0,1.980975723E1,-3.875298500E-1,-4.145394135E1,4.594568439E1
1.658124250E0,1.982875061E1,-3.465862274E-1,-4.147794342E1,4.597520270E1
1.668174250E0,1.974834442E1,-3.337545395E-1,-4.154814911E1,4.600388238E1
1.678223250E0,1.972731590E1,-3.749127388E-1,-4.158745575E1,4.603068572E1
1.688272250E0,1.974104500E1,-3.168735504E-1,-4.162498474E1,4.607004039E1
1.698321250E0,1.971676826E1,-2.698011398E-1,-4.159554291E1,4.603273762E1
1.708371250E0,1.976591301E1,-3.276524544E-1,-4.158608246E1,4.604563961E1
1.718420250E0,1.981550789E1,-3.862857819E-1,-4.148162079E1,4.597312729E1
1.728469250E0,1.980273628E1,-4.093155861E-1,-4.147943115E1,4.596584724E1
1.738518250E0,1.979453850E1,-3.719224930E-1,-4.146932983E1,4.595288236E1
1.748568250E0,1.976928139E1,-3.726434708E-1,-4.148101807E1,4.595256478E1
1.758617250E0,1.979878235E1,-3.751521111E-1,-4.153502655E1,4.601402995E1
1.768666250E0,1.978069496E1,-3.695130348E-1,-4.153507233E1,4.600624595E1
1.778715250E0,1.973027992E1,-3.413496017E-1,-4.162738800E1,4.606777504E1
1.788764250E0,1.969064903E1,-3.796830177E-1,-4.164485168E1,4.606690233E1
1.798814250E0,1.968029785E1,-4.597134590E-1,-4.161946106E1,4.604025411E1
1.808863250E0,1.974063110E1,-5.039405823E-1,-4.154942322E1,4.600327208E1
1.818912250E0,1.976629639E1,-5.024571419E-1,-4.148996735E1,4.596059537E1
1.828961250E0,1.976760674E1,-5.289869308E-1,-4.149173737E1,4.596305443E1
1.839011250E0,1.976779556E1,-4.898934364E-1,-4.158650208E1,4.604826698E1
1.849060250E0,1.977948570E1,-5.049872398E-1,-4.162207031E1,4.608557045E1
1.859109250E0,1.983259010E1,-4.360914230E-1,-4.160575104E1,4.609295310E1
1.869158250E0,1.981776047E1,-3.981003761E-1,-4.159648132E1,4.607786206E1
1.879208250E0,1.975127602E1,-3.222503662E-1,-4.184268951E1,4.627123745E1
1.889257250E0,1.975123787E1,-3.619995117E-1,-4.193137360E1,4.635172632E1
1.899306250E0,1.970748711E1,-3.599514961E-1,-4.188760376E1,4.629347645E1
1.909355250E0,1.975249672E1,-3.634948730E-1,-4.183460999E1,4.626475816E1
1.919404250E0,1.981835747E1,-3.626365662E-1,-4.179709625E1,4.625901051E1
1.929454250E0,1.984386063E1,-3.757314682E-1,-4.175186157E1,4.622918908E1
1.939503250E0,1.981431007E1,-3.180670738E-1,-4.180611420E1,4.626509737E1
1.949552250E0,1.980571365E1,-3.537898064E-1,-4.167848206E1,4.614636851E1
1.959601250E0,1.973095894E1,-4.482722282E-1,-4.153208160E1,4.598288259E1
1.969651250E0,1.978302765E1,-4.265427589E-1,-4.173233795E1,4.618590859E1
1.979700250E0,1.972258186E1,-4.434022903E-1,-4.177828217E1,4.620174998E1
1.989749250E0,1.974537468E1,-4.461703300E-1,-4.179185486E1,4.622378199E1
1.999798250E0,1.975575829E1,-3.877277374E-1,-4.184658051E1,4.627717167E1
2.009848250E0,1.974754715E1,-3.931121826E-1,-4.194031525E1,4.635849651E1
2.019897250E0,1.974074554E1,-3.542442322E-1,-4.178608704E1,4.621579377E1
2.029946250E0,1.971699905E1,-3.864641190E-1,-4.168276978E1,4.611250050E1
2.039995250E0,1.966332436E1,-4.564471245E-1,-4.161086273E1,4.602519490E1
2.050044250E0,1.966198730E1,-4.326462746E-1,-4.158438110E1,4.600045303E1
2.060094250E0,1.964713287E1,-4.303374290E-1,-4.149311829E1,4.591158770E1
2.070143250E0,1.962410736E1,-4.337301254E-1,-4.157054138E1,4.597176984E1
2.080192250E0,1.968963242E1,-4.040217400E-1,-4.168855286E1,4.610618502E1
2.090241250E0,1.969316292E1,-3.950858116E-1,-4.167171478E1,4.609239169E1
2.100291250E0,1.970623970E1,-3.774456978E-1,-4.160134888E1,4.603423266E1
2.110340250E0,1.972318077E1,-3.925542831E-1,-4.151804352E1,4.596635613E1
2.120389250E0,1.969956589E1,-4.179224968E-1,-4.150296021E1,4.594282600E1
2.130438250E0,1.969104385E1,-3.983874321E-1,-4.146496582E1,4.590467635E1
2.140488250E0,1.968984222E1,-4.254446030E-1,-4.145238495E1,4.589303986E1
2.150537250E0,1.971152878E1,-4.221200943E-1,-4.146617126E1,4.591476790E1
2.160586250E0,1.969513702E1,-4.391961098E-1,-4.149785614E1,4.593651467E1
2.170635250E0,1.972284889E1,-4.044857025E-1,-4.155950928E1,4.600377363E1
2.180684250E0,1.974441338E1,-3.666834831E-1,-4.163928223E1,4.608477124E1
2.190734250E0,1.975676155E1,-3.465151787E-1,-4.172316742E1,4.616570588E1
2.200783250E0,1.970789146E1,-3.584151268E-1,-4.171460724E1,4.613716403E1
2.210832250E0,1.972152328E1,-3.457121849E-1,-4.173287201E1,4.615940428E1
2.220881250E0,1.968870354E1,-3.343682289E-1,-4.173218536E1,4.614468706E1
2.230931250E0,1.974666977E1,-3.991899490E-1,-4.172624969E1,4.616459935E1
2.240980250E0,1.977650642E1,-4.477558136E-1,-4.170363617E1,4.615738252E1
2.251029333E0,1.974804878E1,-3.896527290E-1,-4.166383362E1,4.610870082E1
2.261078333E0,1.967604637E1,-3.406739235E-1,-4.160530853E1,4.602460817E1
2.271128333E0,1.968029022E1,-3.338403702E-1,-4.152318573E1,4.595215148E1
2.281177333E0,1.975246239E1,-3.723826408E-1,-4.151729584E1,4.597808492E1
2.291226333E0,1.977169418E1,-3.857755661E-1,-4.164397430E1,4.610086018E1
2.301275333E0,1.970583153E1,-3.824591637E-1,-4.176788330E1,4.618465272E1
2.311324333E0,1.973298836E1,-3.573145866E-1,-4.179942322E1,4.622456365E1
2.321374333E0,1.972841454E1,-3.687152863E-1,-4.175009155E1,4.617809476E1
2.331423333E0,1.970255089E1,-3.728990555E-1,-4.171013641E1,4.613095539E1
2.341472333E0,1.973371315E1,-3.977990150E-1,-4.163591766E1,4.607740573E1
2.351521333E0,1.971914482E1,-4.323067665E-1,-4.159580231E1,4.603522924E1
2.361571333E0,1.973406982E1,-3.590793610E-1,-4.169811249E1,4.613344811E1
2.371620333E0,1.971602631E1,-4.043126106E-1,-4.172415161E1,4.614964777E1
2.381669333E0,1.969267273E1,-3.979306221E-1,-4.170036316E1,4.611810919E1
2.391718333E0,1.967610359E1,-4.831256866E-1,-4.171640778E1,4.612636058E1
2.401767333E0,1.968202019E1,-4.204926491E-1,-4.172885132E1,4.613952498E1
2.411817333E0,1.972138596E1,-3.705081940E-1,-4.177579498E1,4.619834831E1
2.421866333E0,1.972387886E1,-4.353137016E-1,-4.169358063E1,4.612564971E1
2.431915333E0,1.969249535E1,-4.269590378E-1,-4.156047058E1,4.599184038E1
2.441964333E0,1.968629265E1,-3.937544823E-1,-4.149129486E1,4.592638359E1
2.452014333E0,1.974256706E1,-3.320822716E-1,-4.155844879E1,4.601069331E1
2.462063333E0,1.970832634E1,-3.523645401E-1,-4.154592896E1,4.598485077E1
2.472112333E0,1.977089882E1,-3.878283501E-1,-4.150121307E1,4.597161665E1
2.482161333E0,1.983742714E1,-4.030194283E-1,-4.151940155E1,4.601680829E1
2.492211333E0,1.984557533E1,-3.773131371E-1,-4.153539276E1,4.603453136E1
2.502260333E0,1.979021454E1,-3.778457642E-1,-4.152996063E1,4.600579299E1
2.512309333E0,1.977159882E1,-4.273157120E-1,-4.165197754E1,4.610841519E1
2.522358333E0,1.979522705E1,-4.333829880E-1,-4.166090393E1,4.612667071E1
2.532407333E0,1.979369926E1,-3.579120636E-1,-4.167896271E1,4.614167925E1
2.542457333E0,1.976703453E1,-2.465391159E-1,-4.169240570E1,4.614166370E1
2.552506333E0,1.970241928E1,-2.963509560E-1,-4.165117645E1,4.607704037E1
2.562555333E0,1.968809128E1,-4.057917595E-1,-4.166355896E1,4.608294425E1
2.572604333E0,1.973410606E1,-4.103479385E-1,-4.170470428E1,4.613984923E1
2.582654333E0,1.971934509E1,-4.175066948E-1,-4.170370483E1,4.613269859E1
2.592703333E0,1.972766495E1,-3.839144707E-1,-4.172596741E1,4.615608855E1
2.602752333E0,1.977550888E1,-3.486795425E-1,-4.169637299E1,4.614953791E1
2.612801333E0,1.975829887E1,-3.511171341E-1,-4.161177826E1,4.606575461E1
2.622850333E0,1.973256111E1,-3.879103661E-1,-4.164474487E1,4.608480463E1
2.632900333E0,1.975518990E1,-4.268288612E-1,-4.171008301E1,4.615388104E1
2.642949333E0,1.982064247E1,-4.404163361E-1,-4.173671722E1,4.620611863E1
2.652998333E0,1.982638931E1,-4.153232574E-1,-4.171382904E1,4.618767952E1
2.663047333E0,1.979264641E1,-3.222179413E-1,-4.176339722E1,4.621724812E1
2.673097333E0,1.974356079E1,-2.238049507E-1,-4.192130280E1,4.633847116E1
2.683146333E0,1.976871300E1,-2.277684212E-1,-4.190297699E1,4.633263831E1
2.693195333E0,1.975642967E1,-1.238627434E-1,-4.192962646E1,4.635111035E1
2.703244333E0,1.967267990E1,-4.889059067E-2,-4.193556213E1,4.632070915E1
2.713294333E0,1.970308495E1,-8.823490143E-2,-4.199050903E1,4.638342582E1
2.723343333E0,1.967134857E1,-1.436314583E-1,-4.188356018E1,4.627326656E1
2.733392333E0,1.971622086E1,-1.740036011E-1,-4.193817139E1,4.634188021E1
2.743441333E0,1.966558456E1,-1.464710236E-1,-4.195652008E1,4.633687783E1
2.753490333E0,1.960910988E1,-1.412668228E-1,-4.197183990E1,4.632680101E1
2.763540333E0,1.963814163E1,-1.632003784E-1,-4.193489838E1,4.630571177E1
2.773589333E0,1.969031906E1,-1.916022301E-1,-4.198538971E1,4.637368139E1
2.783638333E0,1.964221573E1,-2.509474754E-1,-4.196430206E1,4.633446084E1
2.793687333E0,1.963988876E1,-2.405257225E-1,-4.198104858E1,4.634858707E1
2.803737333E0,1.966148376E1,-2.117214203E-1,-4.198511505E1,4.636128402E1
2.813786333E0,1.967268562E1,-2.068419456E-1,-4.201438141E1,4.639251651E1
2.823835333E0,1.966095161E1,-3.196125031E-1,-4.197781372E1,4.635506461E1
2.833884333E0,1.968355942E1,-3.271689415E-1,-4.198744965E1,4.637343505E1
2.843933333E0,1.975112343E1,-3.482809067E-1,-4.194364166E1,4.636267089E1
2.853983333E0,1.983162308E1,-3.515605927E-1,-4.196201324E1,4.641365558E1
2.864032333E0,1.988018608E1,-3.852419853E-1,-4.197508240E1,4.644650420E1
2.874081333E0,1.987642288E1,-4.139857292E-1,-4.179524994E1,4.628268022E1
2.884130333E0,1.983420944E1,-4.383220673E-1,-4.175345612E1,4.622703850E1
2.894180333E0,1.982279587E1,-4.696125984E-1,-4.186363220E1,4.632199772E1
2.904229333E0,1.985918236E1,-4.775247574E-1,-4.184364319E1,4.631960308E1
2.914278333E0,1.977479935E1,-4.072289467E-1,-4.190181732E1,4.633541647E1
2.924327333E0,1.973059845E1,-3.498787880E-1,-4.196688843E1,4.637497876E1
2.934376333E0,1.975346375E1,-2.935929298E-1,-4.197444153E1,4.639115507E1
2.944426333E0,1.975714302E1,-3.001151085E-1,-4.200569153E1,4.642103931E1
2.954475333E0,1.979635239E1,-3.303856850E-1,-4.191639709E1,4.635719003E1
2.964524333E0,1.985349083E1,-3.808307648E-1,-4.192682648E1,4.639143141E1
2.974573333E0,1.983665657E1,-3.875031471E-1,-4.197583771E1,4.642859091E1
2.984623333E0,1.976902199E1,-3.854942322E-1,-4.190483856E1,4.633549753E1
2.994672333E0,1.973768806E1,-3.628501892E-1,-4.186987305E1,4.629032576E1
3.004721333E0,1.969668770E1,-3.005704880E-1,-4.193511200E1,4.633145225E1
3.014770333E0,1.974897575E1,-3.005614281E-1,-4.197560883E1,4.639034508E1
3.024819333E0,1.974787521E1,-2.719917297E-1,-4.195571899E1,4.637170378E1
3.034869333E0,1.977234268E1,-3.789587021E-1,-4.196160126E1,4.638820028E1
3.044918333E0,1.983220482E1,-4.961738586E-1,-4.191267395E1,4.637062404E1
3.054967333E0,1.985516930E1,-4.791464806E-1,-4.186569977E1,4.633782630E1
3.065016333E0,1.991131783E1,-4.796161652E-1,-4.184206390E1,4.634057532E1
3.075066333E0,1.986314583E1,-3.525567055E-1,-4.194647980E1,4.641310188E1
3.085115333E0,1.986180305E1,-3.847723007E-1,-4.199880219E1,4.646007593E1
3.095164333E0,1.983965492E1,-4.086012840E-1,-4.198017120E1,4.643397072E1
3.105213333E0,1.979787445E1,-2.961149216E-1,-4.199478912E1,4.642850235E1
3.115262333E0,1.983463478E1,-2.534246445E-1,-4.200823975E1,4.645609936E1
3.125312333E0,1.982559013E1,-2.198572159E-1,-4.198413086E1,4.643026605E1
3.135361333E0,1.980410004E1,-1.513357162E-1,-4.198435974E1,4.642102696E1
3.145410333E0,1.979104042E1,-1.357631683E-1,-4.194465637E1,4.637949882E1
3.155459333E0,1.981802940E1,-2.617554665E-1,-4.199549103E1,4.643752870E1
3.165509333E0,1.984786034E1,-3.283424377E-1,-4.204740906E1,4.649763410E1
3.175558333E0,1.983954048E1,-3.520317078E-1,-4.211315918E1,4.655372669E1
3.185607333E0,1.980351830E1,-4.265403748E-1,-4.214596558E1,4.656869859E1
3.195656333E0,1.979935646E1,-4.450387955E-1,-4.214876556E1,4.656963618E1
3.205705333E0,1.985128975E1,-4.424662590E-1,-4.218223572E1,4.662199579E1
