"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.702961250E1,3.126911163E0,-2.054231262E1,-4.083790970E1
1.713011350E1,3.781248093E0,-2.054763031E1,-4.165401840E1
1.723061350E1,4.136825562E0,-2.061495972E1,-4.195629501E1
1.733111888E1,3.851572037E0,-2.088091278E1,-4.181808090E1
1.743161988E1,4.582527161E0,-2.156894493E1,-4.161331558E1
1.753211988E1,5.449708939E0,-2.142243767E1,-4.156148911E1
1.763262088E1,6.370859146E0,-2.014956093E1,-4.196670914E1
1.773312187E1,6.013538361E0,-1.986606789E1,-4.189707947E1
1.783362287E1,7.112710953E0,-1.982734680E1,-4.116525650E1
1.793412287E1,8.529664993E0,-1.963948631E1,-4.043290710E1
1.803462387E1,9.344594955E0,-2.009610558E1,-3.977780914E1
1.813512487E1,8.557279587E0,-1.931986427E1,-3.987271500E1
1.823562588E1,7.483236313E0,-1.844227600E1,-4.061648560E1
1.833612829E1,7.893831253E0,-1.750581360E1,-4.155752563E1
1.843662929E1,8.963582993E0,-1.664557838E1,-4.184601212E1
1.853713029E1,9.321044922E0,-1.731519890E1,-4.103189850E1
1.863763129E1,9.634719849E0,-1.774708176E1,-4.042416763E1
1.873813129E1,1.074876785E1,-1.742160034E1,-4.017699814E1
1.883863229E1,1.078541756E1,-1.612744331E1,-4.017741013E1
1.893913329E1,1.104612350E1,-1.616762352E1,-3.966395187E1
1.903963429E1,1.149625397E1,-1.528611565E1,-3.935488129E1
1.914013529E1,1.179217720E1,-1.494226074E1,-3.898472595E1
1.924063529E1,1.221824265E1,-1.401522827E1,-3.909329987E1
1.934112904E1,1.204445648E1,-1.368788719E1,-3.916188812E1
1.944163004E1,1.043393135E1,-1.389383698E1,-3.990244293E1
1.954213104E1,9.379444122E0,-1.388763046E1,-4.080874252E1
1.964263104E1,8.634283066E0,-1.309533501E1,-4.146158218E1
1.974313204E1,7.506961823E0,-1.294385433E1,-4.176394272E1
1.984363304E1,8.976631165E0,-1.095455360E1,-4.235335541E1
1.994413404E1,9.009494781E0,-1.111607170E1,-4.242010880E1
2.004463504E1,8.244747162E0,-1.126938152E1,-4.252130127E1
2.014513604E1,7.350648880E0,-1.132570839E1,-4.287258148E1
2.024563592E1,7.423446655E0,-1.235211849E1,-4.232503510E1
2.034613692E1,6.879350662E0,-1.396045494E1,-4.186585236E1
2.044663792E1,7.304149628E0,-1.396539307E1,-4.216280746E1
2.054713892E1,6.519489288E0,-1.409697914E1,-4.246356964E1
2.064763992E1,5.305801392E0,-1.503315163E1,-4.267370987E1
2.074814092E1,3.318147659E0,-1.558525658E1,-4.325403214E1
2.084864092E1,2.786165237E0,-1.551988602E1,-4.397550964E1
2.094914192E1,2.579065323E0,-1.559616470E1,-4.420154953E1
2.104964292E1,2.245382309E0,-1.685517883E1,-4.420735931E1
2.115014392E1,2.663063049E0,-1.712313271E1,-4.416508865E1
2.125064492E1,3.365011215E0,-1.682176018E1,-4.424747467E1
2.135114592E1,3.354043961E0,-1.685798645E1,-4.402552795E1
2.145164692E1,4.531887054E0,-1.706237793E1,-4.343349838E1
2.155214692E1,5.925901413E0,-1.707011986E1,-4.312420654E1
2.165264792E1,6.188856125E0,-1.718385696E1,-4.270304489E1
2.175314892E1,4.369331360E0,-1.732476616E1,-4.265217209E1
2.185364992E1,3.080999374E0,-1.848996925E1,-4.246371460E1
2.195415092E1,2.832063675E0,-1.855303764E1,-4.267282867E1
2.205465192E1,2.887256622E0,-1.859149551E1,-4.290463638E1
2.215515292E1,3.107612610E0,-1.872674179E1,-4.274474716E1
2.225565375E1,3.676815033E0,-1.875992966E1,-4.264344788E1
2.235615375E1,5.797748566E0,-1.726989746E1,-4.292072296E1
2.245665475E1,7.693237305E0,-1.559053230E1,-4.306087494E1
2.255715575E1,7.309099197E0,-1.567392731E1,-4.286122894E1
2.265765575E1,8.793460846E0,-1.553400993E1,-4.178881454E1
2.275815675E1,9.815805435E0,-1.555748749E1,-4.102559280E1
2.285865675E1,9.930170059E0,-1.551399040E1,-4.085468674E1
2.295915775E1,9.721351624E0,-1.506427956E1,-4.082691193E1
2.305965775E1,9.425636292E0,-1.483929062E1,-4.085844803E1
2.316015775E1,9.617259979E0,-1.372217178E1,-4.136140060E1
2.326065837E1,9.078479767E0,-1.445341682E1,-4.141627502E1
2.336115837E1,9.127990723E0,-1.487715530E1,-4.095986938E1
2.346165737E1,9.677204132E0,-1.507615280E1,-4.063148117E1
2.356215737E1,1.053351402E1,-1.337223530E1,-4.062967300E1
2.366265737E1,1.110217857E1,-1.302746010E1,-4.062827682E1
2.376315637E1,1.136572075E1,-1.237254238E1,-4.087878036E1
2.386365538E1,1.182926559E1,-1.241331577E1,-4.036701584E1
2.396415538E1,1.220750427E1,-1.291065884E1,-3.988589859E1
2.406465438E1,1.227295303E1,-1.402961349E1,-3.933557510E1
2.416515338E1,1.172554016E1,-1.477955055E1,-3.891311646E1
2.426565250E1,1.125592422E1,-1.615700340E1,-3.864269257E1
2.436615150E1,1.003491974E1,-1.629033661E1,-3.950219345E1
2.446665050E1,8.707593918E0,-1.636751175E1,-4.015687180E1
2.456714950E1,8.102102280E0,-1.651375198E1,-4.008979034E1
2.466764850E1,7.656059265E0,-1.646700096E1,-4.022124100E1
2.476814650E1,7.357667923E0,-1.559329796E1,-4.058297348E1
2.486864550E1,7.173006058E0,-1.561953545E1,-4.070222092E1
2.496914450E1,7.644224167E0,-1.346271324E1,-4.150360107E1
2.506964250E1,8.038051605E0,-1.235500813E1,-4.160556030E1
2.517014050E1,7.755870819E0,-1.204093647E1,-4.194714737E1
2.527063863E1,7.569177628E0,-1.246281719E1,-4.210852051E1
2.537113663E1,6.665233612E0,-1.200202465E1,-4.302349091E1
2.547163462E1,5.612352371E0,-1.407957840E1,-4.293033600E1
2.557213362E1,5.508638382E0,-1.471607399E1,-4.375893021E1
2.567263163E1,5.416091919E0,-1.559882355E1,-4.407149887E1
2.577312963E1,4.598331451E0,-1.615683365E1,-4.421462631E1
2.587362762E1,4.470560074E0,-1.636547089E1,-4.447900772E1
2.597412562E1,4.886449814E0,-1.391106606E1,-4.543551254E1
2.607462363E1,5.106241226E0,-1.349895859E1,-4.564923096E1
2.617512163E1,5.781782150E0,-1.416736221E1,-4.499563980E1
2.627562050E1,6.570005417E0,-1.527383804E1,-4.424992752E1
2.637611750E1,8.005258560E0,-1.604414940E1,-4.378065872E1
2.647661550E1,8.225069046E0,-1.665113640E1,-4.346919250E1
2.657711350E1,8.159650803E0,-1.726482201E1,-4.325167847E1
2.667761050E1,8.527891159E0,-1.944631004E1,-4.294480515E1
2.677810850E1,9.612154007E0,-1.719161987E1,-4.401119995E1
2.687860650E1,1.101684761E1,-1.588109779E1,-4.426245880E1
2.697910350E1,1.015325737E1,-1.552758980E1,-4.448751450E1
2.707960150E1,9.563516617E0,-1.592953873E1,-4.417086411E1
2.718009850E1,9.870807648E0,-1.553296661E1,-4.437618256E1
2.728059525E1,9.804298401E0,-1.586638832E1,-4.425552368E1
2.738109325E1,1.021542549E1,-1.591770744E1,-4.380951309E1
2.748159025E1,1.131620216E1,-1.566818237E1,-4.322643661E1
2.758208825E1,1.137767410E1,-1.556673813E1,-4.308153534E1
2.768258525E1,1.000414467E1,-1.585220528E1,-4.273297501E1
2.778308325E1,7.491239548E0,-1.657245064E1,-4.324116898E1
2.788358125E1,5.228755951E0,-1.659566116E1,-4.370391464E1
2.798407925E1,4.331081390E0,-1.634781265E1,-4.402717590E1
2.808457625E1,3.481895447E0,-1.675764465E1,-4.416064072E1
2.818507425E1,2.552062988E0,-1.728325272E1,-4.403458405E1
2.828557237E1,2.897315979E0,-1.694787788E1,-4.392744064E1
2.838607037E1,4.290721893E0,-1.612468910E1,-4.433341980E1
2.848656838E1,5.085620880E0,-1.644947433E1,-4.425006104E1
2.858706638E1,7.076774597E0,-1.667513466E1,-4.393598175E1
2.868756538E1,8.999864578E0,-1.677840424E1,-4.379145050E1
2.878806337E1,1.035919380E1,-1.772461891E1,-4.379436111E1
2.888856138E1,1.009848022E1,-1.933516884E1,-4.338579559E1
