"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.697278633E1,-2.015339851E0,1.976376724E1,-4.555880737E1
4.707327033E1,-1.908734322E0,1.965102005E1,-4.510410309E1
4.717375433E1,-2.018848419E0,1.979175949E1,-4.565509033E1
4.727423833E1,-1.814133644E0,1.960021400E1,-4.578478241E1
4.737472233E1,-1.920948982E0,1.980333328E1,-4.563423157E1
4.747520733E1,-1.985009193E0,1.983855820E1,-4.560115814E1
4.757569133E1,-2.016518593E0,1.981233215E1,-4.546853638E1
4.767617500E1,-2.061999321E0,1.977915764E1,-4.519466400E1
4.777665900E1,-2.127658844E0,1.979162216E1,-4.535856628E1
4.787714300E1,-2.062853813E0,1.981553841E1,-4.567851257E1
4.797762800E1,-2.066906929E0,1.983917236E1,-4.571093750E1
4.807811200E1,-2.080982208E0,1.981389046E1,-4.566096497E1
4.817859600E1,-2.129738808E0,1.999831581E1,-4.572259521E1
4.827908000E1,-2.122317314E0,1.978501129E1,-4.538696289E1
4.837956400E1,-2.054700851E0,1.988676453E1,-4.580481720E1
4.848004800E1,-1.971810341E0,1.984363174E1,-4.551031494E1
4.858053200E1,-1.972033501E0,1.987812996E1,-4.560564423E1
4.868101750E1,-2.061230659E0,1.988164902E1,-4.544526672E1
4.878150150E1,-2.033655167E0,1.988817215E1,-4.553436279E1
4.888198550E1,-2.010004997E0,1.991335678E1,-4.561856842E1
4.898246950E1,-2.074788094E0,2.003259659E1,-4.547586060E1
4.908295350E1,-2.068359375E0,2.000500107E1,-4.556302643E1
4.918343750E1,-1.948368073E0,1.988138199E1,-4.557317352E1
4.928392150E1,-1.969822884E0,2.004167938E1,-4.562841797E1
4.938440550E1,-2.088456154E0,2.006427383E1,-4.558915710E1
4.948489050E1,-1.999482155E0,1.985510063E1,-4.562502289E1
4.958537450E1,-2.080373764E0,1.992429352E1,-4.542043304E1
4.968586125E1,-2.078424454E0,2.003911209E1,-4.538131714E1
4.978634525E1,-2.014943123E0,1.998855591E1,-4.532935333E1
4.988682925E1,-1.903103828E0,2.017845917E1,-4.557421875E1
4.998731325E1,-1.910396576E0,2.005319977E1,-4.572510529E1
5.008779725E1,-1.881070137E0,1.999154282E1,-4.566722870E1
5.018828125E1,-1.737986565E0,1.995003700E1,-4.537364960E1
5.028876525E1,-1.736639977E0,1.980578232E1,-4.535771942E1
5.038924925E1,-1.740997314E0,1.960515213E1,-4.533130646E1
5.048973325E1,-1.706446648E0,1.964690208E1,-4.524158478E1
5.059021725E1,-1.679572105E0,1.946220398E1,-4.541939545E1
5.069069800E1,-1.686518669E0,1.940516281E1,-4.529449463E1
5.079118200E1,-1.590628624E0,1.950844574E1,-4.538347626E1
5.089166600E1,-1.742593765E0,1.956018066E1,-4.557064819E1
5.099215000E1,-1.793816566E0,1.955986977E1,-4.549085236E1
5.109263400E1,-1.747642517E0,1.945668411E1,-4.569769287E1
5.119311800E1,-1.685852051E0,1.957148361E1,-4.560890198E1
5.129360200E1,-1.693004608E0,1.944125366E1,-4.560191345E1
5.139408600E1,-1.562767982E0,1.935011673E1,-4.559642792E1
5.149457000E1,-1.584917068E0,1.951144218E1,-4.553512573E1
5.159505400E1,-1.704658508E0,1.959370422E1,-4.573233795E1
5.169553858E1,-1.766799927E0,1.947967148E1,-4.536997986E1
5.179602258E1,-1.691962242E0,1.952167511E1,-4.550447845E1
5.189650658E1,-1.722052574E0,1.952485847E1,-4.540943909E1
5.199699058E1,-1.689758301E0,1.951947403E1,-4.546642303E1
5.209747458E1,-1.632400513E0,1.951755524E1,-4.540201569E1
5.219795858E1,-1.609889030E0,1.956427002E1,-4.531038666E1
5.229844258E1,-1.667799950E0,1.965201950E1,-4.549265289E1
5.239892658E1,-1.703046799E0,1.951731110E1,-4.553179932E1
5.249941058E1,-1.697111130E0,1.963237762E1,-4.522592926E1
5.259989458E1,-1.710159302E0,1.961350632E1,-4.551637268E1
5.270037788E1,-1.777543068E0,1.980639267E1,-4.545645142E1
5.280086188E1,-1.678666115E0,1.949972153E1,-4.548793793E1
5.290134587E1,-1.603718758E0,1.960847092E1,-4.507842255E1
5.300182987E1,-1.787164688E0,1.970860863E1,-4.533189392E1
5.310231387E1,-1.684617043E0,1.967226410E1,-4.522554016E1
5.320279787E1,-1.781904221E0,1.978109741E1,-4.533344269E1
5.330328087E1,-1.946851730E0,1.943402290E1,-4.573950195E1
5.340376487E1,-2.102159500E0,1.915496445E1,-4.618104553E1
5.350424887E1,-2.295603752E0,1.873918152E1,-4.634507751E1
5.360473287E1,-2.395688057E0,1.856846428E1,-4.636045074E1
5.370522062E1,-2.377841949E0,1.836093140E1,-4.645599365E1
5.380570463E1,-2.436359406E0,1.823204041E1,-4.661051178E1
5.390618862E1,-2.591379166E0,1.859750748E1,-4.630661774E1
5.400667262E1,-2.503842354E0,1.862547112E1,-4.638566589E1
5.410715662E1,-2.332793236E0,1.910379410E1,-4.614363861E1
5.420763963E1,-1.954394341E0,1.901869202E1,-4.594126129E1
5.430812363E1,-1.651500702E0,1.928493690E1,-4.606685638E1
5.440860762E1,-1.521022797E0,1.972608566E1,-4.598503876E1
5.450909162E1,-1.480668068E0,1.956417847E1,-4.592757416E1
5.460957562E1,-1.494033813E0,1.954525375E1,-4.587877655E1
5.471005575E1,-1.615698814E0,1.999477768E1,-4.575136566E1
5.481053975E1,-1.454648972E0,1.985642242E1,-4.567126465E1
5.491102275E1,-1.495113373E0,1.999776077E1,-4.563005829E1
5.501150675E1,-1.458760262E0,1.995214081E1,-4.573246765E1
5.511199075E1,-1.470338821E0,1.976299667E1,-4.584627533E1
5.521247475E1,-1.592989922E0,1.993732071E1,-4.569394684E1
5.531295875E1,-1.649319649E0,1.994593430E1,-4.583884430E1
5.541344275E1,-1.732147217E0,1.997281647E1,-4.559400940E1
5.551392575E1,-1.635860443E0,2.002727509E1,-4.586450195E1
5.561440975E1,-1.784277916E0,2.005943298E1,-4.550694275E1
5.571489371E1,-1.710025787E0,2.003184319E1,-4.567565918E1
5.581537771E1,-1.586471558E0,2.006379700E1,-4.562772369E1
5.591586171E1,-1.685120583E0,1.995298386E1,-4.562420654E1
5.601634471E1,-1.763232231E0,2.004595566E1,-4.570291901E1
5.611682871E1,-1.662676811E0,2.002334785E1,-4.577331543E1
5.621731271E1,-1.754561424E0,1.995778084E1,-4.563127899E1
5.631779671E1,-1.688459396E0,1.986478806E1,-4.574755859E1
5.641827971E1,-1.417083740E0,1.951002502E1,-4.567996216E1
5.651876371E1,-1.234972954E0,1.900354958E1,-4.572222137E1
5.661924783E1,-1.162502289E0,1.868481064E1,-4.594335175E1
5.671973183E1,-1.004425049E0,1.820476913E1,-4.633554077E1
5.682021483E1,-8.336114883E-1,1.784105301E1,-4.647760773E1
5.692069883E1,-9.297513962E-1,1.803189468E1,-4.664562988E1
5.702118283E1,-7.206535339E-1,1.809692383E1,-4.642518616E1
5.712166683E1,-7.067499161E-1,1.842315865E1,-4.609612274E1
5.722214983E1,-8.487939835E-1,1.830506516E1,-4.605387115E1
5.732263383E1,-7.676115036E-1,1.795611572E1,-4.584671783E1
5.742311783E1,-7.951698303E-1,1.784331703E1,-4.611045074E1
5.752360183E1,-8.502197266E-1,1.787527847E1,-4.595828247E1
5.762408562E1,-9.377918243E-1,1.783501434E1,-4.609319305E1
5.772456962E1,-1.114682198E0,1.805878067E1,-4.616480255E1
5.782505362E1,-1.171145439E0,1.817792130E1,-4.614591217E1
5.792553763E1,-1.159623146E0,1.819096947E1,-4.611422729E1
5.802602062E1,-1.122440338E0,1.814239502E1,-4.632415771E1
5.812650462E1,-1.111595154E0,1.817652893E1,-4.653376770E1
5.822698862E1,-1.083168030E0,1.813168716E1,-4.630887604E1
5.832747163E1,-1.051715851E0,1.813102722E1,-4.630600739E1
5.842795562E1,-9.953575134E-1,1.817095375E1,-4.624429321E1
5.852843962E1,-9.558067322E-1,1.800683594E1,-4.630905914E1
5.862892171E1,-1.018133163E0,1.808829880E1,-4.616342926E1
5.872940571E1,-9.894990921E-1,1.811983109E1,-4.633511353E1
5.882988971E1,-9.790563583E-1,1.813962173E1,-4.623916626E1
5.893037271E1,-8.829956055E-1,1.800725555E1,-4.627882385E1
5.903085671E1,-8.547401428E-1,1.800115585E1,-4.613925171E1
5.913134071E1,-7.917881012E-1,1.792832947E1,-4.629852295E1
5.923182371E1,-8.254375458E-1,1.803967667E1,-4.650446320E1
5.933230771E1,-8.872442245E-1,1.821920776E1,-4.646725464E1
5.943279171E1,-9.148550034E-1,1.814366150E1,-4.637271118E1
5.953327471E1,-8.153486252E-1,1.812576294E1,-4.617706299E1
5.963375908E1,-9.369182587E-1,1.833236313E1,-4.639600372E1
5.973424308E1,-8.547191620E-1,1.818633270E1,-4.630287933E1
5.983472608E1,-9.724311829E-1,1.829797363E1,-4.633795166E1
5.993521008E1,-9.396915436E-1,1.817646027E1,-4.632712555E1
6.003569408E1,-1.023000717E0,1.815906143E1,-4.619796753E1
6.013617708E1,-1.007766724E0,1.827543259E1,-4.623266602E1
6.023666108E1,-1.004490852E0,1.837757874E1,-4.637278748E1
6.033714508E1,-1.056921005E0,1.843045044E1,-4.658529663E1
6.043762808E1,-1.022607803E0,1.830036163E1,-4.631765747E1
6.053811208E1,-9.252729416E-1,1.817355347E1,-4.639236450E1
6.063859458E1,-1.087886810E0,1.841729546E1,-4.645214081E1
6.073907858E1,-1.163604736E0,1.847265434E1,-4.647022247E1
6.083956258E1,-1.092695236E0,1.839850998E1,-4.648384094E1
6.094004558E1,-1.077961922E0,1.836205673E1,-4.623990631E1
6.104052958E1,-1.149158478E0,1.853897667E1,-4.605669403E1
