"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.899440829E1,2.547702026E-1,7.671546936E-1,8.291557617E0
1.909490929E1,1.760339355E-1,1.349294128E0,8.248447266E0
1.919541029E1,5.749543762E-1,7.608677673E-1,1.054362442E1
1.929590404E1,2.097138977E-1,5.652246094E-1,1.187899750E1
1.939640504E1,-8.622070312E-2,-2.044747925E-1,1.089075256E1
1.949690504E1,-3.691323853E-1,-5.209167480E-2,9.271419983E0
1.959740604E1,-2.803669739E-1,5.433700562E-1,8.325686646E0
1.969790704E1,-6.167175293E-2,9.068142700E-1,8.218210144E0
1.979840804E1,-8.258326721E-1,1.104702759E-1,1.057895096E1
1.989890904E1,-1.003213806E0,4.947212219E-1,1.130823441E1
1.999940904E1,-4.707710266E-1,-4.492158508E-1,1.024170227E1
2.009991004E1,3.320095825E-1,-1.481918335E0,1.072340057E1
2.020041104E1,-3.388952637E-1,-3.817062378E-2,8.944200439E0
2.030091192E1,-2.496807861E-1,1.378333740E0,7.963589630E0
2.040141292E1,3.128494263E-2,1.841919708E0,9.342372437E0
2.050191392E1,-2.844085693E-2,1.193917236E0,1.154174881E1
2.060241392E1,-6.123765564E-1,6.885681152E-3,1.021685394E1
2.070291492E1,1.184037781E-1,-2.118095398E-1,1.044527893E1
2.080341592E1,-1.544787598E-1,2.710862732E-1,8.321345673E0
2.090391692E1,-6.855743408E-1,1.470541992E0,8.337362366E0
2.100441792E1,-1.872605896E-1,8.343649292E-1,1.068478088E1
2.110491892E1,1.766326904E-1,-2.326162720E-1,1.137694153E1
2.120541992E1,5.435197449E-1,-1.424138489E0,1.113324829E1
2.130591992E1,1.064735870E0,-5.301974487E-1,9.710906067E0
2.140642092E1,4.236190796E-2,5.938151550E-1,8.025560760E0
2.150692192E1,4.489164734E-1,9.139993286E-1,8.915160828E0
2.160742292E1,-4.355941772E-1,1.699565735E0,9.780810699E0
2.170792392E1,2.588117981E-1,3.421884155E-1,1.223570572E1
2.180842492E1,1.432521057E-1,-5.492079163E-1,1.039139099E1
2.190892592E1,2.070195007E-1,-9.575587463E-1,9.565258942E0
2.200942592E1,2.894979858E-1,2.532733154E-1,7.941136322E0
2.210992692E1,3.785627747E-1,7.355703735E-1,8.710835724E0
2.221042792E1,2.335144043E-2,8.704399109E-1,9.497749329E0
2.231092875E1,-2.145039368E-1,9.645941162E-1,1.093670700E1
2.241142975E1,-1.817221069E-1,-1.230441284E0,1.266127075E1
2.251193075E1,3.068618774E-1,-1.326242065E0,1.097397949E1
2.261243075E1,-5.409750366E-1,2.221380615E-1,8.101303253E0
2.271293175E1,-9.086105347E-2,4.463717651E-1,8.199499054E0
2.281343175E1,7.244934082E-2,1.121018829E0,9.466015320E0
2.291393175E1,9.280700684E-3,3.321592712E-1,1.147917892E1
2.301443275E1,-1.181044006E-1,-3.564088440E-1,1.087204147E1
2.311493275E1,-5.080435181E-1,-1.317260742E0,1.059841049E1
2.321543275E1,-4.547543335E-1,1.621128845E-1,7.880213013E0
2.331593337E1,-1.975891113E-1,6.295907593E-1,8.584049377E0
2.341643337E1,-3.215313721E-1,2.884501648E-1,1.041668839E1
2.351693238E1,-1.172062683E-1,3.427871704E-2,1.128832581E1
2.361743238E1,-9.265731812E-2,-3.338058472E-2,8.431666260E0
2.371793138E1,4.587959290E-1,-1.395398254E0,1.003378464E1
2.381843138E1,6.975494385E-2,-3.055146790E-1,9.321266327E0
2.391893038E1,-1.362167358E-2,5.261558533E-1,9.231752472E0
2.401942938E1,-1.945953369E-2,8.863069153E-1,1.057969940E1
2.411992938E1,-1.685494995E-1,6.870712280E-2,1.178080170E1
2.422042838E1,-5.209167480E-1,-1.549278259E-1,9.592202911E0
2.432092750E1,-3.499722290E-1,9.280700684E-3,8.885821838E0
2.442142650E1,-2.245330811E-1,3.725752258E-1,8.280031586E0
2.452192450E1,-3.894900513E-1,9.256750488E-1,8.700956268E0
2.462242350E1,-2.487826538E-1,8.178991699E-1,1.036714142E1
2.472292250E1,-4.764591980E-1,9.171427917E-1,1.145971939E1
2.482342150E1,-3.617976379E-1,-2.603086853E-1,9.505533142E0
2.492391950E1,3.360511780E-1,-7.318281555E-1,9.952803040E0
2.502441850E1,-4.893324280E-1,6.351292419E-1,8.755442963E0
2.512491650E1,-1.598675537E-1,1.076261902E0,9.221124573E0
2.522541550E1,-2.508782959E-1,1.382824402E0,9.958790588E0
2.532591263E1,9.857002258E-1,-1.644929352E0,1.335328171E1
2.542641062E1,3.448828125E-1,1.070873108E0,9.395212555E0
2.552690862E1,-4.939727783E-2,-2.218386841E-1,8.808732147E0
2.562740763E1,-2.438429260E-1,4.749623108E-1,7.408244476E0
2.572790563E1,-1.398092651E-1,7.098239136E-1,8.665330353E0
2.582840362E1,9.894424438E-2,3.179388428E-1,1.035426819E1
2.592890162E1,8.508306885E-1,-8.538244629E-1,1.170341263E1
2.602939963E1,5.899232483E-1,-6.882687378E-1,9.837692413E0
2.612989763E1,1.881587219E-1,-1.868115234E-1,8.436456299E0
2.623039562E1,2.760260010E-1,4.155358887E-1,7.920179901E0
2.633089350E1,1.127156067E-1,9.660910034E-1,9.158704376E0
2.643139150E1,-1.990859985E-2,1.345102844E0,1.072699310E1
2.653188950E1,-1.165925446E0,-9.894424438E-2,1.155117920E1
2.663238650E1,-5.658233643E-2,8.559201050E-1,9.716294861E0
2.673288450E1,-4.206253052E-1,-1.009800110E0,1.031579819E1
2.683338250E1,-1.046324158E0,2.460882568E-1,7.373367004E0
2.693387950E1,-1.722468109E0,3.365002441E-1,9.384884033E0
2.703437750E1,-3.776646423E-1,4.713697815E-1,1.214978439E1
2.713487450E1,9.617500305E-1,3.285667419E-1,1.196342194E1
2.723537250E1,-6.761439514E-1,1.871109009E-2,9.146429901E0
2.733586925E1,-4.258644104E-1,2.670446777E-1,7.530839539E0
2.743636625E1,-2.969824219E-1,7.535330200E-1,8.136031036E0
2.753686425E1,-6.885681152E-2,3.071612549E-1,1.036280045E1
2.763736125E1,-1.589694214E-1,2.240840149E-1,1.171763306E1
2.773785925E1,-2.305206299E-1,-1.656605072E0,1.198108521E1
2.783835725E1,-5.017565918E-1,-6.045927429E-1,1.003812561E1
2.793885525E1,-3.028202820E-1,-1.766326904E-1,8.040978699E0
2.803935225E1,9.116043091E-2,4.556524658E-1,7.672295380E0
2.813985025E1,6.960525513E-2,8.569679260E-1,9.194030914E0
2.824034825E1,2.790197754E-1,-3.453318787E-1,1.191088120E1
2.834084637E1,-1.619631958E-1,-1.062191162E0,1.171628586E1
2.844134438E1,7.559280396E-1,-1.043031006E0,1.031235535E1
2.854184238E1,-1.451980591E-2,2.682421875E-1,7.563321991E0
2.864234037E1,2.348616028E-1,9.397457886E-1,8.361162872E0
2.874283937E1,-1.106199646E-1,1.377884674E0,9.795180817E0
2.884333738E1,-7.080276489E-1,1.263372803E0,1.125599304E1
2.894383538E1,-4.143383789E-1,-5.324427795E-1,9.993218994E0
2.904433338E1,2.821632385E-1,-8.741821289E-1,1.087787933E1
2.914483237E1,-4.326004028E-2,-7.020401001E-2,8.774303741E0
2.924533037E1,-1.200503540E-1,8.496331787E-1,8.374485168E0
2.934583400E1,1.607656860E-1,1.902543640E-1,1.115330658E1
2.944633200E1,2.047741699E-1,2.185455322E-1,1.107771378E1
2.954683000E1,1.944456482E-1,2.106120300E-1,9.622290344E0
2.964732900E1,7.417076111E-1,-4.326004028E-2,9.257498932E0
2.974782800E1,3.534150696E-1,4.391867065E-1,8.101452942E0
2.984832600E1,2.113604736E-1,4.282594299E-1,9.647887115E0
2.994882500E1,-1.489402771E-1,9.120533752E-1,1.033331177E1
3.004932300E1,-1.287772064E0,1.852697296E0,9.917027435E0
3.014982200E1,4.543052673E-1,-4.023632813E-1,1.043150757E1
3.025032100E1,1.031355286E-1,-1.183738403E0,9.404193878E0
3.035081375E1,-6.496490479E-2,-6.721023560E-2,8.247848511E0
3.045131275E1,1.543290710E-1,4.676275635E-1,9.378447418E0
3.055181175E1,3.647914124E-1,1.766326904E-2,1.099957626E1
3.065231075E1,6.330335999E-1,-1.300944672E0,1.107801315E1
3.075280975E1,8.379574585E-1,-4.668791199E-1,9.145082703E0
3.085330875E1,2.182461548E-1,-1.158590698E-1,8.320297852E0
3.095380775E1,2.019300842E-1,6.026467896E-1,8.254434814E0
3.105430675E1,-1.442999268E-1,9.214837646E-1,9.770781555E0
3.115480575E1,-2.079176331E-1,-8.113128662E-2,1.223435852E1
3.125530875E1,1.327738953E-1,-1.853146362E-1,1.181388290E1
3.135580775E1,2.100132751E-1,1.185534668E-1,9.396410065E0
3.145630675E1,1.377136230E-1,3.945794678E-1,7.698640594E0
3.155680575E1,-2.395019531E-2,6.870712280E-1,7.788453827E0
3.165730475E1,2.516267395E-1,7.262896729E-1,9.092841339E0
3.175780375E1,3.516188049E-1,-4.147874451E-1,1.168709656E1
3.185830375E1,1.122366028E0,-6.092330933E-1,1.123638382E1
3.195880275E1,5.613327026E-2,-2.993774414E-1,1.051054321E1
3.205930175E1,-4.200265503E-1,8.442443848E-1,8.246201935E0
3.215980075E1,-1.826202393E-2,1.059496765E0,8.424930267E0
3.226029704E1,1.896556091E-1,1.375489655E0,9.707612915E0
3.236079604E1,-8.195457458E-1,1.085841980E0,9.249715118E0
3.246129604E1,3.412902832E-1,-5.661227417E-1,1.172915909E1
3.256179504E1,1.242416382E-2,-1.249152374E0,1.194351334E1
3.266229404E1,-1.245410156E-1,8.113128662E-1,7.855065308E0
3.276279404E1,1.428030396E-1,6.947053528E-1,8.318800964E0
3.286329304E1,-1.830693054E-1,5.975573730E-1,1.110914841E1
3.296379304E1,-8.128097534E-2,1.255888367E-1,1.210038712E1
3.306429204E1,-7.876620483E-1,1.825304260E0,8.255931702E0
3.316479204E1,6.361770630E-2,8.255332947E-1,8.315058746E0
3.326529117E1,6.960525513E-2,1.261576538E0,8.665929108E0
3.336579117E1,-2.543211365E-1,2.102527771E0,9.303004303E0
3.346629117E1,4.691244507E-1,1.100361786E0,1.211266159E1
3.356679017E1,3.704795837E-1,-1.525328064E-1,1.271815247E1
3.366729017E1,1.197509766E-1,2.360591125E-1,1.064451462E1
3.376779017E1,-5.758525085E-1,7.707472229E-1,7.953111420E0
3.386828917E1,4.137396240E-1,1.755549316E0,7.729476471E0
3.396878917E1,3.031196594E-1,1.436113586E0,9.906399536E0
3.406928817E1,-6.839277649E-1,1.604962463E0,1.149265091E1
3.416978817E1,1.456471252E-1,4.950205994E-1,1.111034592E1
3.427028779E1,5.141807556E-1,1.472937012E-1,9.728719025E0
3.437078679E1,-2.180964661E-1,1.815125427E0,7.630681915E0
3.447128579E1,4.791535950E-1,2.074685669E0,8.379724274E0
3.457178479E1,-1.628613281E-1,2.070494385E0,1.041773621E1
3.467228379E1,-7.047344971E-1,1.944905548E0,1.058314224E1
3.477278279E1,-2.079176331E-1,1.400637360E0,9.806557159E0
3.487328179E1,1.874102783E-1,3.442840576E-1,1.046189438E1
3.497377979E1,-1.453477478E-1,1.425036621E0,7.624544678E0
3.507427879E1,-3.315605164E-1,1.392703857E0,8.239915009E0
3.517477679E1,-2.618055725E-1,9.145980835E-1,1.039004379E1
3.527527550E1,9.443861389E-1,7.723937988E-2,1.267893402E1
3.537577350E1,2.378553772E-1,4.513114929E-1,9.885742493E0
3.547627150E1,-3.460803223E-1,6.081852722E-1,8.473579102E0
3.557676950E1,-7.214996338E-2,8.574169922E-1,8.392148438E0
3.567726750E1,3.218307495E-2,1.005758514E0,9.718989258E0
3.577776550E1,1.163081360E-1,9.157955933E-1,1.076291840E1
3.587826350E1,-2.089654541E-1,-1.676962738E0,1.357107880E1
3.597876150E1,-3.867956543E-1,-3.126997375E-1,1.023571472E1
3.607925950E1,-6.740483093E-1,1.079255676E-1,7.951464844E0
3.617975750E1,-3.722758484E-1,7.568261719E-1,8.502169647E0
3.628025488E1,-4.766088867E-1,8.692424011E-1,9.981992340E0
3.638075187E1,4.908293152E-1,6.556365967E-2,1.165745819E1
3.648124987E1,8.464897156E-1,-2.090402985E0,1.161509628E1
3.658174788E1,4.939727783E-1,-7.694000244E-2,9.344468079E0
3.668224488E1,-2.245330811E-2,9.913883972E-1,7.693401489E0
3.678274287E1,1.353186035E-1,1.338067474E0,7.400909729E0
3.688323988E1,1.788780212E-1,1.214723969E0,9.627529449E0
3.698373788E1,-1.335223389E-1,8.162525940E-1,1.136062546E1
3.708423487E1,1.743873596E-1,-7.315287781E-1,1.165311722E1
3.718473188E1,-5.942642212E-2,1.466949463E-2,9.784103851E0
3.728522917E1,-5.123844910E-1,1.803749084E-1,8.498427429E0
3.738572717E1,-8.532257080E-3,9.062155151E-1,8.602910156E0
3.748622417E1,-2.035766602E-2,1.379381561E0,9.228908386E0
3.758672117E1,3.490740967E-1,6.740483093E-1,1.108938950E1
3.768721817E1,1.500330048E0,1.986668701E0,1.073642349E1
3.778771517E1,-4.114942932E-1,5.367837524E-1,9.587712250E0
3.788821217E1,2.980302429E-1,7.376660156E-1,9.055269470E0
3.798871017E1,-4.360432434E-1,7.551795959E-1,8.230035553E0
3.808920717E1,4.052073669E-1,1.888772278E0,8.884624329E0
3.818970417E1,6.453080750E-1,5.586383057E-1,1.161344971E1
3.829020113E1,-1.511856079E-2,-2.818638611E-1,1.219543945E1
3.839069712E1,-7.065307617E-2,2.583627319E-1,9.946516113E0
3.849119412E1,-9.086105347E-2,3.998185730E-1,7.654033356E0
3.859169113E1,2.746788025E-1,8.080197144E-1,8.054899750E0
3.869218812E1,-2.454895020E-2,6.521937561E-1,1.017299515E1
3.879268513E1,-4.520599365E-2,2.101629639E-1,1.141645935E1
3.889318213E1,4.625381470E-2,-6.800358582E-1,1.075887680E1
3.899367912E1,8.253836060E-1,-8.322692871E-1,1.067340454E1
3.909417613E1,1.568737793E-1,6.559359741E-1,8.212072906E0
3.919467312E1,4.141886902E-1,1.765578461E0,9.131011963E0
3.929517112E1,-1.568737793E-1,1.057251434E0,1.068088898E1
3.939566913E1,1.613644409E-1,3.628454590E-1,1.194141769E1
3.949616612E1,-5.480104065E-1,6.197113037E-1,8.859476624E0
3.959666312E1,1.347198486E-1,5.254074097E-2,9.329499207E0
3.969716113E1,-1.133143616E-1,1.086141357E0,7.818391571E0
3.979765913E1,-2.472857666E-1,1.278042297E0,8.627908173E0
3.989815712E1,3.966751099E-2,2.908451843E-1,1.118010086E1
3.999865413E1,1.195713501E0,4.923262024E-1,1.107501938E1
4.009915213E1,1.080752563E-1,-9.636959839E-1,1.081126785E1
4.019965012E1,2.829116821E-1,8.162525940E-1,8.835376740E0
4.030015129E1,3.008743286E-2,1.402882690E0,7.715106354E0
4.040064929E1,3.555107117E-1,9.038204956E-1,9.710307312E0
