"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.043786750E0,-4.281097412E-2,1.778302002E-1,9.811347198E0
9.144272750E0,-2.769241333E-2,1.823208618E-1,9.809101868E0
9.244758750E0,-3.442840576E-2,1.787283325E-1,9.806257782E0
9.345245750E0,-4.041595459E-2,1.809736633E-1,9.802066498E0
9.445731750E0,-4.340972900E-2,1.772314453E-1,9.825268250E0
9.546217750E0,-3.338058472E-2,1.851649475E-1,9.808802490E0
9.646703750E0,-3.802093506E-2,1.770817566E-1,9.815538483E0
9.747189750E0,-3.832031250E-2,1.851649475E-1,9.795180817E0
9.847675750E0,-2.260299683E-2,1.815724182E-1,9.801168365E0
9.948161750E0,-3.607498169E-2,1.745370483E-1,9.799222412E0
1.004864846E1,-4.251159668E-2,1.841171265E-1,9.814490662E0
1.014913446E1,-3.487747192E-2,1.731898499E-1,9.790989532E0
1.024962046E1,-3.367996216E-2,1.637594604E-1,9.820777588E0
1.035010646E1,-3.397933960E-2,1.920506287E-1,9.809401245E0
1.045059246E1,-3.802093506E-2,1.808239746E-1,9.810598755E0
1.055107846E1,-3.996688843E-2,1.859133911E-1,9.804760895E0
1.065156446E1,-3.532653809E-2,1.950444031E-1,9.805808716E0
1.075205046E1,-4.655319214E-2,1.670526123E-1,9.795929260E0
1.085253646E1,-1.646575928E-2,1.947450256E-1,9.805359650E0
1.095302246E1,-3.517684937E-2,1.712438965E-1,9.786349182E0
1.105350921E1,-4.400848389E-2,1.820214844E-1,9.792636108E0
1.115399621E1,-3.697311401E-2,1.817221069E-1,9.796228638E0
1.125448221E1,-3.547622681E-2,1.880090332E-1,9.789941711E0
1.135496821E1,-4.385879517E-2,1.811233521E-1,9.807904358E0
1.145545421E1,-3.936813354E-2,1.847158813E-1,9.800868988E0
1.155594021E1,-3.532653809E-2,1.907034302E-1,9.821675720E0
1.165642621E1,-2.874023438E-2,1.805245972E-1,9.827064514E0
1.175691221E1,-4.131408691E-2,1.887574768E-1,9.843380585E0
1.185739821E1,-3.936813354E-2,1.815724182E-1,9.804012451E0
1.195788421E1,-4.146377563E-2,1.692979431E-1,9.787995758E0
1.205836896E1,-3.532653809E-2,1.698966980E-1,9.814790039E0
1.215885496E1,-3.682342529E-2,1.820214844E-1,9.813293152E0
1.225934096E1,-4.071533203E-2,1.637594604E-1,9.788444824E0
1.235982696E1,-3.323089600E-2,1.817221069E-1,9.786798248E0
1.246031196E1,-3.996688843E-2,1.880090332E-1,9.824519806E0
1.256079796E1,-4.161346436E-2,1.809736633E-1,9.809550934E0
1.266128396E1,-3.712280273E-2,1.751358032E-1,9.809401245E0
1.276176996E1,-4.041595459E-2,1.972897339E-1,9.793683929E0
1.286225596E1,-3.098556519E-2,1.683998108E-1,9.790989532E0
1.296274196E1,-5.074447632E-2,1.672023010E-1,9.847422180E0
1.306322833E1,-3.981719971E-2,1.859133911E-1,9.800419922E0
1.316371433E1,-4.864883423E-2,1.740879822E-1,9.812395020E0
1.326420033E1,-3.637435913E-2,1.698966980E-1,9.769134979E0
1.336468633E1,-4.191284180E-2,1.799258423E-1,9.771380310E0
1.346517233E1,-3.128494263E-2,1.842668152E-1,9.719887390E0
1.356565833E1,-3.233276367E-2,1.652563477E-1,9.832453308E0
1.366614433E1,-2.350112915E-2,1.652563477E-1,9.862391052E0
1.376662933E1,-4.011657715E-2,2.149530029E-1,9.831555176E0
1.386711533E1,-3.727249146E-2,1.637594604E-1,9.786199493E0
1.396760133E1,-4.161346436E-2,1.760339355E-1,9.760153656E0
1.406809121E1,-3.293151855E-2,1.806742859E-1,9.806257782E0
1.416857721E1,-3.832031250E-2,1.770817566E-1,9.813442841E0
1.426906321E1,-3.652404785E-2,1.633103943E-1,9.816137238E0
1.436954921E1,-5.254074097E-2,1.935475159E-1,9.822424164E0
1.447003421E1,-3.772155762E-2,1.737886047E-1,9.797276459E0
1.457052021E1,-4.071533203E-2,1.748364258E-1,9.792785797E0
1.467100621E1,-4.176315308E-2,1.757345581E-1,9.795480194E0
1.477149221E1,-3.787124634E-2,1.794767761E-1,9.804162140E0
1.487197821E1,-4.969665527E-2,1.666035461E-1,9.814041595E0
1.497246321E1,-4.221221924E-2,1.901046753E-1,9.840237122E0
