"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.426962500E1,1.062213898E0,2.316775894E1,-4.089865875E1,4.701673788E1
1.427967400E1,1.072954178E0,2.317899513E1,-4.079141235E1,4.692926984E1
1.428972300E1,1.050772667E0,2.310471153E1,-4.073744965E1,4.684518782E1
1.429977200E1,1.001646996E0,2.308831787E1,-4.072038269E1,4.682118415E1
1.430982100E1,9.961366653E-1,2.304765320E1,-4.074047089E1,4.681850675E1
1.431987000E1,9.863815308E-1,2.311162758E1,-4.072283173E1,4.683448838E1
1.432991900E1,1.023153305E0,2.312755394E1,-4.073451233E1,4.685329325E1
1.433996800E1,1.062623024E0,2.309626007E1,-4.069780731E1,4.680681486E1
1.435001700E1,1.078702927E0,2.312143326E1,-4.074034119E1,4.685658626E1
1.436006600E1,1.098256111E0,2.308279419E1,-4.080384827E1,4.689323605E1
1.437011500E1,1.126799583E0,2.309258270E1,-4.078591156E1,4.688312740E1
1.438016400E1,1.162179947E0,2.308224678E1,-4.078725433E1,4.688006927E1
1.439021300E1,1.208676338E0,2.309766579E1,-4.081066132E1,4.690920102E1
1.440026200E1,1.179293633E0,2.301523972E1,-4.084111023E1,4.689443760E1
1.441031100E1,1.158345222E0,2.305080223E1,-4.086565399E1,4.693274894E1
1.442036000E1,1.101896286E0,2.317115402E1,-4.087259674E1,4.699665646E1
1.443040900E1,1.066717148E0,2.316393661E1,-4.074452209E1,4.688093350E1
1.444045800E1,1.096548080E0,2.311425781E1,-4.067898560E1,4.680011967E1
1.445050700E1,1.106991768E0,2.312814903E1,-4.074340820E1,4.686322674E1
1.446055600E1,1.059652328E0,2.310118866E1,-4.083045197E1,4.692455208E1
1.447060500E1,1.146770477E0,2.301313019E1,-4.088495636E1,4.693078840E1
1.448065400E1,1.137702942E0,2.299043655E1,-4.088597107E1,4.692032791E1
1.449070300E1,1.175009727E0,2.299451256E1,-4.085760498E1,4.689853026E1
1.450075200E1,1.143120766E0,2.298141479E1,-4.084287262E1,4.687848542E1
1.451080100E1,1.085861206E0,2.303598022E1,-4.086351776E1,4.692187724E1
1.452085000E1,1.106657982E0,2.302256012E1,-4.087378693E1,4.692472082E1
1.453089900E1,1.145215034E0,2.296349525E1,-4.089854431E1,4.691827532E1
1.454094800E1,1.098978043E0,2.288598061E1,-4.087750244E1,4.686092260E1
1.455099700E1,1.082773209E0,2.291543198E1,-4.093905640E1,4.692862409E1
1.456104600E1,1.098639488E0,2.291547394E1,-4.097594452E1,4.696119657E1
1.457109500E1,1.083506584E0,2.299046707E1,-4.098268890E1,4.700336533E1
1.458114400E1,1.090748787E0,2.307285309E1,-4.103358459E1,4.708822939E1
1.459119300E1,1.160052299E0,2.300828552E1,-4.100673676E1,4.703487412E1
1.460124200E1,1.194797516E0,2.291024399E1,-4.091604614E1,4.690873749E1
1.461129100E1,1.207851410E0,2.293990135E1,-4.091570282E1,4.692326413E1
1.462134100E1,1.176034927E0,2.296047020E1,-4.095925903E1,4.697049234E1
1.463139000E1,1.171793938E0,2.298495865E1,-4.101481628E1,4.703080459E1
1.464143900E1,1.117295265E0,2.294327545E1,-4.099008942E1,4.698754801E1
1.465148800E1,1.114195824E0,2.292883492E1,-4.099113464E1,4.698133696E1
1.466153700E1,1.114983559E0,2.302328491E1,-4.096545410E1,4.700514085E1
1.467158608E1,1.098506927E0,2.301857758E1,-4.098028564E1,4.701537453E1
1.468163508E1,1.115637779E0,2.300485611E1,-4.103832245E1,4.705966385E1
1.469168408E1,1.149113655E0,2.301207733E1,-4.102889252E1,4.705577740E1
1.470173308E1,1.192382812E0,2.298839188E1,-4.098362732E1,4.700580439E1
1.471178208E1,1.104969025E0,2.300391769E1,-4.098507690E1,4.701252721E1
1.472183108E1,1.057275772E0,2.306030846E1,-4.098094940E1,4.703545335E1
1.473188008E1,1.048002243E0,2.307069206E1,-4.093858337E1,4.700343338E1
1.474192908E1,1.066681862E0,2.316076851E1,-4.096719360E1,4.707302794E1
1.475197808E1,1.078602791E0,2.324617004E1,-4.096345520E1,4.711212655E1
1.476202708E1,1.042785645E0,2.318394470E1,-4.090289307E1,4.702796354E1
1.477207608E1,1.039206505E0,2.322472382E1,-4.090589142E1,4.705060785E1
1.478212508E1,1.058251381E0,2.323009491E1,-4.081464386E1,4.697437981E1
1.479217408E1,1.069293976E0,2.317620468E1,-4.087104797E1,4.699704688E1
1.480222308E1,1.072927475E0,2.318678093E1,-4.087940979E1,4.700961740E1
1.481227208E1,1.075369835E0,2.317543602E1,-4.086601257E1,4.699242746E1
1.482232108E1,1.045270920E0,2.316167450E1,-4.094812012E1,4.705639487E1
1.483237008E1,1.038483620E0,2.318943405E1,-4.096054077E1,4.708072005E1
1.484241908E1,1.075893402E0,2.319198608E1,-4.104911041E1,4.715989006E1
1.485246808E1,1.019515991E0,2.313194466E1,-4.112239075E1,4.719297932E1
1.486251708E1,1.042277336E0,2.310622025E1,-4.113593292E1,4.719267669E1
1.487256608E1,1.046954155E0,2.303108978E1,-4.109145355E1,4.711724488E1
1.488261508E1,1.079723358E0,2.311695671E1,-4.099531555E1,4.707627202E1
1.489266408E1,1.128828049E0,2.308390045E1,-4.099423218E1,4.706025695E1
1.490271308E1,1.143556595E0,2.308000565E1,-4.096160126E1,4.703027918E1
1.491276208E1,1.168542862E0,2.304880142E1,-4.093055725E1,4.698854388E1
1.492281108E1,1.004456520E0,2.308267784E1,-4.087394714E1,4.695208733E1
1.493286008E1,1.039344788E0,2.306497574E1,-4.082613373E1,4.690252167E1
1.494290908E1,1.017541885E0,2.301294327E1,-4.064585876E1,4.671955462E1
1.495295808E1,1.044979095E0,2.296030998E1,-4.060287476E1,4.665684574E1
1.496300708E1,1.042942047E0,2.307355118E1,-4.071432495E1,4.680953694E1
1.497305608E1,1.005389214E0,2.304737854E1,-4.085440826E1,4.691774866E1
1.498310508E1,1.059400558E0,2.301172256E1,-4.090635681E1,4.694669033E1
1.499315408E1,1.086475372E0,2.300215340E1,-4.090570068E1,4.694204765E1
1.500320308E1,1.108534813E0,2.308708572E1,-4.076109314E1,4.685839402E1
1.501325208E1,1.100841522E0,2.302051353E1,-4.073455048E1,4.680234500E1
1.502330108E1,1.053721428E0,2.300460052E1,-4.077163696E1,4.682572322E1
1.503335008E1,1.044316292E0,2.300500488E1,-4.081145477E1,4.686038505E1
1.504339908E1,1.032699585E0,2.301278305E1,-4.088868713E1,4.693121975E1
1.505344808E1,1.050155640E0,2.301084900E1,-4.086717987E1,4.691192161E1
1.506349708E1,1.053606033E0,2.300800705E1,-4.083535767E1,4.688288504E1
1.507354608E1,9.986763000E-1,2.310948181E1,-4.079302216E1,4.689473489E1
1.508359508E1,9.817991257E-1,2.306059647E1,-4.077048492E1,4.685069348E1
1.509364408E1,1.031466484E0,2.302708817E1,-4.069099426E1,4.676609591E1
1.510369308E1,9.783163071E-1,2.304549789E1,-4.076126862E1,4.683516943E1
1.511374208E1,9.525566101E-1,2.311519623E1,-4.075067902E1,4.685976420E1
1.512379108E1,1.001726151E0,2.319264603E1,-4.078723145E1,4.693080581E1
1.513384008E1,9.820232391E-1,2.324441338E1,-4.087419128E1,4.703154937E1
1.514388908E1,9.552927017E-1,2.325554466E1,-4.089551544E1,4.705503294E1
1.515393808E1,9.437770844E-1,2.329851151E1,-4.094079590E1,4.711539157E1
1.516398708E1,9.938783646E-1,2.329420471E1,-4.097444916E1,4.714353881E1
1.517403608E1,9.634046555E-1,2.328793335E1,-4.096717834E1,4.713348799E1
1.518408508E1,9.220819473E-1,2.328892326E1,-4.087325287E1,4.705153538E1
1.519413408E1,9.600105286E-1,2.324600983E1,-4.071035767E1,4.688957042E1
1.520418308E1,9.641132355E-1,2.333313179E1,-4.075354004E1,4.697036916E1
1.521423208E1,9.070549011E-1,2.326843834E1,-4.093613434E1,4.709575422E1
1.522428108E1,9.824991226E-1,2.320129776E1,-4.097969055E1,4.710202289E1
1.523433008E1,1.006100655E0,2.320808029E1,-4.097500610E1,4.710178717E1
1.524437908E1,9.849929810E-1,2.318837547E1,-4.091770172E1,4.704178230E1
1.525442808E1,9.615306854E-1,2.310971832E1,-4.094506073E1,4.702639281E1
1.526447708E1,9.413385391E-1,2.313988113E1,-4.097006226E1,4.706257769E1
1.527452608E1,8.954534531E-1,2.313590050E1,-4.101443481E1,4.709836082E1
1.528457508E1,9.496479034E-1,2.315242958E1,-4.097632599E1,4.707436795E1
1.529462408E1,9.929294586E-1,2.310906029E1,-4.100199890E1,4.707630498E1
1.530467308E1,1.022604942E0,2.304763794E1,-4.094655609E1,4.699850839E1
1.531472208E1,1.013453484E0,2.305588531E1,-4.090249634E1,4.696397707E1
1.532477108E1,1.026710510E0,2.308882141E1,-4.085656738E1,4.694046130E1
1.533482008E1,1.031934738E0,2.308466911E1,-4.086643982E1,4.694712708E1
1.534486908E1,9.536809921E-1,2.307700348E1,-4.096792603E1,4.703008144E1
1.535491808E1,9.164981842E-1,2.309867287E1,-4.099459076E1,4.706320355E1
1.536496708E1,9.373645782E-1,2.312369156E1,-4.095052338E1,4.703752894E1
1.537501608E1,9.541864395E-1,2.310642624E1,-4.094052887E1,4.702067959E1
1.538506508E1,9.943304062E-1,2.318777084E1,-4.090989685E1,4.703489205E1
1.539511408E1,9.844484329E-1,2.325586319E1,-4.092417145E1,4.708069796E1
1.540516308E1,9.707736969E-1,2.328881073E1,-4.096372223E1,4.713106879E1
1.541521208E1,9.987134933E-1,2.326234055E1,-4.098678589E1,4.713863101E1
1.542526108E1,9.510917664E-1,2.318496704E1,-4.097519684E1,4.708942586E1
1.543531008E1,9.696416855E-1,2.322709846E1,-4.103746033E1,4.716472684E1
1.544535908E1,9.687757492E-1,2.317045975E1,-4.106876373E1,4.716409742E1
1.545540908E1,1.018110275E0,2.307849693E1,-4.100543213E1,4.706483861E1
1.546545808E1,9.930830002E-1,2.307686234E1,-4.094067383E1,4.700709056E1
1.547550708E1,1.034590721E0,2.302687073E1,-4.085559082E1,4.690934294E1
1.548555608E1,9.881343842E-1,2.309197998E1,-4.096422577E1,4.703492045E1
1.549560508E1,9.484958649E-1,2.316108513E1,-4.096769714E1,4.707109217E1
1.550565408E1,9.550619125E-1,2.322781181E1,-4.097814178E1,4.711317745E1
1.551570308E1,9.849300385E-1,2.313632202E1,-4.096329498E1,4.705582875E1
1.552575208E1,1.070017815E0,2.312041473E1,-4.099235535E1,4.707517087E1
1.553580108E1,1.009100914E0,2.305101204E1,-4.100999451E1,4.705514945E1
1.554585008E1,1.055522919E0,2.312343407E1,-4.101725769E1,4.709801227E1
1.555589908E1,1.041161537E0,2.315639114E1,-4.100872803E1,4.710645648E1
1.556594808E1,9.785537720E-1,2.315971375E1,-4.108042908E1,4.716918021E1
1.557599708E1,1.020663261E0,2.323777008E1,-4.105461884E1,4.718598775E1
1.558604608E1,1.037101746E0,2.325306511E1,-4.106105804E1,4.719948204E1
1.559609508E1,1.050076485E0,2.326153183E1,-4.098944092E1,4.714165664E1
1.560614408E1,1.020727158E0,2.324986267E1,-4.093796539E1,4.709049807E1
1.561619308E1,1.058810234E0,2.321134567E1,-4.090388489E1,4.704269812E1
1.562624208E1,1.034815788E0,2.319906425E1,-4.093093109E1,4.705962756E1
1.563629108E1,1.041599274E0,2.319784927E1,-4.091225433E1,4.704293459E1
1.564634008E1,1.120073318E0,2.317107773E1,-4.093286896E1,4.704947575E1
1.565638908E1,1.086004257E0,2.316871834E1,-4.086403656E1,4.698764091E1
1.566643821E1,1.082323074E0,2.312173080E1,-4.077683258E1,4.688854800E1
1.567648721E1,1.065851212E0,2.310769272E1,-4.068515015E1,4.680152715E1
1.568653621E1,1.077951431E0,2.306353569E1,-4.062663269E1,4.672913376E1
1.569658521E1,1.075183868E0,2.311336517E1,-4.066551971E1,4.678747871E1
1.570663421E1,1.085661888E0,2.304564285E1,-4.071849823E1,4.680038904E1
1.571668321E1,1.133574486E0,2.303617096E1,-4.076228333E1,4.683496456E1
1.572673221E1,1.126262665E0,2.301464653E1,-4.082630920E1,4.687995249E1
1.573678121E1,1.114302635E0,2.304808998E1,-4.091661072E1,4.697472890E1
1.574683021E1,1.056056976E0,2.307457352E1,-4.099563599E1,4.705521617E1
1.575687921E1,1.038715363E0,2.309621239E1,-4.100182343E1,4.707083471E1
1.576692821E1,1.000530243E0,2.307136917E1,-4.097764587E1,4.703675794E1
1.577697721E1,1.015609741E0,2.314163971E1,-4.096832275E1,4.706347226E1
1.578702621E1,1.023230553E0,2.323933792E1,-4.099366760E1,4.713379479E1
1.579707521E1,1.061236382E0,2.323642731E1,-4.090931702E1,4.705985545E1
1.580712421E1,1.082128525E0,2.319254684E1,-4.094436646E1,4.706916587E1
1.581717321E1,1.074440956E0,2.323362350E1,-4.100359344E1,4.714075052E1
1.582722221E1,9.993228912E-1,2.326117325E1,-4.095249939E1,4.710825865E1
1.583727121E1,9.943180084E-1,2.323791504E1,-4.091246796E1,4.706186777E1
1.584732021E1,9.678306580E-1,2.326680565E1,-4.098618317E1,4.713966644E1
1.585736921E1,9.699964523E-1,2.325110054E1,-4.101116943E1,4.715369114E1
1.586741821E1,9.708309174E-1,2.324689102E1,-4.093589783E1,4.708617829E1
1.587746721E1,9.139890671E-1,2.324912262E1,-4.094637299E1,4.709524965E1
1.588751621E1,9.260072708E-1,2.337726593E1,-4.096867371E1,4.717823944E1
1.589756521E1,9.592933655E-1,2.338701630E1,-4.105615234E1,4.725971244E1
1.590761421E1,9.605693817E-1,2.335637665E1,-4.098297882E1,4.718100864E1
1.591766321E1,9.536294937E-1,2.327042580E1,-4.104278564E1,4.719038440E1
1.592771221E1,9.759101868E-1,2.328853607E1,-4.099262238E1,4.715615975E1
1.593776121E1,9.654626846E-1,2.322069550E1,-4.101981354E1,4.714613367E1
1.594781021E1,1.030560493E0,2.315927124E1,-4.102573395E1,4.712244418E1
1.595785921E1,1.004288673E0,2.317548752E1,-4.097771454E1,4.708805481E1
1.596790821E1,9.933729172E-1,2.324094963E1,-4.104871368E1,4.718183363E1
1.597795721E1,1.033974648E0,2.331271935E1,-4.111234283E1,4.727342509E1
1.598800621E1,1.026928902E0,2.331921768E1,-4.115404510E1,4.731274590E1
1.599805521E1,9.960832596E-1,2.330537033E1,-4.111731720E1,4.727331427E1
1.600810421E1,1.045235634E0,2.327382278E1,-4.105208588E1,4.720208787E1
1.601815321E1,1.051540375E0,2.321073151E1,-4.098812866E1,4.711550154E1
1.602820221E1,1.052766800E0,2.317555046E1,-4.091138458E1,4.703143465E1
1.603825121E1,1.064686775E0,2.310840225E1,-4.084014130E1,4.693664830E1
1.604830021E1,1.074213982E0,2.308378983E1,-4.081598663E1,4.690373176E1
1.605834921E1,1.089796066E0,2.302045822E1,-4.077008820E1,4.683299311E1
1.606839821E1,1.088063240E0,2.307558250E1,-4.073367310E1,4.682839431E1
1.607844721E1,1.068226814E0,2.314130020E1,-4.082736969E1,4.694182569E1
1.608849621E1,1.121199608E0,2.318342972E1,-4.084764099E1,4.698146737E1
1.609854521E1,1.104227066E0,2.317827988E1,-4.086189270E1,4.699091668E1
1.610859421E1,1.051028252E0,2.322897339E1,-4.085865784E1,4.701191110E1
1.611864321E1,1.023606300E0,2.324449158E1,-4.088935089E1,4.704564990E1
1.612869221E1,1.037317276E0,2.313918114E1,-4.087265778E1,4.697948365E1
1.613874121E1,1.086815834E0,2.308595657E1,-4.095734406E1,4.702814680E1
1.614879021E1,1.046149254E0,2.313082504E1,-4.088636017E1,4.698748709E1
1.615883921E1,1.069495201E0,2.308372116E1,-4.083312225E1,4.691850249E1
1.616888821E1,1.087327957E0,2.310067368E1,-4.088261414E1,4.697032622E1
1.617893721E1,1.057723999E0,2.311336899E1,-4.088434601E1,4.697740259E1
1.618898621E1,1.093136787E0,2.317339325E1,-4.091284943E1,4.703256692E1
1.619903521E1,1.191242218E0,2.311650085E1,-4.076422119E1,4.687764285E1
1.620908421E1,1.196709633E0,2.308059311E1,-4.072716522E1,4.682785367E1
1.621913321E1,1.206660271E0,2.306525421E1,-4.072036743E1,4.681463772E1
1.622918221E1,1.174419403E0,2.309827805E1,-4.074519348E1,4.685168622E1
1.623923121E1,1.081789970E0,2.310367966E1,-4.071633911E1,4.682702803E1
1.624928021E1,1.063450813E0,2.318128967E1,-4.084410858E1,4.697599732E1
1.625932921E1,1.061833382E0,2.316296768E1,-4.089517212E1,4.701133549E1
1.626937821E1,1.084296227E0,2.311709213E1,-4.088692474E1,4.698208448E1
1.627942721E1,1.078573227E0,2.309820557E1,-4.097078705E1,4.704567793E1
1.628947621E1,1.033170700E0,2.309816933E1,-4.095236969E1,4.702860248E1
1.629952521E1,1.065877914E0,2.312200928E1,-4.091104126E1,4.700507106E1
1.630957421E1,1.062600136E0,2.311488724E1,-4.092259979E1,4.701155501E1
1.631962321E1,1.094819069E0,2.311501122E1,-4.092277527E1,4.701250799E1
1.632967221E1,1.105669975E0,2.310475159E1,-4.083306122E1,4.692963819E1
1.633972121E1,1.080901146E0,2.305937958E1,-4.074958801E1,4.683409289E1
1.634977121E1,1.081830978E0,2.308889771E1,-4.077637482E1,4.687195642E1
1.635982021E1,1.085774422E0,2.310352135E1,-4.074059296E1,4.684813250E1
1.636986921E1,1.099580765E0,2.305002594E1,-4.071894836E1,4.680326409E1
1.637991821E1,1.112276077E0,2.301627350E1,-4.074124908E1,4.680636047E1
1.638996721E1,1.123323441E0,2.297703171E1,-4.074068451E1,4.678684875E1
1.640001621E1,1.123956680E0,2.297476959E1,-4.083998871E1,4.687225186E1
1.641006521E1,1.094096184E0,2.293212128E1,-4.094679260E1,4.694378614E1
1.642011421E1,1.156420708E0,2.301474571E1,-4.096036530E1,4.699752498E1
1.643016321E1,1.070947647E0,2.305531311E1,-4.089111328E1,4.695505869E1
1.644021221E1,1.079762459E0,2.302543259E1,-4.089580536E1,4.694468371E1
1.645026121E1,1.069728851E0,2.301322556E1,-4.089540100E1,4.693811557E1
1.646031021E1,1.107742310E0,2.293002319E1,-4.088874817E1,4.689245977E1
1.647035921E1,1.056897163E0,2.298203278E1,-4.083710480E1,4.687173978E1
1.648040821E1,1.014590263E0,2.311432648E1,-4.077473450E1,4.688155773E1
1.649045721E1,9.900178909E-1,2.316311073E1,-4.075370789E1,4.688682694E1
1.650050621E1,1.040081978E0,2.309423065E1,-4.078852844E1,4.688421176E1
1.651055521E1,1.033568382E0,2.302623749E1,-4.082801819E1,4.688499702E1
1.652060421E1,1.019882202E0,2.305584335E1,-4.077111816E1,4.684971877E1
1.653065321E1,1.061572075E0,2.292737198E1,-4.080133057E1,4.681388573E1
1.654070221E1,1.090433121E0,2.296928215E1,-4.082298279E1,4.685395277E1
1.655075121E1,1.094128609E0,2.298360062E1,-4.086596680E1,4.689851018E1
1.656080021E1,1.018385887E0,2.303676605E1,-4.091198730E1,4.696296845E1
1.657084921E1,1.088971138E0,2.301332092E1,-4.090928650E1,4.695070308E1
1.658089821E1,1.086223602E0,2.301934242E1,-4.088134003E1,4.692924429E1
1.659094721E1,1.099076271E0,2.309127808E1,-4.094134521E1,4.701711220E1
1.660099621E1,1.089699745E0,2.315086365E1,-4.094776917E1,4.705177715E1
1.661104521E1,1.090360641E0,2.314722443E1,-4.094894409E1,4.705102451E1
1.662109421E1,1.129442215E0,2.310491562E1,-4.093945312E1,4.702288366E1
1.663114321E1,1.171370506E0,2.309315872E1,-4.097389984E1,4.704813022E1
1.664119221E1,1.182594299E0,2.303528595E1,-4.099049377E1,4.703449275E1
1.665124121E1,1.153837204E0,2.300674057E1,-4.093927002E1,4.697515600E1
1.666129021E1,1.116048813E0,2.291796112E1,-4.091287994E1,4.690780588E1
1.667133896E1,1.086550713E0,2.295166016E1,-4.091583252E1,4.692616165E1
1.668138796E1,1.077740669E0,2.303084183E1,-4.091510773E1,4.696410587E1
1.669143696E1,1.109968185E0,2.307919312E1,-4.090352631E1,4.697850198E1
1.670148596E1,1.068184853E0,2.311072540E1,-4.085466003E1,4.695050473E1
1.671153496E1,1.044721603E0,2.305017471E1,-4.082955170E1,4.689833994E1
1.672158396E1,1.007566452E0,2.305630302E1,-4.083304596E1,4.690358133E1
1.673163296E1,1.070980072E0,2.305251312E1,-4.077667999E1,4.685406056E1
1.674168196E1,1.065340996E0,2.302563858E1,-4.069869995E1,4.677284641E1
1.675173096E1,1.069084167E0,2.295826912E1,-4.059116364E1,4.664619628E1
1.676177996E1,1.164223671E0,2.290747070E1,-4.057218933E1,4.660697564E1
1.677182896E1,1.179850578E0,2.286287498E1,-4.063612366E1,4.664115828E1
1.678187796E1,1.125526428E0,2.291065598E1,-4.070648193E1,4.672454000E1
1.679192696E1,1.105818748E0,2.295528030E1,-4.075605774E1,4.678914373E1
1.680197596E1,1.114270210E0,2.297123337E1,-4.080088806E1,4.683622132E1
1.681202496E1,1.063088417E0,2.295335007E1,-4.084489441E1,4.686461176E1
1.682207396E1,1.069950104E0,2.293991089E1,-4.089914703E1,4.690548510E1
1.683212296E1,1.110261917E0,2.294446945E1,-4.093071747E1,4.693617999E1
1.684217196E1,1.133742332E0,2.288030434E1,-4.091429138E1,4.689107524E1
1.685222096E1,1.170639992E0,2.289296722E1,-4.090781403E1,4.689251107E1
1.686226996E1,1.168773651E0,2.285464287E1,-4.090953064E1,4.687526458E1
1.687231896E1,1.178449631E0,2.292348862E1,-4.083864594E1,4.684730596E1
1.688236796E1,1.134810448E0,2.300808716E1,-4.078481293E1,4.684080310E1
1.689241696E1,1.093408585E0,2.307291412E1,-4.080390930E1,4.688831329E1
1.690246596E1,1.068088531E0,2.303055000E1,-4.085560608E1,4.691191314E1
1.691251496E1,1.123988152E0,2.298352814E1,-4.095742798E1,4.697889762E1
1.692256396E1,1.143248558E0,2.296529007E1,-4.105017853E1,4.705134135E1
1.693261296E1,1.112412453E0,2.293556976E1,-4.108506775E1,4.706655515E1
1.694266196E1,1.136297226E0,2.290430832E1,-4.101095581E1,4.698720046E1
1.695271096E1,1.186213493E0,2.286805344E1,-4.090922546E1,4.688197626E1
1.696275996E1,1.158600807E0,2.289417458E1,-4.090528107E1,4.689059185E1
1.697280896E1,1.186349869E0,2.290562439E1,-4.091665649E1,4.690679944E1
1.698285796E1,1.180515289E0,2.290696335E1,-4.088610077E1,4.688065510E1
1.699290696E1,1.215291977E0,2.294023514E1,-4.083615875E1,4.685427605E1
1.700295596E1,1.119883537E0,2.289957809E1,-4.088439941E1,4.687407526E1
1.701300496E1,1.115718842E0,2.288512421E1,-4.088114929E1,4.686408119E1
1.702305396E1,1.146101952E0,2.289147949E1,-4.087111664E1,4.685916728E1
1.703310296E1,1.165403366E0,2.290425873E1,-4.093687439E1,4.692324496E1
1.704315196E1,1.168953896E0,2.300809288E1,-4.091957092E1,4.695902550E1
1.705320096E1,1.153776169E0,2.289627266E1,-4.085911560E1,4.685123081E1
1.706324996E1,1.114230156E0,2.280960464E1,-4.076608276E1,4.672679185E1
1.707329896E1,1.139499664E0,2.282403946E1,-4.071178436E1,4.668709268E1
1.708334796E1,1.127392769E0,2.290945053E1,-4.072219849E1,4.673768702E1
1.709339696E1,1.135397911E0,2.290589142E1,-4.073016357E1,4.674307665E1
1.710344596E1,1.179080009E0,2.297860336E1,-4.074893188E1,4.679617390E1
1.711349496E1,1.179079056E0,2.298020554E1,-4.071906281E1,4.677095412E1
1.712354396E1,1.132795334E0,2.302501488E1,-4.086177826E1,4.691608954E1
1.713359296E1,1.109394073E0,2.303520203E1,-4.094597626E1,4.699387470E1
1.714364196E1,1.094176292E0,2.300298500E1,-4.097187042E1,4.700030539E1
1.715369096E1,1.078273773E0,2.294755363E1,-4.091882324E1,4.692657017E1
1.716373996E1,1.058901787E0,2.297598648E1,-4.085887909E1,4.688779402E1
1.717378896E1,1.072786331E0,2.308260727E1,-4.076385498E1,4.685775818E1
1.718383796E1,1.096419334E0,2.301511192E1,-4.084318542E1,4.689417136E1
1.719388696E1,1.090341568E0,2.297278214E1,-4.089574432E1,4.691907360E1
1.720393596E1,1.111687660E0,2.295999146E1,-4.089774323E1,4.691505577E1
1.721398496E1,1.132772446E0,2.290334320E1,-4.078570557E1,4.679017078E1
1.722403396E1,1.107608795E0,2.284438705E1,-4.068577576E1,4.667360245E1
1.723408296E1,1.066628456E0,2.286784363E1,-4.071678162E1,4.671115791E1
1.724413196E1,1.103432655E0,2.298066711E1,-4.084420013E1,4.687832451E1
1.725418096E1,1.087174416E0,2.298701477E1,-4.089276886E1,4.692337734E1
1.726422996E1,1.117859840E0,2.293752861E1,-4.078398895E1,4.680505939E1
1.727427896E1,1.099663734E0,2.302509308E1,-4.079657745E1,4.685856276E1
1.728432796E1,1.148770332E0,2.303090286E1,-4.083977509E1,4.690020670E1
1.729437696E1,1.140542984E0,2.300226212E1,-4.085811615E1,4.690192487E1
1.730442596E1,1.112909317E0,2.299644852E1,-4.089853668E1,4.693362882E1
1.731447496E1,1.098505974E0,2.303498650E1,-4.089792633E1,4.695165275E1
1.732452396E1,1.058917999E0,2.307989120E1,-4.091374207E1,4.698656164E1
1.733457296E1,1.124358177E0,2.305020905E1,-4.092312622E1,4.698168343E1
1.734462196E1,1.156475067E0,2.304274368E1,-4.076863098E1,4.684428186E1
1.735467096E1,1.109671593E0,2.304478836E1,-4.076922607E1,4.684467351E1
1.736471996E1,1.116840363E0,2.296690750E1,-4.067515564E1,4.672466649E1
1.737476896E1,1.115190506E0,2.301818466E1,-4.064320374E1,4.672205566E1
1.738481796E1,1.084778786E0,2.304027557E1,-4.058513641E1,4.668173456E1
1.739486696E1,1.069151878E0,2.308520126E1,-4.064762115E1,4.675787323E1
1.740491596E1,1.046809196E0,2.314847946E1,-4.060615540E1,4.675262310E1
1.741496496E1,1.109897614E0,2.309507751E1,-4.066447449E1,4.677834930E1
1.742501396E1,1.190925598E0,2.301760292E1,-4.068478394E1,4.675981172E1
1.743506296E1,1.209730148E0,2.300169754E1,-4.073336792E1,4.679475183E1
1.744511196E1,1.186394691E0,2.304504967E1,-4.075198364E1,4.683167750E1
1.745516096E1,1.172384262E0,2.309190369E1,-4.067564392E1,4.678801673E1
1.746520996E1,1.224232674E0,2.299541283E1,-4.058174133E1,4.666010594E1
1.747525896E1,1.220748901E0,2.296109581E1,-4.057678986E1,4.663880384E1
1.748530796E1,1.193209648E0,2.305024910E1,-4.062467957E1,4.672368053E1
1.749535696E1,1.176736832E0,2.302056313E1,-4.066954803E1,4.674765420E1
1.750540596E1,1.151690483E0,2.303614044E1,-4.064267731E1,4.673133185E1
1.751545496E1,1.124159813E0,2.309084320E1,-4.064836884E1,4.676259899E1
1.752550396E1,1.080988884E0,2.311735916E1,-4.069018555E1,4.681102468E1
1.753555296E1,1.097771645E0,2.304577637E1,-4.070136261E1,4.678582936E1
1.754560196E1,1.067551613E0,2.304304314E1,-4.075948334E1,4.683435689E1
1.755565096E1,1.182312012E0,2.305419540E1,-4.072149658E1,4.680955107E1
1.756569996E1,1.196493149E0,2.308901596E1,-4.064729309E1,4.676255649E1
1.757574896E1,1.219195366E0,2.305654907E1,-4.070556641E1,4.679779940E1
1.758579796E1,1.212612152E0,2.306568146E1,-4.077563477E1,4.686308227E1
1.759584696E1,1.211852074E0,2.309638977E1,-4.079341125E1,4.689364784E1
1.760589596E1,1.143170357E0,2.301557541E1,-4.085932922E1,4.690957615E1
1.761594496E1,1.176380157E0,2.304779816E1,-4.095082092E1,4.700589968E1
1.762599396E1,1.229375839E0,2.300197411E1,-4.098303223E1,4.701288236E1
1.763604296E1,1.165307045E0,2.301348114E1,-4.093721008E1,4.697694567E1
1.764609196E1,1.133285522E0,2.301920319E1,-4.088086700E1,4.692987682E1
1.765614096E1,1.183576584E0,2.293633080E1,-4.081098175E1,4.682960981E1
