"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.044796542E0,-1.573228455E-1,3.517684937E-2,9.800569611E0
9.145294542E0,-1.683998108E-1,3.128494263E-2,9.805509338E0
9.245791542E0,-1.764830017E-1,3.637435913E-2,9.802515564E0
9.346291000E0,-1.686991882E-1,4.430786133E-2,9.802515564E0
9.446789000E0,-1.579216003E-1,4.191284180E-2,9.799372101E0
9.547287000E0,-1.707948303E-1,3.757186890E-2,9.815388794E0
9.647784000E0,-1.719923401E-1,4.146377563E-2,9.806856537E0
9.748282000E0,-1.721420288E-1,3.098556519E-2,9.789193268E0
9.848780000E0,-1.715432739E-1,3.427871704E-2,9.803114319E0
9.949277000E0,-1.636097717E-1,3.532653809E-2,9.802665253E0
1.004977500E1,-1.633103943E-1,3.367996216E-2,9.800569611E0
1.015027300E1,-1.757345581E-1,3.427871704E-2,9.802964630E0
1.025077000E1,-1.612147522E-1,4.385879517E-2,9.801168365E0
1.035126725E1,-1.570234680E-1,4.191284180E-2,9.814191284E0
1.045176525E1,-1.676513672E-1,4.445755005E-2,9.796827393E0
1.055226325E1,-1.607656860E-1,3.787124634E-2,9.795929260E0
1.065276025E1,-1.622625732E-1,4.355941772E-2,9.803114319E0
1.075325825E1,-1.676513672E-1,3.847000122E-2,9.795180817E0
1.085375525E1,-1.558259583E-1,3.996688843E-2,9.799372101E0
1.095425325E1,-1.722917175E-1,4.415817261E-2,9.798324280E0
1.105475125E1,-1.549278259E-1,2.829116821E-2,9.803114319E0
1.115524825E1,-1.619631958E-1,3.577560425E-2,9.803114319E0
1.125574625E1,-1.651066589E-1,2.634521484E-2,9.806557159E0
1.135624425E1,-1.707948303E-1,4.056564331E-2,9.798923035E0
1.145674125E1,-1.547781372E-1,3.248245239E-2,9.800120544E0
1.155723925E1,-1.700463867E-1,4.206253052E-2,9.791438599E0
1.165773625E1,-1.645079041E-1,3.278182983E-2,9.801318054E0
1.175823425E1,-1.600172424E-1,4.296066284E-2,9.801018677E0
1.185873225E1,-1.664538574E-1,3.517684937E-2,9.789193268E0
1.195922925E1,-1.675016785E-1,3.532653809E-2,9.795330505E0
1.205972725E1,-1.573228455E-1,2.903961182E-2,9.804461517E0
1.216022425E1,-1.707948303E-1,4.340972900E-2,9.800868988E0
1.226072225E1,-1.661544800E-1,3.113525391E-2,9.817484436E0
1.236121988E1,-1.573228455E-1,3.652404785E-2,9.788594513E0
1.246171788E1,-1.683998108E-1,4.790039063E-2,9.795031128E0
1.256221488E1,-1.540296936E-1,3.562591553E-2,9.809850311E0
1.266271288E1,-1.730401611E-1,3.772155762E-2,9.800120544E0
1.276320988E1,-1.561253357E-1,4.834945679E-2,9.802814941E0
1.286370788E1,-1.642085266E-1,3.966751099E-2,9.809101868E0
1.296420488E1,-1.779798889E-1,4.340972900E-2,9.802515564E0
1.306470288E1,-1.615141296E-1,3.367996216E-2,9.810748444E0
1.316519988E1,-1.698966980E-1,4.251159668E-2,9.803563385E0
1.326569788E1,-1.722917175E-1,3.757186890E-2,9.799970856E0
1.336619400E1,-1.694476318E-1,3.951782227E-2,9.814191284E0
1.346669200E1,-1.591191101E-1,4.011657715E-2,9.802515564E0
1.356718900E1,-1.707948303E-1,4.176315308E-2,9.792187042E0
1.366768700E1,-1.694476318E-1,3.412902832E-2,9.801767120E0
1.376818400E1,-1.694476318E-1,4.879852295E-2,9.800569611E0
1.386868100E1,-1.612147522E-1,3.412902832E-2,9.795779572E0
1.396917900E1,-1.594184875E-1,3.323089600E-2,9.803264008E0
1.406967600E1,-1.660047913E-1,4.385879517E-2,9.805060272E0
1.417017400E1,-1.615141296E-1,3.891906738E-2,9.805509338E0
1.427067100E1,-1.746867371E-1,3.188369751E-2,9.811197510E0
1.437117217E1,-1.589694214E-1,3.562591553E-2,9.811197510E0
1.447167017E1,-1.579216003E-1,4.146377563E-2,9.804162140E0
1.457216717E1,-1.634600830E-1,4.116439819E-2,9.801767120E0
1.467266417E1,-1.579216003E-1,3.981719971E-2,9.791139221E0
1.477316217E1,-1.532812500E-1,3.847000122E-2,9.805808716E0
1.487365917E1,-1.719923401E-1,4.146377563E-2,9.798773346E0
1.497415617E1,-1.541793823E-1,2.679428101E-2,9.809700623E0
1.507465417E1,-1.637594604E-1,3.173400879E-2,9.807155914E0
1.517515117E1,-1.592687988E-1,2.888992310E-2,9.814041595E0
1.527564817E1,-1.618135071E-1,4.146377563E-2,9.821076965E0
1.537614075E1,-1.678010559E-1,3.098556519E-2,9.845027161E0
1.547663875E1,-1.743873596E-1,3.173400879E-2,9.817484436E0
1.557713575E1,-1.651066589E-1,4.535568237E-2,9.810449066E0
1.567763275E1,-1.681004333E-1,5.493576050E-2,9.783654785E0
1.577812975E1,-1.567240906E-1,4.745132446E-2,9.809550934E0
1.587862775E1,-1.544787598E-1,3.547622681E-2,9.804311829E0
1.597912475E1,-1.666035461E-1,3.263214111E-2,9.818232880E0
1.607962175E1,-1.646575928E-1,4.490661621E-2,9.821825409E0
1.618011875E1,-1.615141296E-1,4.505630493E-2,9.806856537E0
1.628061575E1,-1.669029236E-1,3.577560425E-2,9.810000000E0
1.638111338E1,-1.648072815E-1,3.607498169E-2,9.802665253E0
1.648161138E1,-1.574725342E-1,4.685256958E-2,9.791887665E0
1.658210838E1,-1.664538574E-1,4.475692749E-2,9.798324280E0
1.668260538E1,-1.689985657E-1,4.146377563E-2,9.802814941E0
1.678310238E1,-1.706451416E-1,4.131408691E-2,9.807455292E0
1.688359938E1,-1.502874756E-1,3.023712158E-2,9.797575836E0
1.698409638E1,-1.761836243E-1,3.203338623E-2,9.803114319E0
1.708459338E1,-1.603166199E-1,4.445755005E-2,9.804461517E0
1.718509038E1,-1.649569702E-1,4.011657715E-2,9.811197510E0
1.728558725E1,-1.757345581E-1,3.637435913E-2,9.813592529E0
1.738608525E1,-1.682501221E-1,3.367996216E-2,9.815538483E0
1.748658225E1,-1.511856079E-1,3.787124634E-2,9.798174591E0
1.758707925E1,-1.707948303E-1,3.338058472E-2,9.809401245E0
1.768757625E1,-1.639091492E-1,4.655319214E-2,9.791588287E0
1.778807325E1,-1.546284485E-1,2.933898926E-2,9.806257782E0
1.788857025E1,-1.724414062E-1,3.861968994E-2,9.812844086E0
1.798906725E1,-1.739382935E-1,4.056564331E-2,9.809251556E0
1.808956425E1,-1.577719116E-1,3.308120728E-2,9.817783813E0
1.819006125E1,-1.676513672E-1,4.745132446E-2,9.788295135E0
1.829055850E1,-1.737886047E-1,4.071533203E-2,9.801617432E0
1.839105550E1,-1.673519897E-1,4.011657715E-2,9.796677704E0
1.849155250E1,-1.564247131E-1,3.802093506E-2,9.803713074E0
