"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,7.484436035E-3,-1.901046753E-1,9.807455292E0
1.004770000E-1,5.089416504E-3,-1.942959595E-1,9.799821167E0
2.009530000E-1,3.143463135E-3,-1.962419128E-1,9.795629883E0
3.014296667E-1,5.987548828E-4,-1.920506287E-1,9.804461517E0
4.019056667E-1,2.395019531E-3,-2.020797729E-1,9.805509338E0
5.023826667E-1,-1.796264648E-3,-1.890568542E-1,9.808203735E0
6.028586667E-1,-4.340972900E-3,-1.938468933E-1,9.807455292E0
7.033346666E-1,6.436614990E-3,-1.868115234E-1,9.804461517E0
8.038116666E-1,6.735992432E-3,-1.993853760E-1,9.811197510E0
9.042876667E-1,8.083190918E-3,-1.881587219E-1,9.807754669E0
1.004764667E0,1.137634277E-2,-1.993853760E-1,9.801916809E0
1.105240667E0,-1.347198486E-3,-1.999841309E-1,9.806557159E0
1.205716667E0,5.089416504E-3,-2.034269714E-1,9.795330505E0
1.306199125E0,-1.496887207E-3,-1.839674377E-1,9.813442841E0
1.406675125E0,4.939727783E-3,-1.962419128E-1,9.801168365E0
1.507151125E0,1.122665405E-2,-1.950444031E-1,9.800120544E0
1.607628125E0,7.933502197E-3,-1.929487610E-1,9.795779572E0
1.708104125E0,4.490661621E-3,-1.911524963E-1,9.809101868E0
1.808580125E0,1.047821045E-2,-1.902543640E-1,9.798623657E0
1.909057125E0,4.790039062E-3,-1.911524963E-1,9.810598755E0
2.009533125E0,7.334747314E-3,-1.959425354E-1,9.800419922E0
2.110009125E0,1.182540894E-2,-1.927990723E-1,9.798174591E0
2.210485125E0,5.089416504E-3,-1.971400452E-1,9.808952179E0
2.310957042E0,6.885681152E-3,-1.959425354E-1,9.810449066E0
2.411433042E0,7.035369873E-3,-1.984872437E-1,9.815837860E0
2.511909042E0,7.634124756E-3,-1.983375549E-1,9.812993774E0
2.612385042E0,4.041595459E-3,-1.923500061E-1,9.815089417E0
2.712862042E0,4.790039062E-3,-1.954934692E-1,9.806706848E0
2.813338042E0,9.131011963E-3,-1.889071655E-1,9.801168365E0
2.913814042E0,2.395019531E-3,-1.972897339E-1,9.803713074E0
3.014290042E0,1.152603149E-2,-1.916015625E-1,9.797426147E0
3.114766042E0,5.987548828E-4,-1.969903564E-1,9.819879456E0
3.215242042E0,1.002914429E-2,-1.954934692E-1,9.812095642E0
3.315719125E0,6.286926270E-3,-1.890568542E-1,9.812095642E0
3.416195125E0,1.646575928E-3,-1.874102783E-1,9.801467743E0
3.516671125E0,6.586303711E-3,-1.853146362E-1,9.805808716E0
3.617147125E0,7.185058594E-3,-1.871109009E-1,9.804760895E0
3.717623125E0,1.137634277E-2,-1.916015625E-1,9.816137238E0
3.818099125E0,9.580078125E-3,-1.956431580E-1,9.801467743E0
3.918575125E0,7.933502197E-3,-1.974394226E-1,9.812844086E0
4.019052125E0,1.496887207E-4,-1.954934692E-1,9.800569611E0
4.119528125E0,2.544708252E-3,-1.920506287E-1,9.808503113E0
4.220004125E0,1.646575928E-3,-1.902543640E-1,9.807455292E0
4.320479792E0,1.496887207E-4,-1.907034302E-1,9.807754669E0
4.420955792E0,5.987548828E-3,-1.936972046E-1,9.796528015E0
4.521431792E0,6.885681152E-3,-1.953437805E-1,9.798473969E0
4.621907792E0,7.783813477E-3,-1.951940918E-1,9.796977081E0
4.722383792E0,-8.981323242E-4,-1.889071655E-1,9.793833618E0
4.822859792E0,1.047821045E-3,-1.890568542E-1,9.804311829E0
4.923335792E0,-1.496887207E-4,-1.919009399E-1,9.806108093E0
5.023811792E0,5.388793945E-3,-1.947450256E-1,9.812095642E0
5.124287792E0,9.430389404E-3,-1.892065430E-1,9.799671478E0
5.224763792E0,3.293151855E-3,-2.025288391E-1,9.800120544E0
5.325239167E0,-1.047821045E-3,-1.923500061E-1,9.799671478E0
5.425715167E0,4.790039062E-3,-1.981878662E-1,9.812395020E0
5.526191167E0,2.395019531E-3,-1.975891113E-1,9.800719299E0
5.626667167E0,1.107696533E-2,-1.913021851E-1,9.809401245E0
5.727143167E0,1.092727661E-2,-1.914518738E-1,9.797276459E0
5.827619167E0,9.729766846E-3,-1.957928467E-1,9.810299377E0
5.928095167E0,4.191284180E-3,-1.865121460E-1,9.810149689E0
6.028571167E0,1.945953369E-3,-1.941462708E-1,9.810898132E0
6.129047167E0,8.532257080E-3,-1.995350647E-1,9.813293152E0
6.229523167E0,4.340972900E-3,-1.914518738E-1,9.808054047E0
6.329999250E0,3.143463135E-3,-2.044747925E-1,9.805808716E0
6.430475250E0,4.340972900E-3,-1.972897339E-1,9.805509338E0
