"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.751471500E0,-1.481013373E-3,-4.297387786E-4,4.396324512E-4
8.851947500E0,1.804241911E-4,-4.812483676E-4,-1.478994847E-3
8.952422500E0,-5.015283823E-4,3.855749033E-3,-5.976904649E-4
9.052898500E0,-1.275017858E-3,2.186826430E-3,-8.093717042E-4
9.153374500E0,-2.067796886E-3,6.477320567E-4,-1.073586987E-3
9.253850500E0,1.177081838E-3,7.746866904E-4,5.158302374E-4
9.354321875E0,-2.088274807E-3,-1.690264791E-3,-9.043093305E-4
9.454797875E0,-3.253163770E-3,2.637458965E-4,2.938527614E-4
9.555273875E0,-8.565047756E-4,1.829980407E-3,-1.910907100E-3
9.655748875E0,2.187792212E-3,2.159784548E-3,3.271480091E-5
9.756224875E0,-2.471080050E-3,1.235276461E-3,-1.536051510E-3
9.856700875E0,2.819132991E-3,-2.422792837E-3,-1.842041616E-3
9.957175875E0,-2.149533480E-3,-1.078617759E-3,1.342512667E-3
1.005765187E1,6.165914237E-4,1.501374878E-3,-2.466907958E-3
1.015812787E1,6.792694330E-4,1.139669213E-3,5.273174029E-4
1.025860287E1,-2.033785917E-3,8.620875888E-4,-1.445931266E-3
1.035907842E1,-1.074830070E-3,-2.879425883E-4,1.664065057E-3
1.045955342E1,4.059486091E-4,-2.190639265E-3,-4.636503290E-4
1.056002942E1,-1.362840645E-3,7.372233085E-4,2.229267266E-4
1.066050542E1,3.212818876E-3,-1.058938447E-3,1.405922230E-3
1.076098042E1,1.469181851E-3,-1.829702407E-3,9.813529905E-4
1.086145642E1,1.715503633E-3,-1.651561353E-3,2.810067963E-4
1.096193142E1,1.226504333E-3,-5.878983065E-4,4.063965753E-5
1.106240742E1,-3.886837512E-4,2.048653550E-4,-5.926727317E-5
1.116288342E1,-7.787644863E-4,2.283952199E-3,5.504975561E-4
1.126335842E1,4.694545642E-4,1.003397629E-4,8.248353843E-4
1.136383487E1,1.778239384E-3,-6.201467477E-4,1.883520745E-4
1.146430987E1,-5.726348609E-4,5.985237658E-5,-5.956531968E-4
1.156478587E1,-2.085071988E-3,-3.241011873E-4,-1.855480950E-4
1.166526087E1,2.253415994E-3,-3.024271457E-3,2.503312426E-3
1.176573687E1,-6.421599537E-4,5.092872307E-4,5.188069772E-4
1.186621187E1,-1.393161714E-3,-4.947800189E-4,-5.042762496E-4
1.196668787E1,-1.095233485E-3,2.404376864E-4,-1.077300054E-3
1.206716287E1,1.741532236E-3,-1.446618699E-3,-3.770971671E-5
1.216763887E1,-1.715225168E-3,-1.680345275E-3,-2.117007272E-3
1.226811387E1,-1.700321212E-3,-1.082531642E-3,-9.268401191E-4
1.236859287E1,1.782408915E-3,2.618543804E-4,-1.174362958E-3
1.246906787E1,1.735128462E-4,5.599334836E-4,4.024726804E-4
1.256954387E1,-2.287942916E-4,5.886191502E-5,-7.962919772E-4
1.267001887E1,-1.953373663E-3,2.068849746E-3,-2.432983369E-3
1.277049487E1,-1.721102744E-4,2.488274593E-3,-8.579615969E-4
1.287096987E1,3.664789721E-3,-1.751878299E-4,6.677114870E-4
1.297144587E1,7.327143103E-4,3.263694234E-4,1.394744962E-3
1.307192087E1,-2.956269309E-4,-1.327386126E-3,-7.083844393E-4
1.317239687E1,6.215590984E-4,3.030146472E-4,-1.230404945E-3
1.327287188E1,-6.825830787E-4,6.301673129E-4,-3.272490576E-4
1.337334492E1,-1.615108922E-4,-5.598664284E-4,-1.986094285E-3
1.347381992E1,2.422500402E-4,-4.551140592E-4,-1.842547208E-4
1.357429492E1,4.877177998E-4,-6.008511409E-4,-1.627891324E-4
1.367477092E1,-8.162371814E-4,-2.194293775E-4,3.541002516E-4
1.377524592E1,-1.137265936E-4,2.888184506E-3,-4.989986774E-4
1.387572192E1,-2.579260617E-4,3.924915567E-3,5.985910539E-4
