"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.180240775E1,1.240919495E-1,9.800569611E0,2.546205139E-1
6.190289875E1,1.330732727E-1,9.813442841E0,2.543211365E-1
6.200339083E1,1.339714050E-1,9.803413696E0,2.429447937E-1
6.210388183E1,1.294807434E-1,9.823471985E0,2.456391907E-1
6.220437183E1,1.219963074E-1,9.807155914E0,2.502795410E-1
6.230486283E1,1.302291870E-1,9.805060272E0,2.528242493E-1
6.240535383E1,1.356179810E-1,9.803862762E0,2.489323425E-1
6.250584483E1,1.245410156E-1,9.810449066E0,2.454895020E-1
6.260633583E1,1.293310547E-1,9.803563385E0,2.546205139E-1
6.270682683E1,1.329235840E-1,9.809550934E0,2.502795410E-1
6.280731783E1,1.308279419E-1,9.799521790E0,2.537223816E-1
6.290780883E1,1.267863464E-1,9.807754669E0,2.540217590E-1
6.300829925E1,1.321751404E-1,9.810898132E0,2.529739380E-1
6.310879025E1,1.309776306E-1,9.804910583E0,2.567161560E-1
6.320928125E1,1.371148682E-1,9.820927277E0,2.600093079E-1
6.330977125E1,1.326242065E-1,9.810299377E0,2.631527710E-1
6.341026225E1,1.291813660E-1,9.806407471E0,2.615061951E-1
6.351075325E1,1.336720276E-1,9.794432373E0,2.531236267E-1
6.361124425E1,1.317260742E-1,9.793534241E0,2.570155334E-1
6.371173525E1,1.396595764E-1,9.803264008E0,2.601589966E-1
6.381222625E1,1.369651794E-1,9.813742218E0,2.523751831E-1
6.391271725E1,1.290316772E-1,9.812395020E0,2.718347168E-1
6.401320796E1,1.273851013E-1,9.811047821E0,2.481838989E-1
6.411369796E1,1.359173584E-1,9.821526031E0,2.529739380E-1
6.421418896E1,1.338217163E-1,9.797426147E0,2.501298523E-1
6.431467996E1,1.356179810E-1,9.809700623E0,2.579136658E-1
6.441517096E1,1.312770081E-1,9.802814941E0,2.630030823E-1
6.451566196E1,1.308279419E-1,9.819879456E0,2.451901245E-1
6.461615296E1,1.278341675E-1,9.810299377E0,2.507286072E-1
6.471664396E1,1.224453735E-1,9.802814941E0,2.472857666E-1
6.481713396E1,1.378633118E-1,9.813293152E0,2.514770508E-1
6.491762496E1,1.243913269E-1,9.813293152E0,2.480342102E-1
6.501811633E1,1.279838562E-1,9.816436615E0,2.499801636E-1
6.511860733E1,1.362167358E-1,9.821376343E0,2.538720703E-1
6.521909833E1,1.314266968E-1,9.827812958E0,2.517764282E-1
6.531958833E1,1.200503540E-1,9.811047821E0,2.531236267E-1
6.542007933E1,1.305285645E-1,9.805808716E0,2.492317200E-1
6.552057033E1,1.308279419E-1,9.813891907E0,2.616558838E-1
6.562106133E1,1.353186035E-1,9.818083191E0,2.519261169E-1
6.572155233E1,1.267863464E-1,9.804910583E0,2.582130432E-1
6.582204233E1,1.303788757E-1,9.808652802E0,2.436932373E-1
6.592253333E1,1.318757629E-1,9.821376343E0,2.543211365E-1
6.602302458E1,1.302291870E-1,9.810748444E0,2.649490356E-1
6.612351558E1,1.332229614E-1,9.826465759E0,2.531236267E-1
6.622400658E1,1.284329224E-1,9.817634125E0,2.462379456E-1
6.632449658E1,1.362167358E-1,9.811945953E0,2.574645996E-1
6.642498758E1,1.300794983E-1,9.805808716E0,2.564167786E-1
