"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.760598242E1,-1.967539215E1,-4.013106537E1,3.032981396E0,4.479757181E1
2.761603142E1,-1.966928291E1,-4.015484619E1,2.980605602E0,4.481268094E1
2.762608142E1,-1.959914398E1,-4.014869690E1,2.978775978E0,4.477630416E1
2.763613042E1,-1.959848213E1,-4.016609955E1,3.065441608E0,4.479746630E1
2.764617942E1,-1.958546829E1,-4.008245087E1,3.110127449E0,4.471986503E1
2.765622942E1,-1.961324501E1,-4.008659363E1,3.099725246E0,4.473502727E1
2.766627842E1,-1.961701393E1,-4.015611267E1,3.020723820E0,4.479358651E1
2.767632742E1,-1.955764389E1,-4.019579315E1,2.946846962E0,4.479829381E1
2.768637742E1,-1.963271523E1,-4.017681122E1,2.947925568E0,4.481417111E1
2.769642642E1,-1.963914680E1,-4.010274506E1,2.954411030E0,4.475103119E1
2.770647542E1,-1.961935425E1,-4.009709167E1,3.055024624E0,4.474403868E1
2.771652542E1,-1.957321167E1,-4.012873077E1,3.020358562E0,4.474984038E1
2.772657442E1,-1.959732437E1,-4.013455963E1,2.989238739E0,4.476352921E1
2.773662342E1,-1.960612869E1,-4.012748718E1,2.916501522E0,4.475624527E1
2.774667342E1,-1.960799026E1,-4.016624451E1,2.936909199E0,4.479314586E1
2.775672242E1,-1.966465187E1,-4.010700989E1,2.905090332E0,4.476282302E1
2.776677142E1,-1.967856216E1,-4.006363678E1,2.992138386E0,4.473582114E1
2.777682042E1,-1.966282845E1,-4.009405518E1,2.933034897E0,4.475223767E1
2.778687042E1,-1.960008049E1,-4.010094452E1,2.919553757E0,4.472999777E1
2.779691942E1,-1.958124924E1,-4.003182220E1,2.899801254E0,4.465849256E1
2.780696842E1,-1.964704132E1,-3.998823547E1,2.930038452E0,4.465031169E1
2.781701842E1,-1.968376732E1,-3.996639252E1,2.941067696E0,4.464765510E1
2.782706742E1,-1.965195274E1,-4.003421021E1,2.928749561E0,4.469356561E1
2.783711642E1,-1.962441635E1,-4.013228607E1,2.910485268E0,4.476816980E1
2.784716642E1,-1.961170197E1,-4.012557220E1,2.902405262E0,4.475605384E1
2.785721542E1,-1.961759949E1,-4.007868958E1,2.865240097E0,4.471421663E1
2.786726442E1,-1.964144897E1,-4.006481934E1,2.805103779E0,4.470844298E1
2.787731442E1,-1.961043549E1,-4.006526184E1,2.749378681E0,4.469176064E1
2.788736342E1,-1.959278870E1,-4.007861328E1,2.692496300E0,4.469252899E1
2.789741242E1,-1.959026527E1,-4.005250549E1,2.689286232E0,4.466781784E1
2.790746242E1,-1.964166069E1,-4.007278442E1,2.654227257E0,4.470646271E1
2.791751142E1,-1.965955162E1,-4.008539581E1,2.653200626E0,4.472556764E1
2.792756042E1,-1.964734268E1,-4.000388336E1,2.665985584E0,4.464791415E1
2.793761042E1,-1.968827438E1,-3.997462463E1,2.744300842E0,4.464448398E1
2.794765942E1,-1.966374779E1,-3.997027588E1,2.783804417E0,4.463222488E1
2.795770842E1,-1.968824768E1,-4.000427246E1,2.859823227E0,4.467826654E1
2.796775842E1,-1.968874931E1,-4.001979065E1,2.921160221E0,4.469634963E1
2.797780742E1,-1.962326431E1,-4.004947662E1,2.932460785E0,4.469488121E1
2.798785642E1,-1.957410622E1,-4.010816193E1,2.923843861E0,4.472537479E1
2.799790542E1,-1.959516525E1,-4.020803833E1,2.914514542E0,4.482355678E1
2.800795542E1,-1.964042473E1,-4.016637421E1,2.914588451E0,4.480601217E1
2.801800442E1,-1.957917404E1,-4.017453003E1,2.841876030E0,4.478183983E1
2.802805342E1,-1.964317703E1,-4.016677094E1,2.886819363E0,4.480577661E1
2.803810342E1,-1.966931534E1,-4.016712952E1,2.894305229E0,4.481804617E1
2.804815242E1,-1.968086052E1,-4.011634064E1,2.835655689E0,4.477385398E1
2.805820142E1,-1.968679810E1,-4.007250977E1,2.811682701E0,4.473568618E1
2.806825142E1,-1.964557838E1,-4.007763672E1,2.817216396E0,4.472250466E1
2.807830042E1,-1.964238358E1,-4.005065918E1,2.901676655E0,4.470232948E1
2.808834942E1,-1.964696503E1,-3.999300385E1,2.901306629E0,4.465267261E1
2.809839942E1,-1.972771454E1,-3.993353271E1,2.902140141E0,4.463510024E1
2.810844842E1,-1.975378609E1,-3.986918640E1,2.908293724E0,4.458948600E1
2.811849742E1,-1.976931763E1,-3.987360382E1,2.834386349E0,4.459555972E1
2.812854742E1,-1.976024437E1,-3.991585541E1,2.831515789E0,4.462914129E1
2.813859642E1,-1.983647537E1,-3.985691071E1,2.777133942E0,4.460685552E1
2.814864542E1,-1.980870056E1,-3.981288147E1,2.758993149E0,4.455403676E1
2.815869542E1,-1.980764008E1,-3.980194855E1,2.720874310E0,4.454145115E1
2.816874442E1,-1.984176826E1,-3.984984589E1,2.661274910E0,4.459583354E1
2.817879342E1,-1.980221558E1,-3.985877228E1,2.746846199E0,4.459141883E1
2.818884342E1,-1.980825043E1,-3.986616516E1,2.733201981E0,4.459986886E1
2.819889242E1,-1.981722641E1,-3.986830902E1,2.784793854E0,4.460896327E1
2.820894142E1,-1.980834198E1,-3.989765930E1,2.935261250E0,4.464089368E1
2.821899042E1,-1.981528854E1,-3.995725250E1,2.951341629E0,4.469830092E1
2.822904042E1,-1.978953934E1,-3.995398712E1,3.000914097E0,4.468727380E1
2.823908942E1,-1.980282974E1,-4.003613281E1,3.130383015E0,4.477547648E1
2.824913842E1,-1.979971504E1,-3.998554993E1,3.143085003E0,4.472976528E1
2.825918842E1,-1.977451706E1,-3.998340607E1,3.123634338E0,4.471533716E1
2.826923742E1,-1.974717331E1,-4.004755402E1,3.220043182E0,4.476746714E1
2.827928642E1,-1.969826126E1,-4.004885101E1,3.169323444E0,4.474345288E1
2.828933642E1,-1.971951103E1,-4.008229828E1,3.019988060E0,4.477242543E1
2.829938579E1,-1.968508148E1,-4.006025696E1,2.933756351E0,4.473179570E1
2.830943479E1,-1.966556740E1,-3.999102020E1,2.945717335E0,4.466199154E1
2.831948479E1,-1.968106079E1,-4.006358337E1,2.856224060E0,4.472798769E1
2.832953379E1,-1.967128944E1,-4.005388641E1,2.829816818E0,4.471332361E1
2.833958279E1,-1.964244080E1,-4.010926056E1,2.846687317E0,4.475133397E1
2.834963279E1,-1.966427231E1,-4.020193481E1,2.886791229E0,4.484654649E1
2.835968179E1,-1.971680069E1,-4.022833252E1,2.845612049E0,4.489062792E1
2.836973079E1,-1.968624306E1,-4.011601257E1,2.837679863E0,4.477605451E1
2.837978079E1,-1.967363739E1,-4.008671570E1,2.882306576E0,4.474711694E1
2.838982979E1,-1.967558479E1,-4.007970428E1,2.915857315E0,4.474386613E1
2.839987879E1,-1.968245888E1,-4.009364319E1,2.900364876E0,4.475836825E1
2.840992879E1,-1.969595337E1,-4.001076508E1,2.878184319E0,4.468865456E1
2.841997779E1,-1.969724083E1,-4.006150055E1,2.844417572E0,4.473249193E1
2.843002679E1,-1.967493439E1,-4.012107086E1,2.832187653E0,4.477526836E1
2.844007579E1,-1.964237595E1,-4.015075684E1,2.768723488E0,4.478361349E1
2.845012579E1,-1.965703773E1,-4.006904602E1,2.830522537E0,4.472068246E1
2.846017479E1,-1.965054512E1,-4.007030487E1,2.824455738E0,4.471857339E1
2.847022379E1,-1.970445633E1,-3.996307373E1,2.825753212E0,4.464636315E1
2.848027379E1,-1.972656822E1,-3.989844513E1,2.814682484E0,4.459759921E1
2.849032279E1,-1.967244148E1,-3.997258759E1,2.856385231E0,4.464271104E1
2.850037179E1,-1.966571426E1,-4.000441742E1,2.779911041E0,4.466342616E1
2.851042179E1,-1.968862343E1,-4.002737427E1,2.746433258E0,4.469200688E1
2.852047079E1,-1.967243767E1,-4.009823608E1,2.824014664E0,4.475319430E1
2.853051979E1,-1.966250420E1,-4.011383820E1,2.900926113E0,4.476772787E1
2.854056979E1,-1.965024567E1,-4.011311340E1,2.849460125E0,4.475838966E1
2.855061879E1,-1.969904327E1,-4.014955902E1,2.773726463E0,4.480773319E1
2.856066779E1,-1.970725632E1,-4.022937775E1,2.734040737E0,4.488043855E1
2.857071779E1,-1.963239670E1,-4.034964752E1,2.779454231E0,4.495831871E1
2.858076679E1,-1.959238052E1,-4.035182190E1,2.828292847E0,4.494585794E1
2.859081579E1,-1.959899139E1,-4.036572266E1,2.841887474E0,4.496207684E1
2.860086479E1,-1.963097954E1,-4.035243988E1,2.856475830E0,4.496503326E1
2.861091479E1,-1.963631821E1,-4.031027222E1,2.937389374E0,4.493474486E1
2.862096379E1,-1.962215042E1,-4.026283264E1,2.947013378E0,4.488662793E1
2.863101279E1,-1.964850807E1,-4.018299866E1,2.962283611E0,4.482758498E1
2.864106279E1,-1.966945839E1,-4.016967010E1,2.939722061E0,4.482334164E1
2.865111179E1,-1.963619995E1,-4.015679932E1,2.984190941E0,4.480015932E1
2.866116079E1,-1.962234688E1,-4.012893677E1,3.025654793E0,4.477189576E1
2.867121079E1,-1.964377213E1,-4.013014984E1,3.030174732E0,4.478268269E1
2.868125979E1,-1.963980484E1,-4.015045166E1,2.996344566E0,4.479686131E1
2.869130879E1,-1.968859482E1,-4.015323639E1,2.963355541E0,4.481857466E1
2.870135879E1,-1.971429253E1,-4.013114929E1,2.961869717E0,4.480998935E1
2.871140779E1,-1.964446259E1,-4.024560547E1,2.993463516E0,4.488401156E1
2.872145679E1,-1.968071938E1,-4.023535919E1,2.920018196E0,4.488587028E1
2.873150679E1,-1.969410515E1,-4.027207184E1,2.871802807E0,4.492154048E1
2.874155579E1,-1.963238525E1,-4.023052216E1,2.820966244E0,4.485402227E1
2.875160479E1,-1.962814903E1,-4.014441681E1,2.774251461E0,4.477203264E1
2.876165479E1,-1.967251587E1,-4.011890411E1,2.879220009E0,4.477526388E1
2.877170379E1,-1.967910767E1,-4.012017822E1,2.927990437E0,4.478246428E1
2.878175279E1,-1.965954590E1,-4.012651062E1,2.927931309E0,4.477954199E1
2.879180179E1,-1.971131897E1,-4.009744263E1,2.814497471E0,4.476898923E1
2.880185179E1,-1.978491211E1,-4.004611206E1,2.771220684E0,4.475280441E1
2.881190079E1,-1.973854065E1,-4.012667847E1,2.832292080E0,4.480828261E1
2.882194979E1,-1.968970108E1,-4.015460205E1,2.823759079E0,4.481127101E1
2.883199979E1,-1.967320251E1,-4.022259521E1,2.889173031E0,4.486913621E1
2.884204879E1,-1.965700150E1,-4.021951294E1,2.879267216E0,4.485863472E1
2.885209779E1,-1.967577362E1,-4.014077759E1,2.915920258E0,4.479866833E1
2.886214779E1,-1.971224785E1,-4.017111969E1,2.916319847E0,4.484190556E1
2.887219679E1,-1.963896942E1,-4.022207642E1,2.974321365E0,4.485923694E1
2.888224579E1,-1.964876556E1,-4.025276184E1,2.982674599E0,4.489159355E1
2.889229579E1,-1.965460968E1,-4.020405579E1,2.915484428E0,4.484606820E1
2.890234479E1,-1.962197495E1,-4.022338104E1,2.902955055E0,4.484829352E1
2.891239379E1,-1.965662384E1,-4.014115143E1,2.904825211E0,4.478987506E1
2.892244379E1,-1.965594101E1,-4.007864380E1,2.800203800E0,4.472689177E1
2.893249279E1,-1.966809082E1,-4.014124298E1,2.688186169E0,4.478146413E1
2.894254179E1,-1.966574287E1,-4.011397552E1,2.708570957E0,4.475722100E1
2.895259079E1,-1.964063263E1,-4.019715118E1,2.716315746E0,4.482124256E1
2.896264079E1,-1.968373299E1,-4.026078033E1,2.823640823E0,4.490381637E1
2.897268979E1,-1.967179871E1,-4.029745483E1,2.899138451E0,4.493628305E1
2.898273879E1,-1.975530434E1,-4.027776337E1,2.758752823E0,4.494642353E1
2.899278879E1,-1.978353500E1,-4.019769287E1,2.711330891E0,4.488422980E1
2.900283779E1,-1.970077133E1,-4.021362305E1,2.692670822E0,4.486096684E1
2.901288679E1,-1.964846420E1,-4.019921112E1,2.665255547E0,4.482345711E1
2.902293679E1,-1.964371681E1,-4.021147919E1,2.658849716E0,4.483199918E1
2.903298579E1,-1.962011909E1,-4.025929260E1,2.725437164E0,4.486856051E1
2.904303479E1,-1.962162209E1,-4.028844452E1,2.686686993E0,4.489304069E1
2.905308479E1,-1.964541054E1,-4.029538727E1,2.667165279E0,4.490850878E1
2.906313379E1,-1.967389297E1,-4.035246277E1,2.645104408E0,4.497087828E1
2.907318279E1,-1.966537476E1,-4.040814972E1,2.701123238E0,4.502045751E1
2.908323279E1,-1.967130089E1,-4.041430664E1,2.738036156E0,4.503080170E1
2.909328179E1,-1.968556213E1,-4.039935303E1,2.730115891E0,4.502313421E1
2.910333079E1,-1.971952057E1,-4.036275482E1,2.708780766E0,4.500387718E1
2.911338079E1,-1.977242279E1,-4.028998566E1,2.755017757E0,4.496467247E1
2.912342979E1,-1.975296402E1,-4.026008606E1,2.785621166E0,4.493121190E1
2.913347879E1,-1.974524307E1,-4.033620453E1,2.947482586E0,4.500635148E1
2.914352779E1,-1.977399063E1,-4.029561615E1,2.991148472E0,4.498549050E1
2.915357779E1,-1.976261139E1,-4.027260590E1,2.942861080E0,4.495669056E1
2.916362679E1,-1.977642441E1,-4.025160217E1,2.933626652E0,4.494334884E1
2.917367579E1,-1.972680283E1,-4.026514435E1,2.927658081E0,4.493328144E1
2.918372579E1,-1.965925598E1,-4.020721436E1,2.840716362E0,4.484613809E1
2.919377479E1,-1.966863251E1,-4.018482971E1,2.809171200E0,4.482819522E1
2.920382379E1,-1.961567307E1,-4.028380585E1,2.865601540E0,4.489734196E1
2.921387379E1,-1.956026459E1,-4.024924469E1,2.917958260E0,4.484551404E1
2.922392279E1,-1.962366867E1,-4.021419525E1,2.901115417E0,4.484067732E1
2.923397179E1,-1.961086655E1,-4.029343414E1,2.881508827E0,4.490489968E1
2.924402179E1,-1.966114616E1,-4.022028351E1,2.803566456E0,4.485634692E1
2.925407079E1,-1.970362091E1,-4.018265533E1,2.742217064E0,4.483746448E1
2.926411979E1,-1.966545105E1,-4.025620270E1,2.727496147E0,4.488575560E1
2.927416979E1,-1.962629318E1,-4.030165863E1,2.816583633E0,4.491489971E1
2.928421879E1,-1.960874176E1,-4.033979797E1,2.896835327E0,4.494656504E1
2.929426779E1,-1.968081284E1,-4.037336731E1,2.887855530E0,4.500758704E1
2.930431617E1,-1.975425720E1,-4.031700134E1,2.813963890E0,4.498454921E1
2.931436617E1,-1.968707848E1,-4.036449432E1,2.851945400E0,4.500007837E1
2.932441517E1,-1.968714905E1,-4.035536957E1,2.821416378E0,4.498999979E1
2.933446417E1,-1.973558235E1,-4.033551025E1,2.832769394E0,4.499412385E1
2.934451417E1,-1.972477341E1,-4.028271484E1,2.778920650E0,4.493869381E1
2.935456317E1,-1.972579002E1,-4.028465271E1,2.726950169E0,4.493769346E1
2.936461217E1,-1.976918602E1,-4.029940033E1,2.684693813E0,4.496743226E1
2.937466217E1,-1.978183174E1,-4.028021240E1,2.691322803E0,4.495619642E1
2.938471117E1,-1.969633484E1,-4.027619934E1,2.626239777E0,4.491118986E1
2.939476017E1,-1.964027977E1,-4.029934692E1,2.557557583E0,4.490344144E1
2.940481017E1,-1.963880157E1,-4.031091309E1,2.575310230E0,4.491419001E1
2.941485917E1,-1.963662338E1,-4.029600525E1,2.625434875E0,4.490276077E1
2.942490817E1,-1.966730881E1,-4.018146515E1,2.614593983E0,4.481282494E1
2.943495817E1,-1.963547897E1,-4.018795013E1,2.621889591E0,4.480510769E1
2.944500717E1,-1.960423851E1,-4.025561523E1,2.599546909E0,4.485084581E1
2.945505617E1,-1.968428040E1,-4.027014923E1,2.623348713E0,4.490030927E1
2.946510517E1,-1.964625931E1,-4.025175476E1,2.684081078E0,4.487074278E1
2.947515517E1,-1.962737083E1,-4.018687439E1,2.715698719E0,4.480617791E1
2.948520417E1,-1.963443947E1,-4.014350128E1,2.744881153E0,4.477215966E1
2.949525317E1,-1.966984177E1,-4.013390350E1,2.762901783E0,4.478020223E1
2.950530317E1,-1.967879486E1,-4.013895416E1,2.770355701E0,4.478912233E1
2.951535217E1,-1.973216629E1,-4.019903564E1,2.819153786E0,4.486946045E1
2.952540117E1,-1.978061867E1,-4.021167755E1,2.845530033E0,4.490377409E1
2.953545117E1,-1.972235107E1,-4.018971252E1,2.892848015E0,4.486148342E1
2.954550017E1,-1.975377655E1,-4.012240601E1,2.821737766E0,4.481050497E1
2.955554917E1,-1.978524017E1,-4.011383820E1,2.766535282E0,4.481327327E1
2.956559917E1,-1.976035690E1,-4.024173737E1,2.760206699E0,4.491645436E1
2.957564817E1,-1.968494987E1,-4.025041199E1,2.736109257E0,4.488963367E1
2.958569717E1,-1.963592529E1,-4.036049652E1,2.755689621E0,4.496813390E1
2.959574617E1,-1.963682938E1,-4.038099670E1,2.817992687E0,4.499078845E1
2.960579617E1,-1.964010048E1,-4.032123566E1,2.835069656E0,4.493966190E1
2.961584517E1,-1.962616348E1,-4.025077057E1,2.791113853E0,4.486759567E1
2.962589417E1,-1.957275772E1,-4.027783203E1,2.788373470E0,4.486838112E1
2.963594417E1,-1.962123108E1,-4.031671906E1,2.810505867E0,4.492582206E1
2.964599317E1,-1.974104309E1,-4.028826141E1,2.885073662E0,4.495749593E1
2.965604217E1,-1.974509239E1,-4.034522247E1,2.905270100E0,4.501162344E1
2.966609217E1,-1.969664192E1,-4.036965179E1,2.894087791E0,4.501157888E1
2.967614117E1,-1.964425278E1,-4.036595917E1,2.932495117E0,4.498785230E1
2.968619017E1,-1.961249924E1,-4.038604736E1,2.895690441E0,4.498964293E1
2.969624017E1,-1.964464951E1,-4.038049316E1,2.874638081E0,4.499733355E1
2.970628917E1,-1.966968155E1,-4.036352539E1,2.865939140E0,4.499249006E1
2.971633817E1,-1.965840149E1,-4.038262177E1,2.922737122E0,4.500834680E1
2.972638817E1,-1.967702293E1,-4.031185150E1,2.855471611E0,4.494868542E1
2.973643717E1,-1.970619583E1,-4.026811981E1,2.868288994E0,4.492307546E1
2.974648617E1,-1.971562386E1,-4.025337219E1,2.839581966E0,4.491217009E1
2.975653517E1,-1.976295280E1,-4.027272034E1,2.846410275E0,4.495073257E1
2.976658517E1,-1.976195908E1,-4.028156281E1,2.894855976E0,4.496131137E1
2.977663417E1,-1.972118950E1,-4.026438904E1,2.917365551E0,4.492947097E1
2.978668317E1,-1.968521118E1,-4.027716827E1,2.909876347E0,4.492466142E1
2.979673317E1,-1.965878296E1,-4.035486603E1,2.905048370E0,4.498246620E1
2.980678217E1,-1.967086601E1,-4.038292694E1,2.852282047E0,4.500954644E1
2.981683117E1,-1.968927002E1,-4.043581390E1,2.852982998E0,4.506508529E1
2.982688117E1,-1.971004105E1,-4.040251923E1,2.840989590E0,4.504354004E1
2.983693017E1,-1.972895432E1,-4.031363678E1,2.836877346E0,4.497186700E1
2.984697917E1,-1.973860550E1,-4.031813049E1,2.914575100E0,4.498509688E1
2.985702917E1,-1.975433159E1,-4.041062927E1,2.907138824E0,4.507442768E1
2.986707817E1,-1.973177910E1,-4.041346741E1,2.948620796E0,4.506978832E1
2.987712717E1,-1.967438316E1,-4.046111298E1,2.990194798E0,4.509017943E1
2.988717717E1,-1.974639130E1,-4.038909912E1,2.928267956E0,4.505301378E1
2.989722617E1,-1.972769547E1,-4.037773132E1,2.958640575E0,4.503661521E1
2.990727517E1,-1.975387955E1,-4.034389496E1,2.998930454E0,4.502043093E1
2.991732417E1,-1.977297783E1,-4.028938293E1,2.977693081E0,4.497856918E1
2.992737417E1,-1.978447342E1,-4.027178955E1,2.947556973E0,4.496588167E1
2.993742317E1,-1.984078407E1,-4.026155853E1,2.916700363E0,4.497951700E1
2.994747217E1,-1.984800339E1,-4.015303040E1,2.987015724E0,4.489021443E1
2.995752217E1,-1.984744835E1,-4.012707520E1,3.003917217E0,4.486788259E1
2.996757117E1,-1.985890388E1,-4.013352203E1,3.019905567E0,4.487978926E1
2.997762017E1,-1.985980797E1,-4.016396332E1,2.982047081E0,4.490488311E1
2.998767017E1,-1.983905029E1,-4.020868683E1,2.966949463E0,4.493472156E1
2.999771917E1,-1.985230064E1,-4.015777588E1,2.908957005E0,4.489123339E1
3.000776817E1,-1.984098625E1,-4.014633942E1,2.965283394E0,4.487968593E1
3.001781817E1,-1.983947945E1,-4.011244202E1,3.014193058E0,4.485195992E1
3.002786717E1,-1.985005379E1,-4.017443848E1,2.992680073E0,4.491064769E1
3.003791617E1,-1.981502151E1,-4.013516998E1,2.981754303E0,4.485931125E1
3.004796517E1,-1.985570145E1,-4.013626099E1,2.941486359E0,4.487561329E1
3.005801517E1,-1.983182526E1,-4.007463074E1,2.983841896E0,4.481272848E1
3.006806417E1,-1.984977531E1,-4.006042480E1,2.941131115E0,4.480515001E1
3.007811317E1,-1.978169250E1,-4.005342865E1,2.910112381E0,4.476674278E1
3.008816317E1,-1.977940941E1,-4.004650879E1,2.895204067E0,4.475857582E1
3.009821217E1,-1.976036644E1,-4.009604645E1,2.898514748E0,4.479471409E1
3.010826117E1,-1.972574615E1,-4.011434174E1,2.908538818E0,4.479648504E1
3.011831117E1,-1.976945877E1,-4.009924316E1,2.927165508E0,4.480344965E1
3.012836017E1,-1.970574951E1,-4.020180511E1,2.858664036E0,4.486283159E1
3.013840917E1,-1.973694611E1,-4.017372894E1,2.899325848E0,4.485400349E1
3.014845917E1,-1.974639130E1,-4.013473511E1,2.886959553E0,4.482244378E1
3.015850817E1,-1.982731628E1,-4.010097504E1,2.957068443E0,4.483252083E1
3.016855717E1,-1.977380371E1,-4.010465240E1,2.943597317E0,4.481128455E1
3.017860617E1,-1.977443504E1,-4.004634094E1,2.948605537E0,4.475971379E1
3.018865617E1,-1.976015091E1,-4.008416748E1,2.999000072E0,4.479060223E1
3.019870517E1,-1.968011093E1,-4.007411957E1,3.008026600E0,4.474695576E1
3.020875417E1,-1.966332245E1,-4.013899994E1,3.069607258E0,4.480187557E1
3.021880417E1,-1.966090393E1,-4.019708252E1,3.091009140E0,4.485433005E1
3.022885317E1,-1.969939232E1,-4.020388031E1,3.021954536E0,4.487260031E1
3.023890217E1,-1.977703285E1,-4.015287018E1,2.992094517E0,4.485907535E1
3.024895217E1,-1.974018288E1,-4.007987213E1,3.002295017E0,4.477817265E1
3.025900117E1,-1.970286369E1,-4.006269073E1,3.023809910E0,4.474779830E1
3.026905017E1,-1.967053032E1,-4.009471893E1,3.017991543E0,4.476186460E1
3.027910017E1,-1.965410233E1,-4.014111328E1,3.011739731E0,4.479579545E1
3.028914917E1,-1.963777924E1,-4.011079407E1,2.999688625E0,4.476065578E1
3.029919817E1,-1.963000107E1,-4.008676910E1,3.015579700E0,4.473678263E1
3.030924717E1,-1.968150330E1,-4.006931305E1,3.090379715E0,4.474887559E1
3.031929717E1,-1.971045113E1,-4.008735657E1,3.022408485E0,4.477312803E1
3.032934617E1,-1.970126724E1,-4.012496948E1,2.969202042E0,4.479921057E1
3.033939517E1,-1.971935081E1,-4.007478333E1,3.019685745E0,4.476560686E1
3.034944517E1,-1.967402267E1,-4.009241486E1,2.963099957E0,4.475766815E1
3.035949417E1,-1.970149994E1,-4.010192108E1,3.029520035E0,4.478271057E1
3.036954317E1,-1.969852448E1,-4.005430603E1,3.028152943E0,4.473867464E1
3.037959317E1,-1.969958687E1,-4.008074951E1,2.950915337E0,4.475765974E1
3.038964217E1,-1.973390388E1,-4.009731293E1,2.914086819E0,4.478519140E1
3.039969117E1,-1.965892982E1,-4.005940247E1,2.941483498E0,4.472003548E1
3.040974117E1,-1.965939140E1,-4.011296844E1,3.015584469E0,4.477315778E1
3.041979017E1,-1.976825714E1,-4.005195618E1,3.048223495E0,4.476868158E1
3.042983917E1,-1.981560326E1,-3.993363953E1,2.967139721E0,4.467837974E1
3.043988817E1,-1.981015015E1,-3.989099884E1,2.945808887E0,4.463643834E1
3.044993817E1,-1.975662804E1,-3.992803192E1,2.971176147E0,4.464750802E1
3.045998717E1,-1.973052216E1,-3.990585327E1,3.011351109E0,4.461881739E1
3.047003617E1,-1.970009232E1,-3.997905731E1,3.101991653E0,4.467707480E1
3.048008617E1,-1.971027374E1,-4.009569550E1,3.050940514E0,4.478245110E1
3.049013517E1,-1.976312256E1,-4.011941528E1,3.052053452E0,4.482704012E1
3.050018417E1,-1.979187393E1,-4.005956268E1,3.044630527E0,4.478567417E1
3.051023417E1,-1.973877335E1,-3.998690796E1,3.030215740E0,4.469624356E1
3.052028317E1,-1.975679207E1,-3.987677765E1,3.009553432E0,4.460432311E1
3.053033217E1,-1.982282066E1,-3.986150360E1,2.966995239E0,4.461711274E1
3.054038217E1,-1.977611542E1,-3.982659149E1,2.949228287E0,4.456399980E1
3.055043117E1,-1.974047852E1,-3.984420776E1,2.963907719E0,4.456492043E1
3.056048017E1,-1.972872162E1,-3.988205719E1,3.011181831E0,4.459672811E1
3.057052917E1,-1.977677727E1,-3.998488617E1,3.014735699E0,4.471018533E1
3.058057917E1,-1.978677750E1,-4.008213806E1,3.020059109E0,4.480195434E1
3.059062817E1,-1.979963303E1,-4.013655853E1,3.037325859E0,4.485748708E1
3.060067717E1,-1.980699158E1,-4.015589142E1,3.036028862E0,4.487794561E1
3.061072717E1,-1.976043320E1,-4.012112427E1,3.044534683E0,4.482687279E1
3.062077617E1,-1.971806908E1,-4.014994812E1,2.995017052E0,4.483068937E1
3.063082517E1,-1.968988991E1,-4.014379883E1,2.878575325E0,4.480516203E1
3.064087517E1,-1.966420746E1,-4.009587860E1,2.916268826E0,4.475338154E1
3.065092417E1,-1.963376617E1,-4.009088135E1,2.921811581E0,4.473589749E1
3.066097317E1,-1.962724304E1,-4.005783844E1,2.893490314E0,4.470158136E1
3.067102317E1,-1.961998177E1,-4.007881927E1,3.014871597E0,4.472521537E1
3.068107217E1,-1.962818909E1,-4.011427307E1,3.015687466E0,4.476064211E1
3.069112117E1,-1.965668869E1,-4.008213043E1,2.964832783E0,4.474095242E1
3.070117117E1,-1.970181656E1,-4.014612579E1,2.968512535E0,4.481835627E1
3.071122017E1,-1.969576454E1,-4.015487671E1,3.006019115E0,4.482603502E1
3.072126917E1,-1.965394783E1,-4.018709564E1,3.074745178E0,4.484121296E1
3.073131817E1,-1.961537933E1,-4.022090912E1,3.199131489E0,4.486333781E1
3.074136817E1,-1.960658455E1,-4.024898529E1,3.235755444E0,4.488729317E1
3.075141717E1,-1.965924072E1,-4.022701263E1,3.106007099E0,4.488146133E1
3.076146617E1,-1.966724014E1,-4.019736481E1,2.965595722E0,4.484889330E1
3.077151617E1,-1.962542725E1,-4.026996613E1,3.076437950E0,4.490314061E1
3.078156517E1,-1.966471291E1,-4.030085754E1,3.192954540E0,4.495614542E1
3.079161417E1,-1.966818619E1,-4.023239899E1,3.320222855E0,4.490553814E1
3.080166417E1,-1.973262596E1,-4.016645813E1,3.256995201E0,4.487013376E1
3.081171317E1,-1.975445175E1,-4.018262482E1,3.304358959E0,4.489766686E1
3.082176217E1,-1.977211571E1,-4.019043732E1,3.248642921E0,4.490836773E1
3.083181117E1,-1.977589798E1,-4.022406769E1,3.239029408E0,4.493943784E1
3.084186117E1,-1.976199722E1,-4.015127563E1,3.194801331E0,4.486500000E1
3.085191017E1,-1.971412659E1,-4.007039642E1,3.085716248E0,4.476388166E1
3.086195917E1,-1.969983673E1,-4.007171631E1,3.070159435E0,4.475770206E1
3.087200917E1,-1.976280403E1,-4.009871674E1,3.064225674E0,4.480920649E1
3.088205817E1,-1.975572777E1,-4.017869568E1,3.055997849E0,4.487711543E1
3.089210717E1,-1.976019669E1,-4.020927429E1,3.016640186E0,4.490379973E1
3.090215717E1,-1.979023361E1,-4.023310852E1,3.148623943E0,4.494741595E1
3.091220617E1,-1.977167892E1,-4.027660370E1,3.196404934E0,4.498156397E1
3.092225517E1,-1.976994324E1,-4.025959778E1,3.231442928E0,4.496807859E1
